Samples	CBSX__sigmatrix_HNSCC_Fig2cd__B_cells	CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD8	CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4	CBSX__sigmatrix_HNSCC_Fig2cd__Macrophages	CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Mast_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Myocytes	CBSX__sigmatrix_HNSCC_Fig2cd__CAFs	CBSX__sigmatrix_HNSCC_Fig2cd__Endothelial_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Malignant_cells
SimData1370	0.32985544581307735	0	0.3333295156225034	0.24235732619908207	0.09445771236533716	0	0	0	0	0
SimData1371	0.316714072236195	0	0.3487594669339994	0.24371408970251027	0.09081237112729552	0	0	0	0	0
SimData1372	0.3362315706998466	0	0.3303441506570089	0.2404165612930299	0.09300771735011457	0	0	0	0	0
SimData1373	0.3315160800124087	0	0.3350254189026391	0.24049105168719456	0.0929674493977576	0	0	0	0	0
SimData1374	0.378554016909798	0	0.2973697073310359	0.2676842469477464	0.05639202881141973	0	0	0	0	0
SimData1375	0.5130850251477578	0	0.2342295509563316	0.19058304139117116	0.06210238250473952	0	0	0	0	0
SimData1376	0.7265201377418745	0	0.09948625839095476	0.0518340187687002	0.11725942556128424	4.56461003508e-6	1.8797684218319e-4	7.93432765868e-5	3.8136796184163e-4	0.00424690684653959
SimData1377	0.9475436995482536	0	0	0	0	0	0	0	0	0.05245630045174641
SimData1378	0.02594518970065354	0.03500243374159221	0.44486515708525853	0.3747246697593836	0.11946254971311218	0	0	0	0	0
SimData1379	0.04922206852113816	0	0.45996782703772365	0.3543411459696716	0.13646895847146653	0	0	0	0	0
SimData138	0.044418410267010953	0.12931000594085923	0.3969170517009219	0.2699751756592683	0.1593793564319396	0	0	0	0	0
SimData1380	0.09294662432501312	0.01580168969960993	0.41220747307746497	0.34066641708389195	0.13837779581401996	0	0	0	0	0
SimData1381	0.13464610978604924	0.03434836629931667	0.37548208149788453	0.31652365390714443	0.13899978850960518	0	0	0	0	0
SimData1382	0.16293573408969425	0.02143373664432385	0.35243165809193194	0.323320685992463	0.13987818518158693	0	0	0	0	0
SimData1383	0.21792128633084065	0	0.36589025932700125	0.2907565323780627	0.12543192196409533	0	0	0	0	0
SimData1384	0.32473874614559894	0	0.3403048466663975	0.2091116432661842	0.12584476392181934	0	0	0	0	0
SimData1385	0.3643146411707834	0.00168867071164495	0.3200993498735403	0.1954239518710268	0.11847338637300464	0	0	0	0	0
SimData1386	0.3246865986321827	0	0.32499380412389267	0.2415352900816193	0.1087843071623054	0	0	0	0	0
SimData1387	0.33026960955997825	0	0.33186005971332394	0.22833250463296753	0.10953782609373032	0	0	0	0	0
SimData1388	0.3210495754929933	0	0.3390433731210229	0.23436161956708196	0.10554543181890186	0	0	0	0	0
SimData1389	0.32573144255048003	0	0.33104101505469896	0.2351676284913871	0.10805991390343384	0	0	0	0	0
SimData139	0.10270807880010029	0.10309324469918012	0.4022385635633519	0.2721445913210454	0.11981552161632224	0	0	0	0	0
SimData1390	0.3221246653650628	0	0.3362493152196737	0.2365551840140483	0.1050708354012153	0	0	0	0	0
SimData1391	0.4534273568059868	0	0.2781998433073675	0.16876958901652309	0.0996032108701226	0	0	0	0	0
SimData1392	0.5407065126232664	0	0.21545459804790257	0.1296336648820001	0.112703326458964	0	0	0	0	0.00150189798786676
SimData1393	0.644863303032528	0	0.1856448532443522	0.04373129669891763	0.1138685631348638	2.3813075531450002e-05	1.2979132549297e-4	0.00655046093910083	1.9676053944508e-4	0.0049911580097677
SimData1394	0.9731706768577064	0.00615018055782563	0	0	0	0	9.4842071153957e-4	4.2845949063044e-4	5.5060891002699e-4	0.01875165347227087
SimData1395	0.0067560158470671	1.024668312068e-4	0.4314996391315285	0.4464034816426811	0.11507896179513671	8.08943257413e-6	4.360885329888e-5	0	8.504673442716e-5	2.268973207973e-5
SimData1396	0.03504642363491683	0	0.3648512255820638	0.459709027760156	0.14039332302286353	0	0	0	0	0
SimData1397	0.06652413296795057	0	0.38959202436039025	0.4175283069064518	0.12632562072884598	2.32142654069e-6	1.018409328058e-5	0	1.632762327859e-5	1.08189326148e-6
SimData1398	0.13708574760703496	5.462440394174e-5	0.32851075076524344	0.4094280359563357	0.12480913601146466	3.68672285344e-6	2.212423025462e-5	0	8.040220681167e-5	5.49209605968e-6
SimData1399	0.14609791136924707	0	0.3237818077276047	0.3887247789351887	0.14139550196795955	0	0	0	0	0
SimData14	0.28225425454121705	0.04369723024099534	0.32769781796378344	0.2675962364473174	0.07842869980187613	2.207249908081e-5	1.2285135194495e-4	1.2207342429389e-4	5.876372949113e-5	0
SimData140	0.13920336614366033	0.1137342026471948	0.3592592990681076	0.23822538767751364	0.14957774446352368	0	0	0	0	0
SimData1400	0.22830975961180416	6.1387281562526e-4	0.2562592433261719	0.346219835865031	0.16814930727407496	1.462998508868e-5	8.008589001377e-5	2.1004667250563e-4	1.0301889510728e-4	4.019966457709e-5
SimData1401	0.27997164678558084	0	0.2779108339556467	0.30038377413655365	0.14173374512221876	0	0	0	0	0
SimData1402	0.2963006613765376	0	0.2713820617402015	0.3069818651610223	0.12533541172223855	0	0	0	0	0
SimData1403	0.28645736292274304	0	0.27171524684519993	0.3093877613450666	0.13243962888699046	0	0	0	0	0
SimData1404	0.27944292431007245	0	0.2738503346242681	0.3136118777139626	0.1330948633516968	0	0	0	0	0
SimData1405	0.26987443889621265	0	0.2824491105910721	0.32450981129672074	0.12316663921599456	0	0	0	0	0
SimData1406	0.27229645166755356	0	0.28584879236504473	0.31850047894558553	0.12335427702181608	0	0	0	0	0
SimData1407	0.2737644747304367	0	0.2834278899708094	0.3110051447876856	0.13180249051106824	0	0	0	0	0
SimData1408	0.356097592961737	0	0.2368247932866347	0.2895234286578247	0.1175541850938036	0	0	0	0	0
SimData1409	0.5169054913831135	0	0.1868792181404754	0.2023584693541716	0.09385682112223948	0	0	0	0	0
SimData141	0.17162478620539515	0.12009398996437062	0.32056503404782505	0.2016079216074786	0.18610826817493048	0	0	0	0	0
SimData1410	0.621941604789303	0	0.14653637193489055	0.10679107291390656	0.12107753648677871	0	2.9605158383992e-4	0.00172959100354742	0	0.00162777128773385
SimData1411	0.9890726116606273	0	0	2.5176537379071e-4	0.0015068169456172	2.1292992685901e-4	0.00116825562895418	0.00165070476379426	0.00118534683011367	0.00495156887024372
SimData1412	0.01800764010554934	0.04535889945516438	0.589128085958745	0.29594542623163567	0.05155488761646544	3.46447235702e-6	0	0	1.59616008315e-6	0
SimData1413	0.0574136990795106	0.0758498063717181	0.5292290262754404	0.2901950104358487	0.04722394555808032	2.10554768222e-6	4.159732592414e-5	2.808130405e-8	2.799004768262e-5	1.679127680868e-5
SimData1414	0.10364958568774622	0.09034404195044014	0.48138543560185726	0.27505747228110755	0.04956346447884875	0	0	0	0	0
SimData1415	0.13769532863990175	0.07216231704273572	0.4949576881909944	0.25315662480581325	0.04186433422166347	2.71894972296e-6	4.330592588274e-5	4.684303999822e-5	5.83740130194e-5	1.246517026801e-5
SimData1416	0.2210718970815204	0.11053181557310092	0.36223534944706703	0.2554267523917375	0.0507341855065741	0	0	0	0	0
SimData1417	0.25185413983962857	0.0699029022679683	0.39490544945006795	0.2424813993912928	0.04085610905104246	0	0	0	0	0
SimData1418	0.29431863832380367	0.05902195796810695	0.3885950581353532	0.23678423424230924	0.02128011133042691	0	0	0	0	0
SimData1419	0.29455758879627264	0.04873735869594889	0.4064593251607263	0.20437432640413025	0.04587140094292207	0	0	0	0	0
SimData142	0.24357575273672857	0.06724020810126845	0.3068829810397128	0.19601966455726536	0.18628139356502493	0	0	0	0	0
SimData1420	0.3240503420552067	0.0544504352387527	0.37130142332026633	0.22177765619616652	0.0284201431896076	0	0	0	0	0
SimData1421	0.3145360904830788	0.04714679701940452	0.3972895941525219	0.21087290207949264	0.0301546162655019	0	0	0	0	0
SimData1422	0.30611221930490917	0.05854240785355987	0.3936873545124647	0.21046353817661873	0.03119448015244757	0	0	0	0	0
SimData1423	0.32070806213412884	0.05757000619571988	0.38046977962045114	0.2013396262361044	0.03991252581359584	0	0	0	0	0
SimData1424	0.3145009461247934	0.05378073105627909	0.39020849442540895	0.2068596529917812	0.03465017540173743	0	0	0	0	0
SimData1425	0.4080557051387672	0.04849088090263454	0.33769004749006737	0.1868098534953394	0.01895351297319147	0	0	0	0	0
SimData1426	0.4580292702584398	0.04391165327000062	0.33491726293001534	0.12462498999701369	0.03851682354453044	0	0	0	0	0
SimData1427	0.7420016774055092	0.00473825614819326	0.1454644162738178	0.06530342273686493	0.03891009181368148	0	0	0	0	0.00358213562193352
SimData1428	0.9899278956620983	0	0	7.2687055005864e-4	0.00330373588066525	0	0.00100213649396172	0.0011786188397312	0.00199153225793961	0.00186921031554526
SimData1429	0.0293883705357533	0.10271852795926968	0.5284266299237319	0.2694071899673328	0.0700592816139124	0	0	0	0	0
SimData143	0.2818162077469824	0.02257879756432188	0.34930966025305055	0.15750246166028314	0.18879287277536205	0	0	0	0	0
SimData1430	0.0727921821556326	0.10393303147653576	0.49316542229330007	0.2290647939007575	0.101044570173774	0	0	0	0	0
SimData1431	0.08652429415881367	0.08894908057196074	0.49296511192543807	0.2227921368923728	0.10876937645141468	0	0	0	0	0
SimData1432	0.1429578984990851	0.08717947075066601	0.4578054169173475	0.2315056240414922	0.08055158979140917	0	0	0	0	0
SimData1433	0.19373379573729785	0.07387665408065736	0.46485250154006663	0.2043523961562329	0.06318465248574519	0	0	0	0	0
SimData1434	0.273152982282172	0.07411986424262705	0.41473087133384273	0.15233740606511798	0.08565887607624029	0	0	0	0	0
SimData1435	0.31090417056323383	0.032817251866233	0.4989437227121633	0.12567627733060324	0.03165857752776664	0	0	0	0	0
SimData1436	0.3424935053591432	0.04415916159449846	0.40073420980698776	0.1373207011146996	0.07529242212467108	0	0	0	0	0
SimData1437	0.3632088871482144	0.06646453860652334	0.3885425955783998	0.1266219124030857	0.05516206626377676	0	0	0	0	0
SimData1438	0.3552442002006636	0.04149505374604311	0.4233976921997616	0.12401018818689198	0.05585286566663959	0	0	0	0	0
SimData1439	0.3390570541245951	0.03070441535596172	0.44319173397042994	0.12533249354087805	0.06171430300813542	0	0	0	0	0
SimData144	0.2837110525149533	0.04305694776473944	0.2976737444804802	0.18404308428439745	0.19151517095542964	0	0	0	0	0
SimData1440	0.33658466160545647	0.03123228040237189	0.44732290915123296	0.1212019139242141	0.06365823491672462	0	0	0	0	0
SimData1441	0.33683843942076663	0.02724625655713375	0.4498049109324868	0.12930814188602213	0.05680225120359068	0	0	0	0	0
SimData1442	0.3954808765276013	0.0731601245484631	0.37065245148360915	0.09412326382135586	0.0665832836189706	0	0	0	0	0
SimData1443	0.5342029532355781	0.0266312066710001	0.3221403025706178	0.06012009870771962	0.05690543881508441	0	0	0	0	0
SimData1444	0.7519095108792265	0.03224701472956595	0.10676016941946964	0.02268271839941911	0.08640058657231885	0	0	0	0	0
SimData1445	0.993763923453365	0	0	0	0	0	0	0	0	0.00623607654663511
SimData1446	0.0174310393870293	0.11210793917382812	0.395687230082949	0.34725552748179106	0.12751826387440268	0	0	0	0	0
SimData1447	0.04250269860253566	0.10950670477684409	0.38761214294091534	0.31950315231278226	0.14087530136692264	0	0	0	0	0
SimData1448	0.06010185233886258	0.08733962295438524	0.39730786635992493	0.3257553342535587	0.12949532409326844	0	0	0	0	0
SimData1449	0.1236825243180992	0.08730854744905074	0.34591629303351884	0.3235034846417439	0.11958915055758725	0	0	0	0	0
SimData145	0.290491471162582	0.04199196445517195	0.3057148696818229	0.16870973657840116	0.19309195812202185	0	0	0	0	0
SimData1450	0.14115954753304638	0.08239380966866047	0.3512523624718306	0.2695612104273832	0.15563306989907938	0	0	0	0	0
SimData1451	0.20849443809575505	0.04391422032348886	0.31740594181861925	0.2746120557527365	0.1555733440094003	0	0	0	0	0
SimData1452	0.25460190958697754	0	0.38177711516521057	0.2239202396516056	0.1394918340889789	6.99383195589e-6	0	1.9365316405823e-4	8.25451121314e-6	0
SimData1453	0.2178800407160704	0.03759780799094923	0.3607505690046288	0.2212877443475721	0.16030385330152827	0	0	7.828046156801e-4	0	0.00139718002357098
SimData1454	0.280395540397183	0.03112761297142536	0.28737449409808113	0.22112991110956107	0.17997244142374932	0	0	0	0	0
SimData1455	0.297291285750059	0.00591035741831831	0.32719051792254883	0.1967119872733757	0.17289585163569823	0	0	0	0	0
SimData1456	0.2291090185076122	0.00425447590031711	0.4010584900566568	0.20269006109392207	0.1612949228083748	5.524408378147e-5	0	4.4467334881193e-4	0	0.00109311420052369
SimData1457	0.2897408072822892	0.00839652496221846	0.3132045104254493	0.21532096354490635	0.17333719378513676	0	0	0	0	0
SimData1458	0.2788140238686883	0.00101211051537243	0.32580748023749423	0.21825848752391416	0.17610789785453085	0	0	0	0	0
SimData1459	0.33474063777891094	0.00347501834393358	0.3105707234554738	0.15947413228663052	0.1915117261552673	4.04052241381e-6	1.1230604490274e-4	0	1.0066275428195e-4	1.075265818558e-5
SimData146	0.28949095720010565	0.04157406400470902	0.3097950323366825	0.1653246244820399	0.1938153219764628	0	0	0	0	0
SimData1460	0.54255923437447	0	0.2109039927350252	0.10822708580228864	0.13697186426969896	0	0	0	0	0.00133782281851722
SimData1461	0.6920920080137777	0	0.11737832564970178	0.07712419923548329	0.1134054671010374	0	0	0	0	0
SimData1462	0.9833937021999074	0	0	0	0	0	0	0	0	0.01660629780009266
SimData1463	0.02219167906304866	0.15534232873463413	0.5613344082648077	0.18021884632114307	0.08091273761636633	0	0	0	0	0
SimData1464	0.0499867132528946	0.11737863763244157	0.5669135632133024	0.17344368988627523	0.09227739601508608	0	0	0	0	0
SimData1465	0.08744929849989624	0.11795733649513154	0.543527942223605	0.1619697922067324	0.08909563057463475	0	0	0	0	0
SimData1466	0.15239005735498656	0.11028728540449698	0.5151136513024984	0.154245585555337	0.06796342038268101	0	0	0	0	0
SimData1467	0.20706496641219	0.11271766164755744	0.5008165472905217	0.10550359412754852	0.07389723052218213	0	0	0	0	0
SimData1468	0.24202104199654803	0.08668539129829429	0.4914190471124328	0.09580507528253322	0.08406944431019177	0	0	0	0	0
SimData1469	0.31585973163255604	0.06414386870284415	0.4817057901862949	0.09779117174426229	0.04049943773404259	0	0	0	0	0
SimData147	0.2798540721888174	0.03873187927981753	0.2922494908348423	0.17389503215508562	0.21526952554143705	0	0	0	0	0
SimData1470	0.3688996104514099	0.06902025306974033	0.44836841639112635	0.08559211625426098	0.02811960383346249	0	0	0	0	0
SimData1471	0.34983875206584053	0.06928085467937098	0.4535285586766056	0.0803568347098956	0.04699499986828742	0	0	0	0	0
SimData1472	0.3093132066364357	0.07873369134883128	0.4598355373464186	0.09166367640593856	0.06045388826237577	0	0	0	0	0
SimData1473	0.3469878270135366	0.0494432323733074	0.48050482537732714	0.08220814741446013	0.04085596782136872	0	0	0	0	0
SimData1474	0.329610618592402	0.05610241779907556	0.47653789862585233	0.08922804774189051	0.04852101724077967	0	0	0	0	0
SimData1475	0.3581490205904144	0.05828193962332882	0.46109240447276806	0.08457314776495625	0.03790348754853239	0	0	0	0	0
SimData1476	0.4035508880409245	0.05796269901324347	0.407817774488719	0.05467335844658081	0.07256837671511979	0	0	0	0	0.00342690329541235
SimData1477	0.5120246949069144	0.0319031963397604	0.3942312885709999	0.04083473375214383	0.02100608643018148	0	0	0	0	0
SimData1478	0.6371883606007447	0	0.2502363936120172	0.04100462749952276	0.06288295496211721	8.518990334545e-5	7.712313824315e-5	0.00811166670633983	1.7123815576628e-4	2.4244542190337e-4
SimData1479	0.9947490783693882	5.5102196412823e-4	0	0	0	0	7.6936068611037e-4	0.00210035405708845	0.00145917211118401	3.7101281210076e-4
SimData148	0.28879519982547835	0.04085597089406095	0.303163511369799	0.16485362068845513	0.2023316972222065	0	0	0	0	0
SimData1480	0.02610766811412684	0.02271687855901054	0.3152133539597771	0.4474110845383139	0.18855101482877157	0	0	0	0	0
SimData1481	0.04986229427806693	4.10701230421e-5	0.35703130666186017	0.38961173381866326	0.2033991628938863	9.5962468898e-6	5.07170403716e-6	3.065985195967e-5	6.48122609808e-6	2.62319549627e-6
SimData1482	0.0862208624884493	0.01483430297563696	0.30675071199141235	0.411954140796606	0.1802399817478954	0	0	0	0	0
SimData1483	0.1092723367896111	0	0.31904465584870023	0.3808103274778537	0.19063144386098804	9.15212117496e-6	4.969653689986e-5	7.553634746698e-5	7.441176485106e-5	3.243925245418e-5
SimData1484	0.21387709770273047	0	0.28907096915537495	0.3569151009370775	0.14013683220481704	0	0	0	0	0
SimData1485	0.24219847827945268	0	0.2958376240605839	0.31319138397759233	0.1487725136823712	0	0	0	0	0
SimData1486	0.2911230752222281	0	0.2624957878246536	0.2650972068390002	0.18128393011411817	0	0	0	0	0
SimData1487	0.29198301804889454	0	0.2994519952867503	0.27733696670455604	0.1312280199597992	0	0	0	0	0
SimData1488	0.28156920240256617	0	0.2820801890990762	0.2919637771493916	0.1443868313489662	0	0	0	0	0
SimData1489	0.2724813445287641	0	0.28576333798613845	0.30220478179901933	0.13955053568607803	0	0	0	0	0
SimData149	0.30352324206790426	0.02886978545358174	0.3261087902846906	0.13911616568878832	0.2023820165050353	0	0	0	0	0
SimData1490	0.2991418435119166	0	0.2890011951303836	0.28476836457715715	0.12708859678054257	0	0	0	0	0
SimData1491	0.3002499021038975	0	0.2809621875709691	0.2825117127219673	0.13627619760316606	0	0	0	0	0
SimData1492	0.3142018806054547	0	0.2845804404160434	0.2676655915251005	0.13355208745340136	0	0	0	0	0
SimData1493	0.33883629254123127	0	0.24858800517156773	0.23809778711824228	0.1744779151689588	0	0	0	0	0
SimData1494	0.410922547068974	0	0.2182551968273364	0.2284002532115786	0.14242200289211096	0	0	0	0	0
SimData1495	0.5762790105982647	0	0.12076842345091432	0.16996192826943468	0.1184268784047904	5.556991949126e-5	3.9358195980604e-4	0.01261051785885738	2.4284363113538e-4	0.00126124590730613
SimData1496	0.9925493089673325	0	0	0.00180523872637448	0.0013118420279158	0	5.7993474470955e-4	0.00260436022084935	8.6185024570115e-4	2.8746506711732e-4
SimData1497	0.04568716368569409	0.1746305075758168	0.4668492696858859	0.24536343136970137	0.06746962768290178	0	0	0	0	0
SimData1498	0.05647331065001666	0.11729739113319908	0.5034846157943497	0.2240135035554817	0.0986083921671751	0	5.173583163519e-5	3.265907698903e-5	1.864977511663e-5	1.974201603702e-5
SimData1499	0.10718798050760885	0.11290968326375836	0.4505811448866656	0.2122521723690299	0.1169781359162586	5.2936593072e-7	1.820483769582e-5	4.85239102872e-6	3.83691080038e-5	2.892735401974e-5
SimData15	0.4390928727350348	0.00466251791816017	0.26602761667086033	0.21915484138209967	0.07106215129384502	0	0	0	0	0
SimData150	0.358952668951251	0.00443937947473984	0.34015753490900597	0.08537886828549107	0.2101505666501347	1.461288221569e-5	1.1597097088521e-4	4.7918926824426e-4	2.6306594743104e-4	4.814266060103e-5
SimData1500	0.1646819085524239	0.05523292194956743	0.43479378053270645	0.22367976334585768	0.1213934283834018	8.30191305479e-6	0	1.0891562839098e-4	7.459136396157e-5	2.638833063536e-5
SimData1501	0.2007446065515932	0.08760281166244868	0.4186097953093562	0.21417226160698247	0.07871397965586638	2.70260806504e-6	4.199753101275e-5	0	8.814355548431e-5	2.370151919094e-5
SimData1502	0.20598576705705984	0.11175407629588524	0.41317974150410464	0.18682670728488035	0.08225370785806994	0	0	0	0	0
SimData1503	0.33589135093228467	0.02266370089990948	0.39581098296624506	0.1667569781421945	0.0764519437919476	9.34403068855e-6	1.160682158334e-4	0.0022405533257688	4.657299384803e-5	1.250470127997e-5
SimData1504	0.26810278849620583	0.10531624734496084	0.39485477682250514	0.16466966535871205	0.06705652197761608	0	0	0	0	0
SimData1505	0.2920961586625792	0.11864523143018676	0.3765296582309718	0.16661641918369635	0.04611253249256607	0	0	0	0	0
SimData1506	0.2987953905844477	0.1239252775785544	0.36222420284020734	0.1746999489917546	0.04035518000503594	0	0	0	0	0
SimData1507	0.2633448405760478	0.0989803292985009	0.4015624941890563	0.1677573935313494	0.06835494240504555	0	0	0	0	0
SimData1508	0.2633227501640509	0.09692701168476124	0.3976356848671032	0.17042004873066596	0.07169450455341869	0	0	0	0	0
SimData1509	0.26705219318476653	0.08297269284646516	0.4135123876807933	0.16783699962883517	0.06862572665913988	0	0	0	0	0
SimData151	0.5281693181456025	0	0.22797598177299644	0.08163026874782361	0.16222443133357725	0	0	0	0	0
SimData1510	0.3518875768814027	0.08939059230938401	0.3341930879528062	0.1875656476206072	0.03696309523579986	0	0	0	0	0
SimData1511	0.4637972141148032	0.04324671569482389	0.34667648391207134	0.11134457863792696	0.03460007769526378	0	0	0	0	3.3492994511089e-4
SimData1512	0.7691166383326984	0.02985944276198697	0.09546398135011812	0.04905364562482136	0.05650629193037515	0	0	0	0	0
SimData1513	0.9022483053421743	0	0	0	0	0	0	0	9.8541080640093e-4	0.0967662838514248
SimData1514	0.02045867694266783	0	0.4652970618896866	0.3964587925858756	0.11778546858176994	0	0	0	0	0
SimData1515	0.06515657326374585	0	0.4593991087473184	0.35452476404709926	0.1209195539418365	0	0	0	0	0
SimData1516	0.07422257744042948	0	0.42257849053840313	0.3666828324690851	0.13651609955208216	0	0	0	0	0
SimData1517	0.12257342101359532	0	0.4066560620606421	0.3549376291550573	0.1158328877707054	0	0	0	0	0
SimData1518	0.1731700951550907	0	0.36511185630796383	0.32788247194768183	0.13383557658926373	0	0	0	0	0
SimData1519	0.23700437263634508	0	0.3300760628854518	0.2954653957201988	0.13745416875800426	0	0	0	0	0
SimData152	0.6254799170578055	0	0.13333293682594985	0.02719404433585751	0.20727691095831713	5.056377043183e-5	2.8187470101706e-4	9.7784878992915e-4	3.6923662574595e-4	0.00503666693494594
SimData1520	0.2847534083730637	0	0.304078862389511	0.26398641732266176	0.14718131191476372	0	0	0	0	0
SimData1521	0.2923724025821263	0	0.29028131229412757	0.2506040624974873	0.1667422226262587	0	0	0	0	0
SimData1522	0.2934271937226689	0	0.2667650999925144	0.27690015299663956	0.16290755328817713	0	0	0	0	0
SimData1523	0.2834979051090077	0	0.3032197915064779	0.23989583963133604	0.17338646375317843	0	0	0	0	0
SimData1524	0.2927406926171478	0	0.2821106451555293	0.2714835964484141	0.15366506577890895	0	0	0	0	0
SimData1525	0.2884272458628013	0	0.28882572391810657	0.26103232592168885	0.1617147042974032	0	0	0	0	0
SimData1526	0.2891686534462135	0	0.30611488452797425	0.2370820912068843	0.16763437081892793	0	0	0	0	0
SimData1527	0.34565209123312474	0	0.318746972730326	0.14349384522701292	0.18998099169506613	8.65534562231e-6	6.411405528765e-5	0	2.133487324349e-5	0.00203199484031662
SimData1528	0.5032396595679709	0	0.17410175066022718	0.14383781082114427	0.17882077895065768	0	0	0	0	0
SimData1529	0.6088411197495616	0	0.15675258368307024	0.0584092087717345	0.17398938699572447	4.24579751662e-6	4.500537590346e-5	6.752005568866e-4	5.647185993069e-5	0.00122677720967178
SimData153	0.9864717147694115	0	0	0	0	0	0	0	0	0.01352828523058852
SimData1530	0.9868911138234093	0	0	0	0.00442955682563737	0	7.6690151589922e-4	0.00474432601327728	9.9879989142502e-4	0.00216930193035179
SimData1531	0.05059618025326119	0.0668127790511029	0.4805866364792561	0.286057421516304	0.11594698270007582	0	0	0	0	0
SimData1532	0.07049591080707211	0.04788651387081216	0.49980900967241826	0.2696992680426422	0.11210929760705549	0	0	0	0	0
SimData1533	0.08553027060043966	0.03838172619089642	0.48727349036432754	0.2732735609102586	0.11554095193407772	0	0	0	0	0
SimData1534	0.1540665207777019	0.06202672750605165	0.43624491277758126	0.24770576030406988	0.09995607863459526	0	0	0	0	0
SimData1535	0.20197030977524957	0.05339066994162119	0.44582736915876803	0.20694858782870804	0.09186306329565325	0	0	0	0	0
SimData1536	0.2701478179795573	0.0354397357720984	0.42373248370583855	0.17764809309451768	0.09303186944798808	0	0	0	0	0
SimData1537	0.34912996496065224	0.01285112190389799	0.38618961887853787	0.1440303177100587	0.10779897654685322	0	0	0	0	0
SimData1538	0.3145100062322324	0.02900274118637822	0.42535812193105627	0.12378700609581988	0.10734212455451324	0	0	0	0	0
SimData1539	0.3267999983268327	0	0.4258282989631776	0.14195704690938327	0.10541465580060635	0	0	0	0	0
SimData154	7.521664713692e-5	0.12784508147808005	0.2889802634431595	0.5654473687197933	0.01764943563461509	2.63407721506e-6	0	0	0	0
SimData1540	0.31388104438391523	0.02812159462754107	0.42940277873381666	0.13851795072774586	0.0900766315269812	0	0	0	0	0
SimData1541	0.3234890626369215	0.00418030872331849	0.4297669976060573	0.14683563004189298	0.09572800099180977	0	0	0	0	0
SimData1542	0.3190574800082347	0.01797557414806775	0.4150720350467482	0.1466216681836318	0.10127324261331742	0	0	0	0	0
SimData1543	0.32178268354473466	0.00871892989109289	0.4244059099908156	0.14273683657600844	0.1023556399973484	0	0	0	0	0
SimData1544	0.3892882886277217	0	0.3903705298891776	0.128759440286281	0.09079786449020708	0	0	0	0	7.8387670661258e-4
SimData1545	0.5203672355397414	0	0.30016193236903577	0.11789779255360992	0.06157303953761298	0	0	0	0	0
SimData1546	0.7091096352771593	0	0.23550440312853768	0.01254367180635781	0.04284228978794515	0	0	0	0	0
SimData1547	0.9962775806288087	0	0	0	0	0	5.6525569298314e-4	0.00227211367101351	8.27511601881e-4	5.753840531384e-5
SimData1548	0.03573874744262264	0.0685615907121874	0.5858468354046222	0.235467896900443	0.07433004441373259	0	2.791633149608e-5	0	2.696879489613e-5	0
SimData1549	0.05806160343273702	0.09914259114045676	0.5398427418089164	0.23944329518694493	0.06350976843094482	0	0	0	0	0
SimData155	0.0071564435229797	0.1483369924686967	0.2987478981485443	0.5245066189006193	0.02120173763166191	1.72515704878e-6	1.141984457426e-5	0	2.221352328652e-5	1.495080258833e-5
SimData1550	0.1174554600749548	0.12918540752121907	0.4557025219442755	0.2287993457398625	0.06885726471968803	0	0	0	0	0
SimData1551	0.1000356859650306	0.05672202628171143	0.5664680636190267	0.2203042115062152	0.05632421820179497	1.019854482507e-5	5.690825322037e-5	2.34842457669e-5	5.52033824091e-5	0
SimData1552	0.18432093387734844	0.09443160453931072	0.43778101175661954	0.206489398156215	0.07697705167050639	0	0	0	0	0
SimData1553	0.23606809023400313	0.03884799798604635	0.4850630471902925	0.193868928453414	0.04603564530391955	0	0	0	0	1.162908323245e-4
SimData1554	0.3024668856319951	0.052150642870205	0.4107740802208073	0.16960499526467548	0.06500339601231721	0	0	0	0	0
SimData1555	0.24141489074233408	0.03614056934518257	0.4896318915590662	0.15871042351228792	0.06870617396587078	0	0	0.00526137845851269	0	1.3467241674563e-4
SimData1556	0.2552097413205563	0.02700238539951223	0.4871841537523536	0.16941807712637497	0.05686783940344779	0	0	0.00330193445266061	0	0.00101586854509444
SimData1557	0.30649931191349283	0.04307718742645871	0.4210315248994644	0.17006741727100982	0.05905975304998635	0	0	0	0	2.6480543958795e-4
SimData1558	0.3058086251883752	0.03628578166783133	0.42172808252121263	0.1713731761058482	0.06480433451673262	0	0	0	0	0
SimData1559	0.30421737761474665	0.04459312204560938	0.41658163322766495	0.17372522169181276	0.06088264542016644	0	0	0	0	0
SimData156	0.00992469784788405	0.15039121247019585	0.2760332759787558	0.5252264799437625	0.03841345215208527	0	0	0	1.08816073165e-5	0
SimData1560	0.30350514053736327	0.04002483716876568	0.43680540012855934	0.15822794626963285	0.0614366758956787	0	0	0	0	0
SimData1561	0.2989844177285931	6.7222242506073e-4	0.46685323499455256	0.17497245965056582	0.0483895129947352	1.547836479119e-5	6.91206024885e-6	0.01010576178145231	0	0
