Samples	CBSX__sigmatrix_HNSCC_Fig2cd__B_cells	CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD8	CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4	CBSX__sigmatrix_HNSCC_Fig2cd__Macrophages	CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Mast_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Myocytes	CBSX__sigmatrix_HNSCC_Fig2cd__CAFs	CBSX__sigmatrix_HNSCC_Fig2cd__Endothelial_cells	CBSX__sigmatrix_HNSCC_Fig2cd__Malignant_cells
TCGA-77-8131-01A	0.01383218097421484	0.03188098450270645	0.01771986181520563	0.1900975544732044	0	0.00102502633875964	0	0.08926097813812453	0.05569774914579147	0.6004856646119929
TCGA-85-8353-01A	0.02361296452042192	0.00790031981230384	0.00671011934799333	0.06535093338054264	0.00872894916860628	0	0	0.21346567119142232	0.04304353467634275	0.6311875079023669
TCGA-37-A5EN-01A	0.01035723496491915	0.0051228920732166	0.01004521489974166	0.00300702844666064	0.02813528743996414	0	0	0.0547490620852235	0.0323818946370986	0.8562013854531757
TCGA-60-2719-01A	0	0	0.05226788199737418	0.175220402991272	0.03266460901084735	0	0	0.0970993239201774	0.10525058291831282	0.5374971991620163
TCGA-52-7810-01A	0	0	5.6964546429756e-4	0.0043439573481739	7.272674618452e-5	0	0	0.02469181627542596	0.00491826347035738	0.9654035906955606
TCGA-85-8355-01A	0.01467459948234869	0.00935881772748595	0.14547051691508694	0.13947472818977583	0.02248804298170979	1.9266772002647e-4	0	0.09482493078299031	0.03821309909544987	0.5353025971051263
TCGA-77-8143-01A	0.07536258692771149	0	0	0.0365449493486255	0.04513732881027156	0	0	0.05035887699202353	0.04963349661267244	0.7429627613086955
TCGA-22-5489-01A	0.06904893206197198	0.003665846848893	0.07094657389179035	0.1307837279182308	0.00124964966005452	0	0	0.4245620609938696	0.07174059494389344	0.22800261368129643
TCGA-21-1080-01A	0.0025307770260746	0.01019850475151063	0	0.04137356052358643	0.00249575464783909	0	0	0.03625314796753504	0.01885182083909408	0.8882964342443601
TCGA-70-6723-01A	0	0.00652738917595844	0	0	0	0	0	0.01041723611687937	0.01650440401281653	0.9665509706943456
TCGA-66-2734-01A	0	0	0.02582261846578222	0.14072567726225194	0.01483086106066638	0.00103270950339184	0	0.13544905600635185	0.03682626765367492	0.6453128100478809
TCGA-66-2781-01A	0.0177199322065454	0	0.02043475586582554	0.03228315524394119	0	0.00171857625953613	0	0.09822945528119809	0.02041411865756393	0.8092000064853898
TCGA-58-8386-01A	0	2.2580222030401e-4	0.00248251500369929	0.12407410982354822	0	7.3721009973527e-4	0	0.0730132363578874	0.04131001676227845	0.7581571097325474
TCGA-34-5927-01A	0.00265685762679487	0	0	0.01710063800943472	0.01151235214760511	0	0	0.1026339171213796	0.02917742173477607	0.8369188133600094
TCGA-85-6560-01A	0.01522861418760968	0	0.02015903998483047	0.2672506824802102	0	0	0	0.4678019822458279	0.22955968110152167	0
TCGA-22-5483-01A	0	0	0.02607813106315683	0.1641026880076855	0.0920024068193486	0	0	0.5444798891336254	0.14335749826303557	0.02997938671314805
TCGA-34-5240-01A	0.00423349211954213	0	0	0.1526952960258326	0.04581237766415478	9.7664163680077e-4	0	0.2187297534950415	0.0541811101865558	0.5233713288720724
TCGA-56-7582-11A	0	0.00500301694130506	0.02344146150519608	0.20114095586714067	0	0.0023620177868505	0	0.3608715988914209	0.4071809490080868	0
TCGA-43-6773-01A	0.15386321846905993	0.00921008874787046	0.03683842272749848	0.09521727350697694	0	0.00157224874016569	0	0.2654795848102543	0.07992620035905146	0.3578929626391228
TCGA-66-2794-01A	0.02254323364904293	0.12500716396376851	0	0.11658442991227023	0.03324523755785307	2.9781042895629e-4	0	0.1319570284483371	0.06956216845904124	0.5008029275807306
TCGA-33-AASI-01A	0.0157229925578197	4.5960967755478e-4	0.02449643850742356	0.00847522572747288	0.0991279164068026	0	0	0.06200075503911305	0.06563478865888112	0.7240822734249325
TCGA-56-8082-11A	0	0.00410658982260951	0.02160520737060554	0.2369270207179625	0.03540818935374069	0.00848705031833599	1.9567759979482e-4	0.3696662893640428	0.318775502935791	0.00482847251711696
TCGA-43-7658-01A	0	0.06511399966456351	0.15339261608918534	0.1250328319614381	0.26729318514559197	0	0	0.22033527460564173	0.10148579361399912	0.06734629891958013
TCGA-39-5036-01A	0.00691139225729964	0.00533330120904518	0	0.01536081986112314	0.01610425133130285	0	0	0.02010258585368076	0.01226462703259763	0.9239230224549508
TCGA-37-3792-01A	0.00150223099461202	0.04511113676449115	0.03720077091989459	0.47275736807087554	0	0	0	0.17752067639223473	0.09212695441992597	0.17378086243796598
TCGA-22-4604-01A	0.01559225631881264	0.00203239818042024	0.01975610206785312	0.1115785946846627	0	0	0	0.21793394873879973	0.0160896317730952	0.6170170682363563
TCGA-21-5787-01A	0.021762921004159	0.1327505707392205	0	0.0730801074021586	0	1.2575814214167e-4	1.677227281779e-5	0.14216377399957555	0.155528165434062	0.474571931005865
TCGA-O2-A52V-01A	0.0081330512489165	0	0.00870040033967681	0.05422038280698729	0.02302514187326083	0	0	0.1155642456918891	0.01766566596025727	0.7726911120790122
TCGA-60-2709-11A	7.165218920653e-5	0.01435836323660017	0.01192563308788311	0.4408241740729654	0.03296046972537597	0.00231167491478223	0	0.21386264399600544	0.28089021653537954	0.00279517224180133
TCGA-77-8007-01A	0.01032699780638732	0.00156827404733042	0.06472088491005158	0.3657222504959716	0	0	0	0.34816068754239876	0.07939069523881004	0.1301102099590502
TCGA-98-A53J-01A	0.00185499369513754	0	0	0.01570585413637837	0.01308024327413504	0	0	0.01322996506365622	0.01633560202293054	0.9397933418077622
TCGA-85-A4QR-01A	0	0	0	0	0.01903003173590411	0	0	0.00438548276400488	0.01418923721412375	0.9623952482859672
TCGA-90-A4EE-01A	0.03273532177080306	0.14511677556659455	0.12336496325294476	0.18891979811088136	0.03256201977702686	1.9266523132512e-4	0	0.3026392540806421	0.05763791451713507	0.11683128769264728
TCGA-66-2767-01A	0.04494042475088966	0.03001832314081893	0.03445342505180442	0.14719705684349554	0	0.00282198337210714	0	0.10038092700589966	0.06299389421803478	0.5771939656169499
TCGA-60-2712-01A	0.08064497973421283	0.02818805911201269	0.08257040727631827	0.10140667743053518	0.00876229270623624	3.7605808086166e-4	0	0.26850168884941894	0.07130350619495075	0.3582463306154533
TCGA-66-2768-01A	0	0.0105643989089885	0	0.06232204653264716	0.00644787147818598	1.3946205068305e-4	0	0.00952383481737686	0.0044735699504944	0.906528816261624
TCGA-56-A4BW-01A	0.00404610584211179	0.00326099260718479	0.00208847286743592	0.04190230510749202	0.00462084454588933	0.00262407380430395	0	0.09399283610008435	0.01109716415006404	0.8363672049754339
TCGA-21-1079-01A	0.00386351411953602	0	0.0039318295727324	0.02091163176332142	0	0	0	0.07399582716829639	0.01170510523535846	0.8855920921407554
TCGA-22-1011-01A	0.13210906074083695	0	0.07052799435761653	0.07484228205068522	0.04083216068859558	7.0283432642957e-4	0	0.19440926291857907	0.0497524129957005	0.43682399192155663
TCGA-77-8128-01A	0	0	1.2641113335135e-4	0	4.4648852345355e-4	0	0	0.232083061285643	0.03166299258345252	0.7356810464740995
TCGA-34-7107-11A	0.03302045070954842	0	0.04850396470591239	0.2780313925638932	0	0.01001804520401018	0	0.42539589308895454	0.20501545401710392	1.479971057718e-5
TCGA-77-8148-01A	0.0141004163918329	0	0.02093149223663684	0.02307335398923703	0.00508148147283909	0	0	0.22317525151404977	0.03535187087065691	0.6782861335247474
TCGA-34-A5IX-01A	0	0	0.00456307958120942	0.0154303317753661	0.00566541779696595	0	0	0.0124693600611	0.01865274304800152	0.9432190677373571
TCGA-77-7141-01A	0.00887201021790541	0	0	0.05338687052784316	0.04891295662163569	3.98171759917e-4	0	0.16496439577717353	0.10726601512533691	0.6161995799701883
TCGA-58-8388-01A	0	0.02798480455945781	0.00131242197723479	0.1472879747367083	0	0	0	0.49026730325831774	0.2109731166273526	0.12217437884092858
TCGA-56-7580-01A	0.05718718320066962	0	0.01487398405434952	0.0358708565616854	0.00821764615796811	0	0	0.16478761447912266	0.0109295653514009	0.7081331501948037
TCGA-J1-A4AH-01A	0.04053248163325841	0	0.00679234297790891	0.00521862229644083	0	0	0	0.07399928911238807	0.00829456554737937	0.8651626984326243
TCGA-85-8052-01A	0	0	0.02365327783907037	0.02670613974431326	0	0	0	0.12610092047748123	0.06849324339859975	0.7550464185405353
TCGA-60-2725-01A	0.01143034873744894	0.01124765490163519	0.04035909841101552	0.19175612705452835	0.04594469108354612	0.00135641250170717	0	0.26942585261425767	0.07106087099298683	0.35741894370287414
TCGA-33-6737-11A	0	0.02243731289404443	0.04291712132915209	0.10821305005420756	0	0.00640014099593225	0	0.4312239059344633	0.38782033451640935	9.8813427579095e-4
TCGA-58-8386-11A	0.01230179615169161	0.03128678072407021	0.08786066631651786	0.3157747008055108	0	0.00198210276685557	0	0.3000840403701762	0.24986819973300417	8.4171313217349e-4
TCGA-85-8070-01A	0.0559634857885847	0	0	0.02056247331172611	0.15438220671877298	0	0	0.32208997410986867	0.0992493901612172	0.3477524699098303
TCGA-22-5477-01A	0	0	0	0.0799024994400951	0.07640967421199342	0	0	0.125795604572506	0.13172516739308068	0.5861670543823247
TCGA-85-A513-01A	0.05374012832227537	0.03340965163971673	0.11010956049348487	0.21098277963668047	0	0.01308522517681881	0	0.3495969412187937	0.22488290678503595	0.00419280672719423
TCGA-56-8083-11A	0	0.0090724970106596	0.02071565605228551	0.2078272958005586	0	0.00467648957829209	0	0.2550138490817166	0.5026942124764875	0
TCGA-60-2716-01A	0	0	0	0.00245652007631003	0.03026623959087185	0	0	0.09303037733683955	0.08493222703277414	0.7893146359632043
TCGA-63-7023-01A	0	0.02344263661762087	0	0.0360973058544876	0.01939150970778346	0	0	0.13407621055745614	0.04784282155339226	0.7391495157092596
TCGA-56-7579-11A	0	0.03244636432872011	0.05770695749939202	0.30050043827419115	0	0.00263204304717417	0	0.22237716298564733	0.3843370338648752	0
TCGA-66-2778-01A	0.00397044223751996	0	0.03088677671093851	0.16202918389850465	0.00765854904091179	0.00436734203870307	0	0.06278757182995157	0.04717200993582004	0.6811281243076505
TCGA-21-1075-01A	0	0	0	0	0.01681956014522292	0	0	0.0216336022712336	0.02058039155579542	0.9409664460277481
TCGA-66-2737-01A	0.02485189175569861	0.00299365938939967	0.00386575860999958	0.11590998085179235	0	0.00112954803872303	0	0.33099538261070016	0.02432308217752025	0.49593069656616623
TCGA-22-5471-11A	0.0032085348259181	0	0.03319226412990767	0.3480261886992977	0	0.00864031591215236	0	0.23528960112248443	0.36098558005727305	0.01065751525296676
TCGA-85-A53L-01A	0.00366722172103177	0	0.0056761165056629	0.01007234509055641	0.01808438966816039	5.2704831940005e-4	0	0.05671520154940893	0.02298994876647579	0.8822677283793039
TCGA-58-8391-01A	0	0	0	0.02208919648472949	0.02671694942822037	0	0	0.06047645839538533	0.0276769643665963	0.8630404313250684
TCGA-56-7222-01A	0	0	2.1022918675079e-4	0.018928377417995	0.00867485493029947	4.2833032426815e-4	0	0.04569932017572677	0.03461300427579208	0.8914458836891679
TCGA-56-7823-11A	0	0.00659276228276346	0.04784478578533211	0.2801486594132526	0	0.00398820033159658	0	0.2126409125657092	0.44846436594645184	3.2031367489414e-4
TCGA-66-2753-01A	0.02155583269094919	0	0.0294787440810109	0.12238460004082131	0	0.00150305583705755	0	0.28002516566226615	0.09076567835737188	0.45428692333052306
TCGA-33-AASJ-01A	0.0034710850590128	0.00539059172661913	0	0.0013169755102372	0.01122006926635026	0	0	0.00230844805995153	1.562467223691e-4	0.97613658365546
TCGA-63-A5MR-01A	0.00954847887496036	5.20854571835e-5	0	0.02598502739787063	0.00506659589157409	8.442560307994e-5	0	0.03736953543649237	0.00678390044343684	0.9151099508954023
TCGA-60-2721-01A	0.0316467649718845	0.01189037797450361	0.02670164114240774	0.1613228030043548	0.02168261820166666	0.00211511460170572	0	0.26195975504757885	0.02618998731286042	0.4564909377430377
TCGA-85-8277-01A	0.01668122954714384	0.00545597514491396	0	0.04266169570061908	0.01560451588502494	5.0474793967751e-4	0	0.11253644468177414	0.03138860479346786	0.7751667863073787
TCGA-22-5481-01A	0.1084828142107107	0.08257473725978386	0.08951647528371753	0.04044179221593019	0.08995982994462436	0	0	0.36629138237506054	0.20228904532471725	0.02044392338545551
TCGA-33-4582-01A	0	0	0.00231914768459774	0.01188697477235306	0.01441089962413735	0	0	0.13121566264225384	0.00860062968968423	0.8315666855869738
TCGA-77-7335-01A	0.03023950537627824	0.04762987391576584	0.01518034015534176	0.09528642193443304	0.04316369828430453	8.5312350510714e-4	0	0.530405782816967	0.06628663000455852	0.17095462400724393
TCGA-22-4593-01A	0.00136452808288984	0	0	0.02028400399717986	0	0.00173275374803937	0	0.27262067917301763	0.04514022933267459	0.6588578056661987
TCGA-22-5481-11A	0.01082153950448589	0.01752850576381241	0.05506273736778111	0.2506722672477709	0	0.02306058158551726	0	0.2584617874744012	0.38439258105623125	0
TCGA-22-1016-01A	8.9997816503417e-4	0	0	0.1777405399571036	0	9.4501851807208e-4	0	0.30730135110896506	0.14275714819556193	0.3703559640552632
TCGA-56-8622-01A	0.01476210565851631	0	0.00226801192812732	0.0077755374079981204	0	0.00259027428322157	0	0.07035291801880543	0.02015412984351924	0.882097022859812
TCGA-77-8130-01A	0.00113064965775046	0.00312653103055993	0	0.00298505076815459	0	4.1422671164298e-4	0	0.04283761937111126	0.00846230149708471	0.9410436209636962
TCGA-85-8666-01A	0	0	0.00565085938264277	0.05260783818286077	0	1.7134154324451e-4	0	0.06100450676428738	0.01545347914060944	0.8651119749863551
TCGA-63-A5MV-01A	0.00948015400314491	0	0.01843025557140593	0.10002703745955582	0.0131222288047533	1.9997816053142e-4	0	0.13449533036380687	0.01307393925062398	0.7111710763861777
TCGA-63-A5MU-01A	0.00118316864830573	0	0	0.00106176480691436	0.00992134786766923	0.00172620197361351	0	0.0073003708827931	0.01087714600250373	0.9679299998182003
TCGA-77-A5GF-01A	0.02236443125140187	0.00999126210183693	0	0.0105850124231708	0	6.984457505252e-4	0	0.16523613611059146	0.08855757743672006	0.7025671349257537
TCGA-77-6845-01A	0	0	0	0.00740148172777219	0.02629867390730196	1.6392403237629e-4	0	0.14932890708655502	0.0779628101803074	0.738844203065687
TCGA-43-8118-01A	0	0	0	0.110972507190697	0	0.00175392660549023	0	0.0864473367078728	0.05972924360409754	0.7410969858918424
TCGA-66-2769-01A	0.06510699004559317	0.00275879283465041	0.03871363496763128	0.15139439603361932	0	0.00279035039536859	0	0.27942588835922927	0.07588618446053746	0.3839237629033704
TCGA-94-8491-01A	0.01862495686418569	0	0.03477917113223274	0.03772890283081683	0.01384260903843685	6.9641195495304e-4	0	0.0769967704608587	0.03242855498250641	0.7849026227360097
TCGA-52-7622-01A	0.00827390028489851	0.01686749102090496	0.00962305495678152	0.1281258084123439	0	4.2448106351075e-4	0	0.1851384239885378	0.06885493991409143	0.5826919003589313
TCGA-51-6867-01A	0	0.05144781761446267	0	0.08341602476280245	0.07727934874079276	0	0	0.37918593893794306	0.0989314439196326	0.3097394260243665
TCGA-60-2723-01A	0.0085171186645529	0.040313534517678	0	0.05867556786601065	0.01240075185977313	5.3402585234144e-4	0	0.14316648914384011	0.01947719648857974	0.7169153156072241
TCGA-85-8071-01A	0	0.0096552577944435	0	0	0.01050564742600617	7.5793555620784e-4	0	0.03331951724786332	0.0080636852950827	0.9376979566803963
TCGA-46-3768-01A	0	0	0.01353264568604305	0.24216137322574516	0.09969628700264808	0	0	0.3325140381578596	0.2382549315681576	0.07384072435954635
TCGA-22-4613-01A	0.06363709131879651	0.01579411228253335	0.00558718118128356	0.12693838990235748	0.01137305068222452	0	0	0.08148322202274517	0.0431049532726495	0.6520819993374097
TCGA-43-6143-01A	0	0	0.01194999079499479	0.01146624850743044	0.01195536730287444	0	0	0.1792159291812833	0.03882854860372895	0.746583915609688
TCGA-39-5029-01A	0.01434337443381549	0	0.00346208173923251	0.05839550998885114	0	0	0	0.2143231896231324	0.06825269468709133	0.641223149527877
TCGA-43-2578-01A	0.00449880959379515	0.00112698228905973	0	0.2446785767282335	0.0364135326371797	5.725808525347e-4	0	0.3953471502427656	0.2344033693691591	0.08295899828727249
TCGA-98-8023-01A	0.05782541489377629	0	0.01840863869146809	0.05941216363984702	0	0	0	0.24308642987136445	0.02381534690961634	0.5974520059939279
TCGA-NC-A5HN-01A	0.00897506947810888	0.00365986738284635	0	0	0	3.906222085333e-5	0	0.00115774237173033	0.00471229254134326	0.981455966005118
TCGA-56-5897-01A	0.06755671737093438	0	0.02047349793684724	0.07425906380165109	0	0	0	0.2628894614933831	0.01372868102445072	0.5610925783727334
TCGA-21-1076-01A	0.01230444082409854	0.01373428174921405	0.05803581074193208	0.20024877927541343	0.03041003963342202	0.00102539245205025	0	0.15137382853458187	0.06790390024492063	0.46496352654436707
TCGA-33-AASB-01A	9.736094605887e-5	0	0	0.02033578007588492	0.02622788629392702	0	0	0.04258273831926213	0.18111600690171023	0.7296402274631568
TCGA-98-A538-01A	0.0215231811273295	0	0	0.0469345500553756	0.01496894635327502	0	0	0.0804723705209407	0.01018061196574013	0.825920339977339
TCGA-18-3410-01A	0.00773491913073254	0.05674871014688209	0.09860573001778246	0.19823859898464863	0.05860517693436514	0.00230023199917039	0	0.18327863328401928	0.09536162333058952	0.29912637617181
TCGA-66-2782-01A	0.01629906733866658	0.01577630825247012	0.0014415169579771	0.10719336389602756	0	0.00121189029248647	0	0.1671532784547127	0.02800281780443975	0.6629217570032196
TCGA-43-6647-11A	0	0.00704140162917944	0.03179005090039863	0.2564793158248568	0	0.00792584324770255	0	0.3169509054776878	0.3798124829201748	0
TCGA-56-7579-01A	1.4449369574942e-4	0	0	0.03952808356232888	0.01213004701395924	0	0	0.03106667211147151	0.02263162626444431	0.8944990773520467
TCGA-58-A46M-01A	0.02949250877171744	0.04124136944629817	0	0.06874483427250375	0.03156748408141191	0	0	0.04251670545674431	0.00785073642711282	0.7785863615442116
TCGA-96-7544-01A	0.01874140600915232	0	0.0262536386644537	0.1758928083863458	0.0378658959952144	0	0	0.27513192696225097	0.03678586970617664	0.4293284542764061
TCGA-90-7767-11A	0	0	0.01370296010584659	0.247482738985491	0	0.00311980178620005	0	0.3253965043473291	0.41029799477513335	0
TCGA-58-A46L-01A	0.00293039670507686	0.0052109544870286	0.01699495551289767	0.02291227233246518	0.02291654262025061	0	0	0.08052774486481061	0.01071905923276502	0.8377880742447055
TCGA-77-8008-01A	0.01020123128908258	0	0.02444108732812284	0.09780246460331413	0	0	0	0.26813703696541696	0.00698149871792485	0.5924366810961387
TCGA-94-8490-01A	4.5968806888005e-4	0.00585681302543896	0	0	0.00656442050890894	0.00104883773886821	0	0.00329101913711168	0.00657443003635847	0.9762047914844336
TCGA-56-8628-01A	0.01691722873393479	0	0.04673099805829344	0.16065152657876158	0.03713499104368373	0	0	0.2850783042389658	0.13933706567683546	0.3141498856695252
TCGA-22-4591-01A	0	0	0.06416069036039726	0.13132256393988898	0.06306766715571102	7.8749171320407e-4	0	0.1749496598972301	0.14866502125495631	0.41704690567861225
TCGA-LA-A7SW-01A	0	0	0	0.08296499278673862	0.00266743168950099	0	0	0.10240823692327962	0.03454822449125976	0.7774111141092211
TCGA-98-8021-01A	0.02489809864306507	0	0	0.03290289955005229	0.02062255838527305	0.0010789403819873	0	0.1377303890090981	0.03308422081910561	0.7496828932114187
TCGA-98-A539-01A	2.90949483847e-6	0	0.00374498999016939	0.04532615187119027	0.00462292056866533	0	0	0.05330738618452313	0.03693027295050527	0.8560653689401082
TCGA-56-8082-01A	0	0	0	0.007860651589463	0.01823602931873343	0	0	0.08023221474981539	0.0228394339695702	0.870831670372418
TCGA-77-8136-01A	0.00796673874492775	0.03538094689797401	0.00615285584910024	0.09747415302600156	0.02676086117521897	2.6308167715885e-4	0	0.2231603711966532	0.01257838300943985	0.5902626084235255
TCGA-98-8022-01A	0.01201085317844643	0.00471346539572794	0.01322654876306537	0.07634917271799861	0.00800165494274327	0	0	0.2113610824899335	0.0625149239797261	0.6118222985323588
TCGA-85-7698-01A	0.00510666712098163	0.00901159433687361	0.01549741403219721	0.03889865051182351	0.00470011304804236	5.9677757369477e-4	0	0.1869594462502659	0.04003174356090261	0.6991975935652185
TCGA-60-2704-01A	0.03086465963423936	0.01193455878927371	0.0337121440147984	0.22569189062546616	0	0.00107924491130461	0	0.33209490868962976	0.0617465125824358	0.3028760807528522
TCGA-22-5474-01A	0.09390508594191384	0.04285433941199646	0	0.13401093370686373	0	6.3732157546706e-4	0	0.1484445019312566	0.06521963170123528	0.5149281857312671
TCGA-85-A4CL-01A	0.0157869862864375	0.0948498120333654	0	0.04422144949094363	0.04738512338469628	0	0	0.15911816261221012	0.01858603108303445	0.6200524351093125
TCGA-85-A4CN-01A	0.00767150278414096	0	0	0.02562171140981869	0.01179800667959633	0	0	0.12938137473086897	0.04271398897065019	0.782813415424925
TCGA-58-A46J-01A	0	0	0.04110321629110673	0.12904319677986772	0.01666623952091716	0	0	0.1506702231561488	0.26791052238620267	0.39460660186575686
TCGA-21-1082-01A	0.05301569162554769	0.0012627384571342	0.02201939024103469	0.08443389474101035	0.03038360936191207	0	0	0.15982991667404736	0.03417511457004183	0.6148796443292719
TCGA-85-A512-01A	0	0	0.00468662761858439	0.0182221015761439	0.02293678006452328	3.9256501201989e-4	0	0.04266293824965818	0.0188417429308728	0.8922572445481974
TCGA-85-6561-01A	0.02935593209123652	0.01404821108245875	0.01729813399453027	0.10076126628048412	0	0.00224724590410164	0	0.20692250112416144	0.02735649659886017	0.6020102129241672
TCGA-37-A5EM-01A	0.00282151430710558	0.00136486812232204	0.02839795692237859	0.05630658866168573	0.02556564252125322	8.6460213928091e-4	0	0.2161527150175126	0.03185906434768748	0.6366670479607738
TCGA-77-8146-01A	0.00672090856258716	0	0	0.0679298408885776	0.00182577389100464	0.00827632309412452	0	0.16215670761917844	0.08662827446098438	0.6664621714835433
TCGA-63-5128-01A	1.74199565178e-5	0	0.00624519714368993	0.02970811003363074	0.00786291024641684	4.592260056536e-4	0	0.06614786799930668	0.01338753737693705	0.8761717312378473
TCGA-NK-A5CT-01A	9.6286061429e-5	0.00297632318493793	9.8566721676936e-4	0.01460528999391601	0.00250883735674267	6.6643060985713e-4	0	0.03646274312190662	0.02257346213184602	0.9191249603225952
TCGA-22-5489-11A	0.00146043928514692	0.01781850625126015	0.02598099503698292	0.18438889125322416	0	0.00844170704870696	0	0.30142835167828747	0.4543603839970628	0.00612072544932865
TCGA-92-8063-01A	0	0	0.0185352844167824	0.07769853948035911	0.06615573942446211	0	0	0.3452771344241498	0.04388445204453917	0.44844885020970754
TCGA-MF-A522-01A	0	0.00663981629748197	0	3.6713136132077e-4	0.0024290355049984	0	0	5.2823815711205e-4	6.0337464809249e-4	0.9894324040309944
TCGA-58-A46K-01A	0.02702265462180466	0	0	0.01420145271503667	0.04389518068496526	0	0	0.17241665599194927	0.03113711571542902	0.711326940270815
TCGA-18-3409-01A	0	0	0.02224385582788983	0.09794270074743322	0	3.4839056285852e-4	0	0.41291062079558893	0.05723718047751181	0.4093172515887176
TCGA-98-A53I-01A	0.02737172925290879	0.00400248308841226	0.02783410288367178	0.08678625120113109	0.12457030856054165	0	0	0.263037030603987	0.1735426971638122	0.2928553972455352
TCGA-77-7337-11A	0	0.05221807503106934	0.04570594007090362	0.24734107266405245	0	0.00406202923857316	0	0.2579282764068325	0.39274460658856886	0
TCGA-56-7731-11A	0	0.02288645338456027	0	0.292108941963221	0	0.00967740831526394	0	0.278882950805107	0.39269509046781176	0.00374915506403608
TCGA-60-2710-01A	0.00640641041538787	0.00162296868214055	0.00637347334621201	0.1125190361608146	0	0.00332368619163048	0	0.22290097700464337	0.0766716877381604	0.5701817604610107
TCGA-56-7731-01A	0.00611758955982298	8.9172126258459e-4	0.01614861133328632	0.11344308157169812	0.00537511503434681	0.0035108631272151	0	0.14203723269851956	0.0805266192458944	0.6319491661666321
TCGA-66-2757-01A	0.03379784916668532	0.02594561388875186	0	0.17218741748431407	0.00645625923735706	0	0	0.2897996278015051	0.2038212688304359	0.2679919635909507
TCGA-63-A5MW-01A	0	0	0.01483344032254879	0.03781764284304264	0.01764420744140881	0.00131674073758909	0	0.5377225218273793	0.1023351903664674	0.2883302564615639
TCGA-22-5483-11A	0	0.0054782847684017	0.02714220720062042	0.34319744528542795	0	0.00301904983553867	0	0.38216602357492946	0.2387029501479674	2.9403918711431e-4
TCGA-18-3408-01A	0.01162955234654334	0.00761483483081519	0	0.16231164663904568	0.0744883769847479	2.5965380412359e-4	0	0.24865079245845845	0.13605279198809697	0.3589923509481689
TCGA-63-A5MN-01A	0.08062207702892209	0.02337736716917991	0.07055688268073226	0.25492139201900843	0.01111539706602934	9.6441845603473e-4	0	0.2663550569777302	0.04510398666937439	0.2469834219329886
TCGA-85-A4JB-01A	0.01353596145914932	0	0.00817667387230933	0.00665896837141198	0	6.983289518635e-4	0	0.05370675434516436	0.00388637452600946	0.9133369384740921
TCGA-92-8065-01A	0.02547080323335485	0	0.05674540523683358	0.13885670903217787	0	0	0	0.03599363147004165	0.01401592816199538	0.7289175228655966
TCGA-63-A5MP-01A	0.03243763968492566	0	0.06052089427825723	0.07953660509612376	0.06710139208001537	0	0	0.2547751635181496	0.11234743714661072	0.3932808681959177
TCGA-39-5024-01A	0.00235568313007103	0.00282537759664992	0.00134417342133808	0.01041788157353869	0.02084326598859179	0	0	0.06681660078172154	0.03238785767062683	0.8630091598374621
TCGA-63-A5MM-01A	1.3967750973281e-4	0.02140533209674368	0	0.0800833824854219	0.00707868537967593	1.513637113519e-4	0	0.12562837192359325	0.04754942446916595	0.7179637624243145
TCGA-34-2608-01A	0.01877648979245664	0.00244183757492894	0.01371746863082947	0.07794982897102354	0	0.00143974655598314	0	0.17204402017502313	0.03743080928745562	0.6761997990122997
TCGA-52-7811-01A	1.980127680628e-5	0	0.01450159138229131	0.04239789735941731	0	0	0	0.05707117791390503	0.07336252618283694	0.8126470058847431
TCGA-94-8035-01A	0.00379545541444476	0	0	0.04309099489374225	0.00614490325254405	0	0	0.03123548596693418	0.04079677679336764	0.8749363836789671
TCGA-43-7657-01A	0	0	0.00909935092809039	0.01496128581738387	0.00134522557100898	0.00157459387903656	0	0.3459272840328124	0.07664987419137623	0.5504423855802916
TCGA-85-8276-01A	0.10191934779933606	0.02532707383405385	0.04266805645361438	0.09192751067774654	0	0	0	0.4228280649636723	0.02947826107425559	0.2858516851973212
TCGA-43-A56U-01A	0.0547379142477023	0.02217480698886637	0.12271160977690596	0.06966908168393503	0.05253723283037801	0.00107221573534455	0	0.10016226879756804	0.0306251709502391	0.5463096989890606
TCGA-18-5595-01A	0	0	0	8.5385072552072e-4	0	3.5773142545514e-4	0	0.02475861524840674	0.0307238831636612	0.9433059194369563
TCGA-66-2763-01A	0.01086777702329148	0.00603916692457541	0	0.1057432821489678	0.02185507735002586	0.00227498659344078	0	0.1002546245627052	0.05454621344924431	0.6984188719477491
TCGA-22-4595-01A	0.01396710918183434	0	0.00578085581928963	0.11221904109807508	0	0	0	0.20492332296960003	0.04180871209740079	0.6213009588338
TCGA-21-5783-01A	0.00168799580772194	0	0.00851278530969772	0.00550350972187004	0	0	0	0.2335994910522939	0.01286386570152638	0.7378323524068899
TCGA-43-3920-01A	0.02548561428113289	0.02980913511114047	0	0.13196586928924764	0.00734560630995523	8.1645890445737e-4	0	0.32367790404294244	0.01923977044381391	0.46165964161731016
