Gene	cancer	CD4	CD8	Mono	M0	M1	M2	B	Neu	NK
RPH3A	0.052125560406	0	0	12.3775031679936	0	0	0.466962191472243	0	1.77455703978439	0
RPP25	13.7601902269564	2.7222780552474	2.16406441200009	5.042559199645	36.031705320877	27.098866647659	60.6735806614191	0.165477408114119	0	4.26354260052674
RPS6KA5	3.188860165344	14.2195668576554	21.6588884658439	5.38288969350776	1.07964538893629	0.601251416485331	0	33.7573912552802	56.442118106786	12.2132842497818
RRAGD	11.3024248684519	5.45644221191345	2.95099692545467	4.98344783398	157.711132412423	131.991375311235	459.845201676864	1.72151766242691	18.3879660913689	0
RRP15	11.6352829676678	74.2686809099504	50.106661475288	15.1987473699043	46.1645373701809	70.6925903390164	55.7273459903826	57.5901688593632	0	31.9919899125055
RRP9	25.3898403842414	42.5452096760014	56.67802691467	18.7642051510177	34.0837809511858	75.4740524645624	40.5890637330108	17.9119029129516	0	57.6234959477439
RRS1	27.7146494432239	64.6675732251034	85.4277507119664	30.9276964244894	36.0075455583194	60.7714975841859	39.2424843266108	11.5834185679883	0	50.9500782758674
RSC1A1	0	6.08984817477533	0	10.7657793870155	19.994505874461	34.3603614915129	50.9573643920408	22.9000277747862	0.261849337128403	0
RTKN	49.0971598353892	0.172230397340425	0	0.242696140548895	10.2185436284489	6.40723004686372	18.4982213203984	1.8936694286696	0	23.8800657648749
RTN1	3.35930069616704	0	0	138.166122070273	36.8602934896171	106.570508922816	18.5617471110217	0	21.6784293548515	0
RTN4R	5.54359191715007	1.64677665556061	3.41982449460694	0	35.6507737308411	6.22339795571737	21.6866360752323	0	0	0.951958980627485
RUSC2	9.51548273424735	0	0	6.581262768825	3.45521514239856	5.80418473954246	3.2687353403057	0	0	0
S100A1	6.33246348676289	0	0	0	1.86123668292592	0.196353032198815	31.5710212251681	0	0	0
S100A16	276.499914483116	0	0	0	4.55116956091565	4.14951050585928	40.8356961223889	0	0	0
S100Z	0.111755444419976	0	0	17.731871931555	1.77518359660471	0.544322686352044	8.05509780289619	0.453465896530419	3.64000414982312	0
S1PR1	10.588260137991	734.761893270101	692.500611840029	7.83483662955357	0.410658054711971	0	1.5732195245353	150.088009159506	0	408.400107496675
S1PR3	7.9972017482161	0	0	41.4799146970304	0.359881796312096	0.764150127370093	1.32775322909585	0	0	0
S1PR5	1.08549664254899	0.863059253356102	124.253623304052	0.633281140412678	0	0	0	0	0	1378.30526226733
SALL2	5.69489811180752	4.9215654386015	2.16406441200009	0	0	0	0	0.172151766242691	0	1.90391796125497
SAMD3	1.22098418302204	34.3512241049402	219.319321539375	0	0	0	0	0	0	449.061955493642
SAMD4A	6.81979387057454	0.4603153471141	0.393466256727289	12.6656228082536	12.0842118792798	4.51675072044103	3.1464390490706	3.99958937549078	0	0
SARS2	29.8278887637156	14.4647941910013	22.7988299640462	14.4160993983786	11.9744965792115	20.5008541382591	15.0845918771484	11.0869863436459	0	23.3432678376703
SCARF1	5.14831379668621	0	0	3.5596055957	2.73545154977437	3.04923859547443	2.65550645819171	0	26.306956828609	0
SCG5	4.96718708840252	0.575503839042877	1.64284135984551	0	40.7637268450535	77.2338465286007	1.63436767015285	0	0	0.496252302610684
SCML1	6.73822374841468	48.0047223153067	1.13994149820231	12.45861958495	13.5946657303833	8.60702510928588	7.23680981286239	34.7502557039649	1.92154298497878	0
SCN3A	0.120975233513657	0	0	0	0	0	0	35.1436069811075	0	0
SDC2	56.9084446333406	0	0	3.69003197530474	218.309620332007	258.151635872268	198.949006201946	0	10.9688096680403	0
SDC4	201.233216476311	0.789687705734349	6.49219323600027	13.88246182323	301.566949397439	459.152001625518	451.054113579777	0.165477408114119	0	1.40766565864429
SDK2	0.624340045798758	1.42918087305264	0.196733128363645	0	0	0	0	9.29605087887359	0	0
SDR42E1	5.32295026454722	12.073114328839	8.06605826290943	0	0	0	0.350221643604182	3.47502557039649	0	11.8386688209527
SDSL	17.0459874598166	0	0	4.98344783398	45.248204795501	27.3248120194597	29.6663640250585	0	0	0
SEC14L2	21.3147170210662	27.448411848328	3.28568271969101	0	1.00368359767476	0.393616295356168	0.943931714721181	0	0	0
SEMA3G	3.51947697304648	0	2.27988299640462	0	0.821316109423941	0	50.4495795002408	0	0	0
SEMA4C	30.5583077485546	15.6996335019938	25.9687729440011	1.40020762278631	0.167828205678165	0.455133847951808	0	0.165477408114119	0	21.2771673780398
SERPINA1	115.178219481482	0.286291160438058	0	405.933211004526	1.3346890320544	41.0606901653018	0	0	1394.16127991753	0.455706678016801
SERPINE1	38.0904830496949	0.086652199215486	0	1.4917150538466	22.5170321590571	131.901883568115	23.6045018505929	0.165477408114119	0	0.455706678016801
SERPINF1	130.366645032434	4.4161112377792	1.64284135984551	22.06955469334	17.5338075014452	80.0915506887339	1.5732195245353	4.4678900190812	0	2.31907901467789
SGMS2	9.61038568679965	0	0	9.08841049028214	1.77518359660471	1.85409767650971	1.27975116053071	0	0.630762947592606	0
SGPP2	9.36042590803829	2.41672779706804	11.4998895189186	0.560083049114523	2.3513443685065	53.8362347476	0	0.165477408114119	0	0
SH2D1A	1.07170451019967	12.6821373344162	40.2496133162149	0	0	0	0	0	0	26.3207816533344
SH2D1B	0.236989470556806	0.364020842679984	0	0.840124573671784	0	0	0	0	0.817256996022458	1712.61129898412
SH2D2A	5.90640026454066	24.0760796885943	79.6778059525071	0.940180395546428	0	0	0	0.453465896530419	0	162.92603217605
SH2D3A	21.3871268717634	32.9230241648322	7.97959048741619	0.080898713516298	0	0.476503812765399	0.8380328820638	11.5633803615257	0.847386682939442	7.03832829322143
SH3TC1	13.9733931121274	23.9338207908993	47.8775429244971	86.9661170300205	68.4183518839182	46.4004197914545	7.96651937457512	105.740063784922	0.35142860507967	9.22606562663358
SHANK3	6.72710884707209	0	0	0	1.60735539092655	1.96808147678084	5.48680574979886	0	0	0
SHB	20.3533704147031	1.15130578522265	1.13994149820231	3.44732811700357	96.5623267957816	38.1927682306218	164.604172493966	0.827387040570593	0.771283586288005	4.22299697593286
SIDT1	2.63201247071751	111.308362790338	142.927198306559	5.82470737317347	11.5780781522675	0.794589773719966	0.349023043781102	170.602400346507	0	112.11872678359
SIGLEC10	3.89391320357758	0	0	41.163274126824	0.65581339223412	29.7332861454823	2.01127891695312	28.114885584886	118.173814029256	0.496252302610684
SIGLEC7	2.00613444927155	0	0	14.95034350194	36.3512139803693	74.7264420790842	13.7753846484312	0	11.5688406972473	61.7556968670049
SIPA1L2	14.1402998220491	1.06184509103716	5.74994475945928	9.38425076789059	13.8972214860908	7.79866316430512	21.0577236414598	0	72.3570395089931	2.35962463927177
SIRPD	0.071384563273792	0.596843500653746	0	11.2821647465571	6.20993414531809	1.45206833612928	9.72118143194008	0	27.9355750668481	0
SIT1	1.99489825369615	14.8374389024086	21.6588884658439	0	0	0	0	2.81311593794001	0	0
SKAP1	7.89541811942907	29.6569404744941	26.9524385858193	0.235533955870515	0	0	0	21.1811082386072	0	30.6654155030489
SLA2	1.26213246233726	14.4031814410154	27.7393710992739	0	0	0	0	0	0	39.4763200762596
SLAIN1	4.22457661039878	54.3366946729799	46.7376014262948	0.94213582348206	0.188824889839559	1.12234600843704	0.465364058374802	24.8216112171178	1.16042315975159	25.1158441176596
SLAMF1	1.03525572176217	41.0007605964276	82.1420679922754	1.05168327571188	0.356653095517725	17.8621777222869	0	42.0050309632167	0.243198184432037	1.40766565864429
SLAMF6	1.73149903262471	4.43550056236652	13.1427308787641	0	1.45057862821395	0.777144714829093	0	1.48929667302707	0	11.0488923387008
SLAMF9	0.460682737809136	0	0	0.840124573671784	108.714593662101	42.7469764182991	168.277002718411	0	0	0
SLC11A1	7.18057049642967	0	0	335.810559806154	80.055512316909	86.4467815387686	16.5771577972646	0	1130.26008657517	0
SLC12A7	37.3508345345569	21.3422370967535	16.5255827825462	28.4768447656	10.0282395268272	5.08247630827802	7.09680189021573	4.13693520285296	0	11.1299835878886
SLC14A1	0.908149959333361	6.28607009699256	7.39278611930478	0.316640570206339	0.356653095517725	0	0	2.23797296115499	0	21.0241888229924
SLC15A2	2.82895158370139	2.92176037925547	0	13.4468245323867	3.25943483134079	0.618032558836569	2.20250733434942	28.4050414300441	3.75600639919983	0
SLC16A10	1.70708871667684	28.5136725865933	2.27988299640462	0	31.4533190998747	12.253008605528	24.5155150522928	0.172151766242691	0	0
SLC16A11	1.12589142734111	1.35999178082885	3.28568271969101	0.080898713516298	0	0	0	21.9045814527337	0	1.44821128323817
SLC1A3	6.56331083301403	0	0	6.581262768825	418.960951136389	548.414045646029	152.93011770716	0	0.535045902563562	0
SLC22A15	2.09378247507347	0.086652199215486	4.10710339961377	43.6864778309328	28.6160891104506	15.6084963988364	3.1464390490706	2.23797296115499	75.1839776497217	7.07887391781531
SLC22A16	0.145715569208077	0	0	7.00103811393153	9.02301978177035	1.80084025785263	10.0686049570259	0	0	0
SLC22A17	12.9411275587045	10.3522663974264	2.16406441200009	0	0	0	0	0	0	0.496252302610684
SLC22A4	1.7597188775656	0	0	50.407474420307	8.56623644563519	14.4734163573628	3.73569753177794	0	206.156217250743	0
SLC24A4	0.114435582436895	0	0	26.9518380056643	0	0	0.442584409698618	0	1.62073604193048	0
SLC25A24	21.2265165238812	10.4063340738995	2.27988299640462	34.7251490451004	90.2133119587128	88.457648912758	126.780234984714	9.8126506758334	3.37713769949272	0
SLC25A4	30.1747426469335	7.70184528909742	22.7988299640462	0	6.32537353786938	9.46735211157903	6.29287809814121	7.70892024101712	0	24.9633664267681
SLC25A43	15.471026801223	4.88731460471642	17.0991224730347	22.4814804846501	119.081647569447	84.5963802741091	83.7959815696049	9.10125744627652	0	26.5332145837879
SLC25A48	0.654449916815305	0	0	0	29.7601806896421	19.0926822771344	21.2904056706472	0	0	0
SLC2A6	4.01178162901844	1.21260152128437	4.10710339961377	225.643294931143	2.11084000796104	49.1503695698585	3.02486637943621	33.3299114624232	0.150573066032011	3.31158361989926
SLC30A4	2.8896234260839	15.5785188022913	19.6733128363645	0.949921710619017	0.719763592624191	0.196353032198815	7.93835725502813	53.3670475352343	0	41.0558730407635
SLC38A1	39.386009373269	54.5943626383156	75.7422544200032	1.02064714210557	3.23262403283311	0	0.295056273132412	93.3292581763628	0.955153120883366	36.5085110680796
SLC38A11	0.944653289249137	0	0	0	0	0	0	54.8693734801807	0	0
SLC39A8	14.2850798414019	39.6696112839529	56.9970749101156	9.49921710619017	81.8756152595014	3251.12291605479	13.5761326894336	15.389398954613	0.213665413067948	51.0214647175711
SLC45A3	4.71183835424534	0.365038074206007	0	2.193754256275	85.0333523064295	43.4306627089471	73.5275212232187	11.5834185679883	0	0
SLC45A4	10.3177591150298	0	0.821420679922754	0.336170613309667	0	0.200941854661168	0.698046087562203	0	28.3839302807698	0
SLC46A2	0.149293271857901	0	0	97.5252956235524	0.911817183258122	1.42229260631905	2.34649206977864	0	0	0
SLC4A4	1.16322013700275	0.091055939305753	14.7855722386096	0	0	0	0	0	0	20.5684821449756
SLC51B	0.277370589630988	0	0	0	1.03992057350198	0.78541212879526	13.7437392658463	0	0	0
SLC5A5	0.061633140010227	6.6048720585718	2.27988299640462	0.316640570206339	0	0	0	1.13366474132605	0	0
SLC6A12	1.18549901685267	0	0	5.32768890809642	30.4702784378792	12.1194019102351	23.2973141213736	0	4.92483893500143	0.951958980627485
SLC7A7	13.4064800337915	0.256750615559601	0	67.2268309320438	43.2869976823896	72.0609619567693	19.5079221042377	22.9998105253704	30.8150753177941	0.992504605221368
SLC8A1	2.63745433877907	0.286262448271588	0	297.847163392365	242.166434983244	303.762491838195	192.376690082332	0	233.040207800633	0
SLC9A2	0.572647091328182	0	0	0	1.27634995654691	0.740922032969761	15.8767145100563	0	0	0
SLCO2B1	17.2253327671624	0	0	0.485392281097789	15.4525358746303	19.5015878880544	86.1564317546642	0	0	0
SLCO3A1	18.0852924608101	9.26724564364602	8.21420679922753	31.6446922749705	8.71506174787066	16.0075186999111	7.58813561142395	0	59.0751884881549	9.56013543086873
SLCO4A1	8.09115343426583	0.375993556567634	0	0	18.2757096611388	52.8823017823252	3.14120739402991	1.09522907263669	0	0
SLITRK4	0.326196636458104	0	0	16.73014629979	33.3149883342132	24.0735735113724	56.0066150734568	0	0.070747165054976	0
SLPI	159.995837229988	0	0	1.58320285103169	0	0.338792009228523	0	0	274.034477762724	0
SMAD1	17.3103741160085	1.68981568773398	0	8.40426533274167	7.49277368611787	8.00449244201045	8.26157564770753	0	0	0.455706678016801
SMYD5	26.5756956657317	58.5746484731544	27.1068824374509	1.94156912439116	3.85568907509795	5.64883287598329	3.18452495184244	72.4791047539839	0	7.575126220426
SNED1	5.12482270928162	14.6672963102411	4.55976599280925	4.98344783398	4.97214665308675	0.518471862464523	8.02753000696534	7.66660350845681	0	0
SNPH	1.83399023670392	6.54398565972014	1.13994149820231	0	0	0	0	0.165477408114119	0	0.496252302610684
SNX25	9.87436999954745	11.1661995646531	7.97959048741619	0	1.96723718723864	2.16311395592799	1.91786577536068	59.4040324454849	0	10.6337312852779
SOAT1	21.4173517744903	30.6157064985966	7.97959048741619	38.313508994967	320.898083337639	312.946668121289	721.560115945313	1.58713063785647	27.7002238548173	0
SOCS2	13.8105819388248	11.527021126075	7.39278611930478	0.626786930364285	0	0	0.33521315282552	0	0	7.575126220426
SOCS6	10.1084639265226	7.12482714160329	3.28568271969101	38.9467901353797	63.4797879328387	45.3345316456357	76.5523876026549	1.13366474132605	0	14.3604759586
SOGA1	10.2707177855061	0.1695208337503	0.821420679922754	8.46162355991785	10.6286256836847	8.44442844848356	6.63876614547926	12.9113824682018	0.141968969410958	3.35212924449314
SORL1	15.6934866148572	192.38649119093	91.1776954714257	89.943924507275	1.10387077389205	0	0.233481095736122	64.9012158734946	1424.58882439719	106.07290309559
SORT1	28.4921317073331	0	0	3.69003197530474	2.49657166862407	1.69147093668759	7.86609762267651	0	2.58039556886453	0
SOWAHC	10.5212105539015	3.36550178183889	0.983665641818223	14.2821177524203	47.4770291059239	18.7007104973993	39.8085268230087	0.344303532485383	0	0
SOX8	0.397545822681897	8.00845853895965	4.10710339961377	0	2.13991857310635	0.689530023927029	6.98046087562203	0	0	0
SPARC	1322.83049660995	2.99697926172568	0	44.8299629340214	3924.7637416537	1822.10519378025	1571.47926044604	1.33319645849693	0.219413688859276	1.8228267120672
SPATA5	2.10426809023238	86.7302378229372	76.3921232328161	16.73014629979	22.7782465997923	28.5134034182384	17.0441199887369	46.4809768855267	0.070747165054976	55.2136208763941
SPATA9	0.459957066021006	0	0	0	0.761756960946979	0.292235137067046	1.0470691313433	0	0.143405093720248	11.9197600701405
SPEG	8.07133773355646	7.67387257102189	1.64284135984551	0	0.569703370313049	0.442941528062922	0.232682029187401	0	0	0
SPI1	22.5341040860413	0	0	128.50176200477	16.2456715602392	16.2934376003011	15.5264928664521	11.4179411598742	288.518531983782	0.455706678016801
SPIB	0.833776682931994	0	0.393466256727289	1.42384223828	0	0.150706390995876	0	65.7619747047081	0	0.951958980627485
SPIN4	3.70026652525872	0	0	0	0.755299559358237	0	0	0	0	26.4521233346002
SPINK2	0.380986263401588	8.99334524294563	15.9591809748324	0	0	0	0	4.30792601703898	0	0.951958980627485
SPINT2	586.020044248246	4.30711644974523	0.821420679922754	8.86593596577749	6.63798795963551	6.00514242179046	23.8150717650844	32.5990493984813	6.68258427502529	0
SPOCK2	10.534943186969	12.5764148367676	17.3125152960007	0	0.167828205678165	0.146117568533523	0	33.7832092915162	1.34425261620498	4.30408822512062
SPP1	162.116737873411	0	0	0	346.977067010555	971.068311783688	349.054238125502	0	0	0
SPR	49.5596418863312	0.172235737735353	1.13994149820231	10.9216194577332	130.363614870729	197.507733443795	268.736741192276	0	0	2.35962463927177
SPRY4	12.7068617618481	0	0.393466256727289	0	0.167828205678165	0.43835270560057	8.40910378427374	0	0	0.455706678016801
SPSB1	25.8795365212571	0	0.821420679922754	0.392556593117525	5.62481967653962	11.1878665090326	96.8946547304905	1.33319645849693	0	1.3671200340504
SRCIN1	4.55318904078207	0	0	0	3.81524220632364	3.21949922036513	4.72090037011859	0	0	0
SRD5A3	30.9784273798171	5.64617868095258	9.1195319856185	16.01822518065	439.470854561814	158.777458073935	313.349762066621	1.98572889736942	0	20.446845271194
SRGAP1	3.96689931524217	0	0	1.12016609822905	4.05347880023149	4.69602249199095	5.03430247851297	0	0	0
SSTR2	0.862168910028289	0	0	0	5.23235121747918	18.7368229640338	2.01127891695312	0	0	0
SSTR3	0.047267858041257	37.1087326716836	1.7705981552728	1.25357386072857	0	0	0	0.906931793060838	1.91812513245124	0.496252302610684
ST14	95.288696266204	0.085583538519867	0	80.3447765810104	382.858197639939	325.957503172755	1250.39487810066	30.6133205011119	6.79333644600285	0
ST18	0.133727937647638	0	0	0	44.3416360792795	15.1249802188741	15.047869929753	0	0	0
ST3GAL5	10.7121019303014	14.2208535279246	18.4929140661826	19.322865194451	17.8325095082732	7.37320436280274	8.81002933739769	12.0168462580561	0	15.6059591188688
ST3GAL6	5.38166501233406	0	0	10.0285908858286	48.5862215163277	40.9245126685171	44.244667641995	0	22.1060885831483	0
ST6GALNAC1	2.92042083168892	9.23548561652838	0	0	0	0	0	0	0	0
ST6GALNAC2	15.4109424020174	0.081174458034672	2.46426203976826	3.36170613309667	5.51518606500683	1.06671945473928	5.70070971509133	0	50.4125087288967	0
ST6GALNAC4	21.9392193472459	15.9511199355649	22.7988299640462	11.0824199572219	41.329704950096	48.3719686766811	99.1389077724904	155.983985644141	0	15.7275959926504
ST6GALNAC6	37.5605782863853	2.57150956240924	3.28568271969101	0	4.27208326430953	2.55112323447485	8.81002933739769	9.33237520947849	0	6.12691493718783
ST8SIA1	2.19726513839364	6.45842161140174	17.2498342783778	0	0	0	0	0	0	0
STAB1	41.8884097030721	0.420105410416057	0	345.63770334247	20.6373452620315	30.0940901045007	1.88786342944236	0	0.071221804355983	0.455706678016801
STAP1	0.433052768769832	5.29179247175098	0	0	0.43720892815608	0.050235463665292	0	27.3807268159172	0	3.43322049368091
STARD8	3.19958401289459	0.820007175176191	0	27.9021609047024	101.418518740976	94.0150292296595	70.961033688345	0.165477408114119	2.16291126072799	0
STEAP4	9.05896857250268	0	0	10.6553778161929	0	0.146117568533523	0	0	249.118493116611	0
STOM	142.254211003214	0	0	11.761744031405	23.2033026252005	133.061592715726	86.2086918139321	0	3.67911894721858	0
STRBP	21.4665916205739	8.70084107042552	5.50852759418205	0	9.08256408314111	5.44482503307046	6.16607377346613	67.8277958996204	0.325111627593843	2.40017026386565
STRIP2	1.46858389738708	0	0	0	6.54397800194742	3.93616295356168	7.35465451568783	0	0	0.455706678016801
SUCNR1	0.714970329643272	0	0	0.840124573671784	530.97289461269	159.54773721471	322.203912115848	0	0.946949353480862	0
SULF2	80.550640664932	0.101344579068331	0	244.18894386502	9.38583603496194	3.03704627558554	2.95056273132412	0.992864448684711	267.140040252092	0.496252302610684
SULT1A1	21.9931078146806	0.34514206132878	3.41982449460694	17.7168182600693	15.0553961805972	12.164794281309	21.9816923483647	0	24.1237803753525	0.496252302610684
SULT1B1	0.258826147879777	13.2920959947913	0.393466256727289	8.54305342967999	0	0.162898710884762	4.40501466869885	0	52.2274742162004	7.65621746961376
SULT1C2	1.71459827946483	0	0	0	23.7225731593366	20.4042638334071	4.27831596041997	0	0	0
SUN1	80.5769069340875	69.6923955579021	27.3585959568555	32.9447201043474	14.4733822579926	10.8622824650107	19.2747562874674	86.1585203407796	0.223667660923335	17.8844925089528
SUSD4	6.80415728925731	20.9363872134576	5.69970749101156	0.940180395546428	0	0	0.50281972923828	0	0	0
SWAP70	24.2413272991853	0.628731569343682	0	3.69787674640634	2.21704350173748	3.16915579331142	0.930728116749604	44.9043919781042	0.32025716416313	0
SYDE2	1.32908057597473	32.7554721261049	6.83964898921387	0.080898713516298	1.39107641533685	2.92259295409105	2.09413826268661	1.81386358612168	0	0
SYK	16.4865567472811	0	0	7.84116268760332	10.7224289432202	6.45638903148922	6.42073013274334	153.06660250556	54.7032217571927	19.757569653098
SYNE2	47.6761262219905	147.835571652311	338.425320128174	2.68936490647734	0.814858707835199	0.338792009228523	1.74511521890551	30.1554821192729	162.986917965964	249.312752060245
SYNPO	27.1361546227221	0	0	0	0	0	1.74511521890551	18.5921017577472	0	0
SYT17	8.16854692406984	0	0	1.88036079109286	0	1.19984243581381	1.18022509252965	9.76316707873299	0	0
SYTL2	18.442491707847	40.4218847449085	154.427087825478	1.17766977935258	0.19205359063393	0.651594843539046	0.16760657641276	0.906931793060838	0.722828272527731	79.3563700038005
TAF4B	2.74527388751822	56.4111944898776	9.1195319856185	4.38750851255	1.63158077588231	6.01298277163927	0.814387102155904	42.6257942738594	0	0.496252302610684
TBC1D12	6.76003855426905	0.549297954998605	0	52.3367086854178	58.846261816293	42.0760642606182	44.127927094127	28.4759558885539	0	7.15996516700308
TBC1D9	12.5811713181165	1.17536692400582	0	223.217287237619	174.662048647133	525.38336825737	180.92024532156	208.093523800971	0	0.496252302610684
TBX21	0.505540845705232	4.70791721548401	264.466427582936	1.40020762278631	4.94144360854628	6.43704817534194	14.6052855200544	3.85446012050856	0	1363.0916017976
TC2N	23.3593958242619	376.314010065678	326.925430609256	2.82054118663928	0	0.518471862464523	0	17.4584370164211	0.071702546860124	107.177339767109
TCEA3	63.3540698584523	12.3843840072929	0	0	0	0	0	0	0	0.496252302610684
TCF4	13.3203775681043	0.539080776577451	0	2.66965754603784	3.34877355405624	10.626491017889	0.232682029187401	46.1366733530413	0.343166163729128	0.992504605221368
TCF7	8.90914698224272	304.578653546254	150.319984425864	1.40020762278631	0	0.162898710884762	1.51762712228479	1.20506236369884	0.900470995699513	20.446845271194
TCL1A	0.228289216965522	0	0	0	0	0	0	57.1367029628328	0	1.40766565864429
TCN1	1.04358446294515	0	0	0.711921119139999	0.19205359063393	0	0	0	20.4998189608402	0
TCN2	22.9128861930554	1.1921849214059	1.13994149820231	41.2184422773401	48.4625370868618	27.4845857182766	5.015956643251	0	0	0.951958980627485
TDO2	2.50069353216612	0	0	0	2.4864242242154	20.2394255536197	1.18022509252965	0	0	0
TESPA1	1.35659533749985	157.39834200659	55.8571334119133	0.840124573671784	0	0.162898710884762	0	5.33278583398771	0.23903311195176	42.2202649518445
TGFBI	158.039848919313	0	1.18039877018187	22.5643294931143	9.52475490979266	9.75872166819194	1.97779724809291	0.22673294826521	0	0.911413356033602
TGFBR3	6.06202632119411	10.4481095173716	61.5568409029249	2.52037372101535	1.58313000597078	0.43835270560057	0.314643904907061	0	0	130.976314282796
TGM2	81.7967132924704	0	0	0.949921710619017	15.9234091933292	8.73850115655219	82.7632846136415	0	0	0
THBD	13.3527309380762	0.177708138521239	0	23.9460192008243	3.63708461101991	0.823701586990569	11.0125366717471	0	144.75258970839	0
THG1L	13.8685700386674	14.4091310273413	4.10710339961377	22.8777229582964	9.9286700986657	13.433189505775	7.23680981286239	3.28568721791006	0	12.7906278015802
TIAM1	5.99530693145379	94.0063433416368	17.0991224730347	79.2807392459722	79.3581921743289	54.9215589994975	97.0735138605635	0	0	4.26354260052674
TIE1	10.7860854634877	0.096091589891088	0	0.31404527449402	68.4639459050481	40.6865923209469	206.686919329254	0	0	4.88143177691907
TIGIT	1.96010574394163	0.304033737204994	14.7855722386096	0.242696140548895	0	0	0.116740547868061	0	0	6.32964306015724
TIMP2	130.407117758718	0.272511656108065	0	21.8510898651284	17.077209948915	10.4161299348825	13.5725885640909	1.98572889736942	35.8324828060998	0
TIMP3	112.601735577116	0.085583538519867	0	0	486.134404737721	504.291562835849	144.875019904263	0	0	0
TIMP4	1.09388639168166	0	0	0	69.5259211389559	34.9652717740576	1.86784876588897	0	0	0
TJP3	21.8639558326971	13.1156973403086	6.49219323600027	0	1.06995928655317	0.325797421769523	16.9273794408688	1.09522907263669	0	0.455706678016801
TKTL1	0.092837571319848	28.4700640006741	24.0014416603647	1.25357386072857	0	0	0	0.165477408114119	1.29019778443226	197.225669901091
TKTL2	0	0	0	2.49172391699	0.19205359063393	0.618032558836569	0	6.57137443582012	0	0
TLR10	0.36907122881776	0.444334894956993	0	0.94213582348206	0.356653095517725	0.196353032198815	0	12.0506236369884	31.6161478102715	0
TLR4	4.34168019994658	0	0	103.858107027679	35.8662026036871	25.7917046417651	56.7744151217259	0	158.544404600407	0
TLR5	4.65009024989354	2.76303659274934	0	30.7141353100149	10.0478469037212	2.04411172004785	5.70070971509133	0	18.6838136823543	0
TLR7	0.782178866562467	0	0	75.677096279315	5.709657971082	7.90999955132074	0.314643904907061	50.5614474631417	0	0
TLR8	0.65294435266011	0	0	470.090197773214	165.924485017795	291.220239036651	40.9037076379179	1.09522907263669	668.591599072318	0
TM4SF19	1.15162738795502	0	1.64284135984551	0.15702263724701	16434.8308598578	7994.0025606594	3602.36814683945	0	0	13.4896082271603
TMEM123	161.183606028287	17.8541346799818	2.27988299640462	7.11921119139999	0.554260875434371	1.04117826958407	1.05066493081255	35.9797191447225	3.20559620899231	0
TMEM154	1.57251575432437	11.3064569969659	10.2594734838208	24.7580837493893	0.847866982868051	0	0.581705072968503	29.7822555599856	241.47401986704	1.44821128323817
TMEM176A	63.0743598597058	0	0	63.7169401630299	9.63888387852272	38.2978191547391	6.07050848913916	0	0	0
TMEM176B	110.067189944001	0	0	144.566001053625	76.771915638801	120.387595696135	38.5048436437797	0	0	0
TMEM204	16.0171065211553	106.416160463363	86.9560427367309	0.711921119139999	0	0	0	0.453465896530419	0	67.5194275775053
TMEM30A	67.073514642003	0	0	0	2.315310382143	4.55041368850432	50.0266362752912	0	0	0
TMEM30B	21.2351471368098	13.6224049075284	9.03562747915029	0	0	0	0	0	0	2.40017026386565
TMEM37	11.4025171448251	0.193694844374005	0	0	20.9224183921992	2.76436537241332	0.147528136566206	0	0	0
TMEM51	21.2615040687067	0	0	3.48304627226973	30.3027470450833	37.3811443843572	21.7104294385872	0	0	0
TMEM86A	4.62236866289525	6.97737206527805	3.41982449460694	15.1526844943365	32.3426603871893	21.5229920954919	16.2280950222826	3.62772717224335	0	7.99028727384892
TMTC2	8.29628128416446	2.70502377022876	4.10710339961377	26.0116576101178	5.47633306546529	6.97765746017205	3.61895698390988	1.81386358612168	1.26414711085763	0
TNC	45.3876151659742	0	0	0	7.36371464290789	24.4592403314064	0	0	0	0
TNFAIP2	110.65054604479	0.435706553886192	0	951.861141970131	211.241866990139	309.182609603851	65.8490142600345	0	1013.26341214978	0.911413356033602
TNFAIP6	6.03879474468748	0	0	98.4752173341714	12.2152546676799	1019.34734128905	0.814387102155904	0	255.080519026763	0
TNFRSF10C	2.98753837607703	0.838639312350753	0	61.7449111902361	22.5456462236167	22.192587951073	24.3987745044247	0	5851.60734394989	0
TNFRSF11A	1.66495831501883	1.79553599858095	0.196733128363645	0	17.8421784976639	5.95030230807598	76.0933856913931	0	0	10.218570231855
TNFRSF13C	0.431409680821748	6.97452606205602	12.5393564802254	0.313393465182143	0	0	0	623.935942576562	0	0.951958980627485
TNFRSF21	41.8708904473446	0.167826657250158	0	4.70638858633534	306.243663260484	154.237963414212	485.891465020591	2.94752832744772	0	0
TNFRSF25	12.085193635363	154.431678751066	81.3206473123526	2.193754256275	0	0	0	0.22673294826521	0	13.1652432304093
TNFRSF8	0.584967040314382	0	0	15.30630406151	0.764985661741351	1.45472873328614	0	0	12.6134061820755	0
TNFSF13	38.2566846633671	0	0	311.51310439105	33.1816296123148	19.9574253079016	22.2767486214971	0	17.4132181790159	0
TNFSF14	1.15730329610323	0.340508403033763	16.4284135984551	2.82054118663928	63.5484771704698	46.4486954820173	94.8653222496222	0	31.3043950747667	16.5984637240902
TNFSF15	1.61107014658235	0	0	0.626786930364285	147.951863352553	100.924114436273	0.33521315282552	0	0.2911162357194	0
