Samples	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD8	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD4	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__NKT_cells	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__B_cells	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__NK_cells
TCGA-AB-2930-03A	0.119576143767563	0.18090323158557264	0	0	0.6622760122246302	0.03724461242223423
TCGA-AB-2970-03A	0.1332300323600453	0.23170880494634577	0	0	0.6006522140253279	0.03440894866828102
TCGA-AB-2813-03A	0	0.9833144705625819	0.01314256545935709	0.00354296397806105	0	0
TCGA-AB-2986-03A	0.22817713230705977	0.07409525739856922	0	0	0.6713637656396624	0.02636384465470871
TCGA-AB-2994-03A	0.10025886384025988	0.1906908907228972	0.04776377741103346	0.06740828850091478	0.5454506298305251	0.04842754969436965
TCGA-AB-2811-03B	0.18863045106015217	0.5423748004774324	0	0	0.24398387294671553	0.02501087551569997
TCGA-AB-2996-03A	0.02236338618543298	0.8211747273792899	0	0.00600886213682051	0.15045302429845647	0
TCGA-AB-2949-03B	0.00695171261752737	0.36341267509061487	0	0	0.6223222422230124	0.00731337006884543
TCGA-AB-2808-03A	0	0.9394284887491613	0	0	0.05917943062930203	0.00139208062153668
TCGA-AB-2941-03A	0	0.44437767774772585	0.22660904533651824	0.09308763673311916	0.2359256401826368	0
TCGA-AB-2828-03A	0	0.8888496421811424	0	5.8540280116471e-4	0.11056495501769308	0
TCGA-AB-2865-03A	0.06879561691954408	0.5826293733784869	0	0	0.3247216461098475	0.02385336359212153
TCGA-AB-2917-03A	0.0015791450374526	0.6674144035552306	0	0.00121768550330431	0.32978876590401257	0
TCGA-AB-2983-03A	0.08430160254528397	0.1490498521485619	0	0	0.7666485453061541	0
TCGA-AB-2856-03A	0.0872786999032874	0.4314471141697055	0	0	0.46384067519850014	0.01743351072850693
TCGA-AB-2995-03A	0.2250021701013996	0	0.296584600991818	0	0.4228471517587113	0.05556607714807114
TCGA-AB-3008-03A	0.1794464170951112	0.01126803337115113	0	0	0.742509454494957	0.06677609503878085
TCGA-AB-2918-03A	0.16554793284607316	0.2468882640603716	0	0	0.5662828553263726	0.02128094776718267
TCGA-AB-2924-03A	0.148439796450466	0.4022687985262809	0	0	0.43349270379514465	0.01579870122810854
TCGA-AB-2895-03A	0.03732756376127997	0	0	0	0.937958744976507	0.02471369126221295
TCGA-AB-2931-03A	0.05389110002943115	0.03545133285443938	0	0	0.8820642669838393	0.02859330013228997
TCGA-AB-2913-03A	0.13157494661553218	0	0	0	0.7843668422812634	0.0840582111032045
TCGA-AB-2891-03A	0	0.635198305728284	0.05173061415897475	0	0.29536308518482707	0.01770799492791419
TCGA-AB-2914-03A	0.01891303369557536	0.5852231900683965	0	0.00498543670219056	0.3908783395338376	0
TCGA-AB-2840-03A	0.12485776926486115	0.10320186072869136	0	0	0.7465488412410307	0.02539152876541679
TCGA-AB-2932-03A	0.05647513958936191	0.6499820695086467	0	0	0.29231030458885066	0.00123248631314074
TCGA-AB-2875-03A	0.12409041453762132	0.11253970841237994	0.04940991780959978	0	0.7023936613489271	0.0115662978914718
TCGA-AB-2805-03A	0	0.7273164884990884	0	0	0.2658598138748767	0.00682369762603496
TCGA-AB-2825-03A	0	0.885509228364559	0	0	0.11070128810202726	0.00378948353341371
TCGA-AB-2981-03B	0.00401547007905768	0.9400671405467947	0	0	0.05591738937414756	0
TCGA-AB-2839-03A	0.24746809534158307	0.02743511900180102	0	0	0.651584713079497	0.07351207257711892
TCGA-AB-3009-03A	0.08982250642518558	0.02591937450646011	0	0	0.8520095838284293	0.03224853523992502
TCGA-AB-2890-03A	0.15750571835784177	0.355735563750315	0.11401199025899876	0.19198381847986384	0.1807629091529808	0
TCGA-AB-2883-03A	0.21411028324062567	0.11770620934791952	0	2.4544498140306e-4	0.6679380624300517	0
TCGA-AB-2822-03A	0.11850176539559085	0	0	0	0.8646472049672641	0.01685102963714487
TCGA-AB-2872-03A	0.1758191798597818	0.11364954252604202	0	0	0.6434613376159151	0.06706993999826119
TCGA-AB-2846-03A	0.01148518975762233	0.865964285417403	0	0	0.121088116159519	0.0014624086654554
TCGA-AB-2892-03A	0.00616737868182954	0.9268732716714597	0	0	0.0652641368807447	0.00169521276596605
TCGA-AB-2880-03A	0.22034598217226992	0.2894089479331542	0	0	0.4373683164105916	0.05287675348398438
TCGA-AB-2873-03A	0	0.9385792125754225	0	0	0.05695640844960917	0.00446437897496829
TCGA-AB-2966-03A	0.13148192379562967	0	0.07633842891005553	0	0.7042809555181371	0.08789869177617764
TCGA-AB-2885-03A	0.13940145344018462	0.01127193165926007	0	0	0.8264549484018479	0.02287166649870756
TCGA-AB-2861-03A	0.35066191492564214	0.06124186379331906	0	0	0.5783490751399264	0.00974714614111218
TCGA-AB-2884-03A	0.08357330551699108	0.488413507504692	0	0	0.395699624574839	0.03231356240347793
TCGA-AB-2921-03A	0.11577490662078824	0.4461671668298762	0	0	0.4199118221278973	0.01814610442143831
TCGA-AB-2912-03A	0.01162754649839937	0.7596768741184251	0	0	0.22869557938317553	0
TCGA-AB-2835-03A	0.16154776029394297	0.5656679843801707	0	0	0.26271196025935295	0.01007229506653325
TCGA-AB-2908-03A	0.15852501089327511	0.34333274978180983	0.0763645909927355	0	0.3669391449766887	0.05483850335549094
TCGA-AB-2876-03A	0.24203023676981184	0.16880157949945782	0	0	0.510560825119645	0.0786073586110853
TCGA-AB-2843-03A	0.12354328618746276	0.10967201949953193	0	0	0.7337541934132696	0.03303050089973582
TCGA-AB-2934-03A	0	0.8654169612173518	7.4431252941683e-4	0.00138822171524153	0.13245050453798982	0
TCGA-AB-2874-03A	0.07924562472948554	0.29460909611749936	0	0	0.5811724686087805	0.04497281054423465
TCGA-AB-2920-03B	0.12270781373819464	0.03642933147198988	0	0	0.8102709479636605	0.03059190682615502
TCGA-AB-2938-03A	0.3886634923583901	0.18054395354051456	0.01072873101124508	0	0.35980789594244156	0.0602559271474088
TCGA-AB-2844-03A	0.06198344483562169	0.5238023811213647	0	0	0.394039570388912	0.02017460365410169
TCGA-AB-2916-03A	0	0.8849567290015693	0.10039592281037936	0	0.01435511789904013	2.9223028901122e-4
TCGA-AB-2899-03A	0.03153156293442051	0.4335638954264573	0	0.01596350984953572	0.5189410317895866	0
TCGA-AB-2847-03A	0.2089157051220914	0.13507055452059463	0.04267395094237345	0	0.5485779675997002	0.06476182181524033
TCGA-AB-2959-03A	0.18675811746499688	0.0174629726259253	0.02028602994751036	0.04758070756726265	0.7138382759378165	0.01407389645648831
TCGA-AB-2944-03A	0.01125879664747979	0.20371379693742553	0	0	0.7740227473283895	0.01100465908670527
TCGA-AB-2940-03A	0.1868244636568221	0.4725924224926578	0	0	0.29709494690196625	0.04348816694855383
TCGA-AB-2878-03A	0.08051015646746269	0.4360292667147361	0	0	0.4633174882623012	0.02014308855550013
TCGA-AB-2871-03A	0.1460952748701776	0	0.2687210037881587	0.1108202770561708	0.44641401257547486	0.02794943171001798
TCGA-AB-2818-03A	0.03369807024867114	0.9304838178640625	0	0	0.03064696656086164	0.00517114532640448
TCGA-AB-2877-03A	0.19190955304808613	0	0.16163011822768425	0.06285610377268697	0.3347236770343541	0.24888054791718855
TCGA-AB-2977-03B	0.02454372517671076	0.5587513737954368	0.07080038945370078	0	0.34590451157415153	0
TCGA-AB-2999-03B	0	0	0.6001170168950363	0.03614413968274589	0.24186311575508132	0.12187572766713652
TCGA-AB-2857-03A	0.17827115093266205	0.20334914197171652	0	0	0.5719075348913647	0.04647217220425676
TCGA-AB-2820-03A	0.09375664274978623	0.05589686905844199	0	0	0.745498293034538	0.10484819515723393
TCGA-AB-2936-03A	0.09377728465031472	0.03262326475666028	0.28492134668550473	0.0193584016462519	0.5650083839826987	0.00431131827856967
TCGA-AB-2946-03A	0.13202471946519512	0.49885449982205826	0	0	0.32909272747750823	0.0400280532352383
TCGA-AB-2830-03A	0.14391254817933782	0.00224340648755373	0.0440446336725847	0	0.7446723228460755	0.06512708881444838
TCGA-AB-2973-03A	0.0226652323879515	0.8249837494883068	0	0.0174556713392512	0.13489534678449047	0
TCGA-AB-2853-03A	0.15520775474587753	0.1409855468964173	0	0	0.6895351460761303	0.01427155228157491
TCGA-AB-2998-03A	0.122088755101097	0.1329722666465627	0	0	0.6786357757026745	0.0663032025496657
TCGA-AB-2821-03A	0.04110718533260643	0.6283116810708052	0	0.02929409727425338	0.3012870363223351	0
TCGA-AB-2982-03B	0.08213747268525101	0	0.29298503016740834	0.01474669716871096	0.6101307999786297	0
TCGA-AB-2867-03A	0.0661187068947433	0.5124832425343524	0.18177369926448936	0.06096386120924679	0.1786604900971682	0
TCGA-AB-2988-03B	0.08352858829159046	0.02464396885066749	0	0	0.8445967533428425	0.0472306895148998
TCGA-AB-2939-03A	0.16925057116526818	0.19816841583004816	0	0	0.5700516051722195	0.06252940783246413
TCGA-AB-2979-03B	0.24317006131342409	0.04732463055306639	0	0	0.6260206277342631	0.08348468039924639
TCGA-AB-2925-03A	0.2473236870873229	0.28242464273199963	0	0	0.4579031083930368	0.01234856178764073
TCGA-AB-3007-03A	0.22290040577114845	0	0.33181528326315024	0	0.43178441706067106	0.01349989390503012
TCGA-AB-2863-03A	0.0394993509561735	0.6716056566065759	0	0	0.28314720131720716	0.00574779112004356
TCGA-AB-2845-03B	0.1727314750424346	0.10487928390887144	0	0	0.6880099706747257	0.03437927037396826
TCGA-AB-2910-03A	0.1056977583726692	0.7218727302459625	0	0	0.16738692446350342	0.00504258691786476
TCGA-AB-2976-03A	0.08679113090276983	0.1576215399321775	0	0	0.7314495692422814	0.02413775992277124
TCGA-AB-2965-03A	0.14169777550302712	0.5574228882265417	0	0	0.298873780481598	0.00200555578883319
TCGA-AB-2935-03A	0.09326774151174126	0.4972545817572884	0	0.11165885198345162	0.28230243966561497	0.01551638508190382
TCGA-AB-2881-03A	0.0908580537362378	0.5721744472825566	0	0	0.3117055039463584	0.02526199503484716
TCGA-AB-2927-03A	0.08208990152266962	0.32513022311164314	0.1040962888495198	0.00604576762048422	0.47296978380867594	0.00966803508700731
TCGA-AB-2866-03A	0.1479187241735531	0.36573633795921656	0	0	0.47566284842278783	0.0106820894444425
TCGA-AB-2869-03A	0.08534296707354311	0	0	0	0.8269590453526806	0.0876979875737762
TCGA-AB-2859-03A	0.2693062776528222	0.02329184225637678	0.1107704807573596	0	0.554952533714011	0.04167886561943047
TCGA-AB-2806-03A	0.13380027530153393	0.09234318766942762	0	0	0.7690439050077144	0.00481263202132407
TCGA-AB-2987-03A	0.24609111444695472	0.4590799482258271	0	0	0.2721609169359435	0.02266802039127467
TCGA-AB-2900-03A	0.13785284167620468	0.3212685778491657	0	0	0.5155918456590535	0.02528673481557619
TCGA-AB-2992-03A	0.04106114491244191	0.8131015382764928	0	0	0.1223762048435068	0.02346111196755855
TCGA-AB-2894-03A	0.41232914632533824	0.01966722788385578	0	0	0.5627211104927561	0.00528251529805003
TCGA-AB-2817-03A	0.03288724821214557	0.2505446019546008	0	0	0.7022510529315243	0.01431709690172922
TCGA-AB-2836-03A	0.0676021296826944	0.5976187916786239	0	0	0.3220750714393685	0.01270400719931319
TCGA-AB-2851-03A	0	0.8168126623001564	0	0	0.17535285027470127	0.00783448742514231
TCGA-AB-3000-03A	0.22824013788310565	0.1413082907967045	0	0	0.5708458320609829	0.05960573925920682
TCGA-AB-2826-03A	0.0030989401154274	0.9182693571570878	0	0.00931258232383559	0.06931912040364918	0
TCGA-AB-2870-03A	0.0149418007619543	0.6571068939221967	0	2.6287433681995e-4	0.3186908154278859	0.00899761555114319
TCGA-AB-2888-03B	0.00391702081381641	0.8177663471025437	0.11459186892396384	0.01716721532104678	0.04655754783862928	0
TCGA-AB-2886-03A	0.04922874087518517	0.00746455415476577	0.03080195905021182	0	0.9115084693767691	9.9627654306825e-4
TCGA-AB-2896-03B	0.114825296614279	0.13270248628078182	0	0	0.7333738435188579	0.01909837358608141
TCGA-AB-2911-03A	0.01032504478378937	0.7393628158908845	0	0	0.24273526279421404	0.00757687653111217
TCGA-AB-2810-03A	0.06966608947381712	0.574332967222729	0	0.00638186025693077	0.3328469795501114	0.01677210349641184
TCGA-AB-2990-03B	0.12224230022704669	0.34448941618327367	0	0	0.4899411432920136	0.04332714029766598
TCGA-AB-2889-03A	0.01395832004773137	0.8096597105772967	0	0	0.16602221748389256	0.01035975189107943
TCGA-AB-2862-03A	0.06546731050518152	0	0.2276168479120788	0	0.6753781197235856	0.03153772185915419
TCGA-CS-5397-01A	0	0.06198821651659663	0	0.24142626557686467	0.6965855179065387	0
TCGA-DU-8163-01A	0	0.04570534183633191	0	0.17751122481259027	0.7767834333510779	0
TCGA-QH-A6CW-01A	0.04733518056009296	0.04264440205591057	0	0	0.8917624837902985	0.01825793359369792
TCGA-E1-A7Z6-01A	0	0.05271296053882007	0	0.2784551217338072	0.6688319177273727	0
TCGA-S9-A6TS-01A	0	0.06420947134799401	0	0.2558336979326703	0.6799568307193357	0
TCGA-FG-5965-02A	0.07986324261515368	0.14428895692791285	0	0	0.7758478004569335	0
TCGA-S9-A89V-01A	0	0.04275226454721037	0	0.27195565561143287	0.6852920798413568	0
TCGA-TM-A7C5-01A	0	0.07374226454978733	0	0.18887929882391985	0.7373784366262928	0
TCGA-DH-A7US-01A	0	0.07578987796046266	0	0.40902806440246425	0.5151820576370731	0
TCGA-DU-5852-01A	0	0.09160642384687522	0	0.2374133577009092	0.6709802184522157	0
TCGA-FG-5963-02A	0	0.1378815779595359	0	0.31654145188504057	0.5455769701554236	0
TCGA-DU-7007-01A	0.00772716528834821	0.1386115907587918	0	0.20657262011329836	0.6470886238395616	0
TCGA-DB-A64X-01A	0	0.17217399693584	0	0.30820566997132	0.5196203330928401	0
TCGA-DH-A669-02A	0	0.07193521802390918	0	0.348561823000198	0.5795029589758929	0
TCGA-DU-5870-02A	0	0.07053025148870085	0	0	0.7942584817822927	0.13521126672900632
TCGA-CS-4943-01A	0	0.08166393959999647	0	0.2766217897284745	0.641714270671529	0
TCGA-HT-7607-01A	0	0.11554310118425482	0	0.3352575232448805	0.5491993755708648	0
TCGA-VV-A86M-01A	0.05911931261722456	0.03457289374175374	0	0	0.8067428802702313	0.09956491337079032
TCGA-HT-7884-01B	0	0.05637138349937788	0	0.463508043154402	0.4801205733462202	0
TCGA-DU-A7TB-01A	0	0.05489194728661889	0	0.40959288454761905	0.5355151681657621	0
TCGA-HT-7485-01A	0	0.04106391007702786	0	0.26665965692838295	0.6922764329945893	0
TCGA-HT-A5R7-01A	0	0.06800881527530908	0	0.3766889045553488	0.5553022801693422	0
TCGA-FG-6690-01A	0.08526710745144156	0.07065674369547566	0	0	0.8330802284322183	0.01099592042086452
TCGA-FG-8182-01A	0	0.05266944205567524	0	0.21758353864996793	0.7297470192943569	0
TCGA-HT-7881-01A	0	0.05506391180004373	0	0.154870843606516	0.7900652445934403	0
TCGA-DB-5277-01A	0	0.07211294339905858	0	0.38276094605720207	0.5451261105437394	0
TCGA-VM-A8CH-01A	0	0.06889236890588109	0	0	0.9311076310941189	0
TCGA-P5-A72Z-01A	0	0	0	0.16195826471600747	0.8119814232558846	0.02606031202810789
TCGA-FG-8191-01A	0	0.0686974906666408	0	0.2284352107302816	0.7028672986030776	0
TCGA-FG-7641-01B	0	0.10240499815032952	0	0.5383748282411939	0.35922017360847674	0
TCGA-DU-A7TI-01A	0	0.06098154476539108	0	0.1307412238288249	0.808277231405784	0
TCGA-HT-8110-01A	0	0.16394913631247424	0	0.18523352014624553	0.6508173435412803	0
TCGA-HT-A5R5-01A	0	0.08084860746383975	0	0.2920002875278788	0.6271511050082814	0
TCGA-S9-A6WP-01A	0.09772342542841132	0.09642343537552311	0	0	0.7905243288524689	0.01532881034359665
TCGA-P5-A781-01A	0	0.04994668500219764	0	0.2978651868556267	0.6521881281421757	0
TCGA-FG-8185-01A	0	0.06939549775926039	0	0	0.9132293384659111	0.01737516377482847
TCGA-E1-5307-01A	0	0.04850218092996714	0	0.2805562563494683	0.6709415627205646	0
TCGA-DU-7013-01A	0.0557340104720862	0.04244817420381367	0	0	0.8288213278110601	0.07299648751304008
TCGA-DU-6399-01A	0	0.0535672320022027	0	0.14226485689795682	0.8041679110998404	0
TCGA-HT-7611-01A	0	0.0467179035248252	0	0.15313900337242514	0.8001430931027496	0
TCGA-DB-A4XA-01A	0	0.0812699783651226	0	0.36211639148994174	0.5566136301449355	0
TCGA-HT-A5R9-01A	0	0.4573057236772006	0	0.4149030791168246	0.12779119720597473	0
TCGA-DB-A4XC-01A	0	0.06295873427301393	0	0.28205594433746395	0.6549853213895221	0
TCGA-E1-5318-01A	0	0.10686999654879496	0	0.07898976568259387	0.8141402377686113	0
TCGA-DU-6402-01A	0	0.2035888818824022	0	0.3876939507680932	0.40871716734950464	0
TCGA-WY-A85D-01A	0	0.0609372203527186	0	0.34179337666359094	0.5972694029836906	0
TCGA-FG-5963-01A	0	0.09075793056360897	0	0.13972635308553125	0.7695157163508597	0
TCGA-DU-7309-01A	0	0.14013834474393744	0	0.18676851151251203	0.6730931437435504	0
TCGA-DH-A66F-01A	0	0.27704159177209053	0	0.4392409615729934	0.2837174466549161	0
TCGA-DU-A5TP-01A	0	0.3992233692383371	0	0.09302618895906446	0.5077504418025982	0
TCGA-HT-8105-01A	0	0.6516945953535364	0	0.06260708778070366	0.28569831686575997	0
TCGA-DU-6407-02A	0.08683337766390013	0.0601233206202262	0	0	0.7949535618456702	0.05808973987020329
TCGA-CS-6668-01A	0	0.09806984985816908	0	0.4018438916607959	0.500086258481035	0
TCGA-HT-7483-01A	0	0.10253905962251714	0	0.35916462228598217	0.5382963180915007	0
TCGA-HT-7694-01A	0	0.11008772776358627	0	0	0.850115896462128	0.03979637577428567
TCGA-HT-A614-01A	0	0.05582512078975393	0	0.27839046095061576	0.6657844182596303	0
TCGA-IK-7675-01A	0	0.12977460243557526	0	0.24265897311989865	0.6275664244445261	0
TCGA-DB-A64S-01A	0.08562220114091572	0.0798489777446494	0	0	0.7849744336160709	0.049554387498364
TCGA-FG-A6J3-01A	0.0377824476681878	0.3635462358062361	0	0.2003052438283812	0.398366072697195	0
TCGA-DU-6397-02A	0	0.11750766600780332	0	0	0.8443298260757108	0.03816250791648584
TCGA-TQ-A7RF-01A	0	0.05168221658744401	0	0.24505134604481	0.703266437367746	0
TCGA-QH-A6CX-01A	0	0.05743215417989912	0	0.07977007969418924	0.8627977661259116	0
TCGA-TM-A84L-01A	0	0.05266684463016354	0	0.18700176156041828	0.7603313938094183	0
TCGA-E1-A7Z2-01A	0	0.04334243758348908	0	0.22159856448601856	0.7350589979304921	0
TCGA-HT-7472-01A	0	0.04825639224169248	0	0.16504726427219454	0.786696343486113	0
TCGA-DB-A4X9-01A	0	0.05292961130174636	0	0.12435398741050896	0.8227164012877446	0
TCGA-DU-6397-01A	0	0.1626205972536598	0	0.3509707970969504	0.4864086056493898	0
TCGA-TQ-A7RR-01A	0	0.04454882450774737	0	0.2771149694579488	0.6783362060343038	0
TCGA-DU-5847-01A	0	0.16876403726184594	0	0.2460653371102968	0.5851706256278573	0
TCGA-HT-7609-01A	0.08085371644963067	0.04978897352715964	0	0	0.8131043999214715	0.05625291010173818
TCGA-E1-A7YI-01A	0	0.08227684403161636	0	0.4471785798260804	0.4705445761423032	0
TCGA-DB-A4XB-01A	0.17291315806203944	0.03165814815501149	0	0	0.7499421399977954	0.04548655378515365
TCGA-DU-5854-01A	0	0.05843445121937781	0	0.30412633385885807	0.6374392149217641	0
TCGA-FG-A4MW-01A	0	0.07478074704018943	0	0.4091823692730522	0.5160368836867583	0
TCGA-HW-7490-01A	0	0.1190604168881855	0	0.1555344910217533	0.7254050920900613	0
TCGA-S9-A6WL-01A	0	0.11373752286339038	0	0	0.8506982118522292	0.03556426528438046
TCGA-HT-7689-01A	0	0.04624847069698194	0	0.2739165575415983	0.6798349717614197	0
TCGA-HT-8015-01B	0	0.05271312358866949	0	0.23513002962173765	0.7121568467895929	0
TCGA-S9-A6TU-01A	0	0.05649588977863241	0	0.13531816181129697	0.8081859484100705	0
TCGA-HT-7602-01A	0	0.04662889814150964	0	0.290092280240864	0.6632788216176263	0
TCGA-CS-5396-01A	0	0.14062302421937284	0	0.2807436642569087	0.5786333115237184	0
TCGA-HT-8010-01A	0	0.09903315234262712	0	0.25454307759476885	0.6464237700626041	0
TCGA-DU-A5TS-01A	0	0.0469534319059091	0	0.3278375307934359	0.6252090373006549	0
TCGA-DU-7010-01A	0	0.06805589804038313	0	0.2622788509190568	0.6696652510405601	0
TCGA-DU-A6S7-01A	0	0.06413704032555632	0	0.21050229966952796	0.7253606600049157	0
TCGA-HT-8109-01A	0	0.08778628418799175	0	0.40303885152115726	0.5091748642908509	0
TCGA-FG-A4MY-01A	0.08496390927125753	0.07333685456395977	0	0	0.801484136254893	0.04021509990988971
TCGA-HT-A61B-01A	0.04050234265040972	0.11254775609226028	0	0	0.820589418261866	0.026360482995464
TCGA-QH-A65X-01A	0.07644101778554735	0.01737737722515648	0	0.3104812004291063	0.5957004045601899	0
TCGA-HT-8019-01A	0	0.11619180933945496	0	0.3884352354361306	0.4953729552244145	0
TCGA-HT-7695-01A	0	0.063883938685168	0	0.35742820183890195	0.57868785947593	0
TCGA-HT-7480-01A	0	0.05555121818682324	0	0.6055341384046673	0.33891464340850946	0
TCGA-P5-A5F0-01A	0	0.10474218542269116	0	0.2996415169482377	0.5956162976290712	0
TCGA-S9-A6UB-01A	0	0.065412381478824555	0	0.5466061197471844	0.387981498773991	0
TCGA-HT-7473-01A	0	0.11937250299160636	0	0.11321748116627024	0.7674100158421233	0
TCGA-TQ-A7RV-01A	0	0.05132314968819101	0	0.5130603972798876	0.43561645303192126	0
TCGA-QH-A6X3-01A	0	0.08052536041068119	0	0.2562122630100342	0.6632623765792847	0
TCGA-WY-A85E-01A	0	0.03941699415314236	0	0.42088062586483616	0.5397023799820215	0
TCGA-HT-7855-01A	0	0.06995409641974148	0	0.22760573980663928	0.7024401637736192	0
TCGA-E1-A7YD-01A	0	0.07627797586001236	0	0.2784266056131616	0.6452954185268261	0
TCGA-HT-7858-01A	0	0.15448695136099946	0	0.13246438926466278	0.7130486593743377	0
TCGA-DU-8162-01A	0	0.05935740091691834	0	0.28929485161054774	0.651347747472534	0
TCGA-HT-A5RC-01A	0	0.05534758444611545	0	0.30865702333190426	0.6359953922219802	0
TCGA-FG-A710-01A	0	0.07014639429197317	0	0.16758024312292835	0.7622733625850986	0
TCGA-HT-7467-01A	0	0.08137934223500272	0	0.47198564248903974	0.4466350152759576	0
TCGA-HT-7605-01A	0	0.03423958793272763	0	0.33553385142867387	0.6302265606385985	0
TCGA-FG-6689-01A	0	0.0712091827936178	0	0.26840212165323274	0.6603886955531494	0
TCGA-HT-8107-01A	0	0.1267390794052726	0	0.4532949079409381	0.4199660126537893	0
TCGA-FG-6692-01A	0	0.14526198158529216	0	0.4051571570434396	0.4495808613712682	0
TCGA-DU-8168-01A	0	0.13136545817832226	0	0.3962910906632052	0.4723434511584725	0
TCGA-P5-A5F1-01A	0	0.04440221452416934	0	0.3183980285229088	0.637199756952922	0
TCGA-HT-7880-01A	0	0.0683007749947108	0	0.3628320340401808	0.5688671909651084	0
TCGA-TQ-A7RG-01A	0.11807412143905424	0.06476141103201576	0	0	0.7428193782629275	0.07434508926600261
TCGA-HT-7692-01A	0	0.06318796013162148	0	0.30355783819837145	0.6332542016700069	0
TCGA-HT-8558-01A	0	0.11485879059673984	0	0.5172188299201729	0.36792237948308715	0
TCGA-P5-A5F6-01A	0.09145056786517693	0.1281937358227978	0	0	0.6749107638062429	0.10544493250578228
TCGA-DH-5142-01A	0	0.3006637631280298	0	0.2073651155525276	0.49197112131944254	0
TCGA-DB-5273-01A	0	0.04751842931531165	0	0.2142048829135348	0.7382766877711536	0
TCGA-HT-7693-01A	0	0.19236012470099192	0	0.14307003010074903	0.6645698451982591	0
TCGA-DU-6407-02B	0.04123638546650812	0.07743217361362355	0	0	0.8473140310346384	0.03401740988522996
TCGA-DU-A7TD-01A	0.02010896086592327	0.1648165976553143	0	0.0233167928461598	0.787575979817009	0.00418166881559364
TCGA-FG-8186-01A	0.13492337639222585	0.09243922163218513	0	0	0.7318896982790254	0.04074770369656355
TCGA-DU-8161-01A	0.00571155753756145	0.0605616298619708	0	0.15051780920892324	0.7832090033915445	0
TCGA-QH-A6X9-01A	0	0.05574220315644804	0	0.4242418202421469	0.5200159766014052	0
TCGA-S9-A6U9-01A	0	0.04469817251351649	0	0.12654349634469636	0.8287583311417872	0
TCGA-HT-8563-01A	0.08739219937928505	0.33163499456243245	0	0	0.5670747824978237	0.0138980235604587
TCGA-DB-A64W-01A	0	0	0	0.5771402863594939	0.42285971364050606	0
TCGA-TM-A7CF-01A	0	0.03713780225249155	0	0.4146241310994546	0.5482380666480537	0
TCGA-S9-A6WN-01A	0	0.08214658183764594	0	0.2860463329316894	0.6318070852306646	0
TCGA-DU-8165-01A	0	0.07292279283948218	0	0.22808165705598932	0.6989955501045284	0
TCGA-S9-A6U0-01A	0.11521807538319218	0.04632852360740251	0	0.22695176868737135	0.611501632322034	0
TCGA-P5-A5EV-01A	0	0.04364062689882993	0	0.26369539645822326	0.6926639766429469	0
TCGA-HW-8322-01A	0	0.14254261943662697	0	0.3583444266546105	0.49911295390876254	0
TCGA-QH-A65S-01A	0	0.06075887179088386	0	0.2294201843306141	0.7098209438785021	0
TCGA-E1-A7Z4-01A	0	0.10349901257263572	0	0.20809999408225788	0.6884009933451063	0
TCGA-TQ-A8XE-02A	0	0.06200864961186551	0	0.286345686633238	0.6516456637548965	0
TCGA-HT-A61C-01A	0.0759952301992443	0.1181527045316232	0	0	0.6804446959074271	0.1254073693617053
TCGA-TQ-A7RW-01A	0	0.04598897941463454	0	0.14739091124272105	0.8066201093426445	0
TCGA-E1-A7Z3-01A	0	0.07728012448847035	0	0.3809729844205025	0.5417468910910271	0
TCGA-DH-A669-01A	0.05976254451293214	0.04822018984375491	0	0	0.8500327806977096	0.04198448494560326
TCGA-P5-A730-01A	0	0.24430672190935915	0	0.19911576082162136	0.5565775172690195	0
TCGA-HT-7478-01A	0.094036390820556	0.19079838258203533	0	0.08406530851456007	0.6310999180828487	0
TCGA-CS-5393-01A	0	0.08705534979994307	0	0.2240543020021192	0.6888903481979377	0
TCGA-VV-A829-01A	0	0.5077869714838572	0	0	0.46043420350004033	0.0317788250161024
TCGA-S9-A6WM-01A	0	0.03944796946992428	0	0.27826048108067164	0.6822915494494041	0
TCGA-DU-A7T6-01A	0	0.08009920363986915	0	0	0.8038397702443492	0.11606102611578188
TCGA-HT-7608-01A	0	0.05796146359259688	0	0.2680200655460752	0.6740184708613279	0
TCGA-S9-A7J2-01A	0	0.08900722716823829	0	0.06326381270544065	0.8477289601263212	0
TCGA-QH-A6CV-01A	0.08813651741221978	0.03955048809242696	0	0	0.8329272415880702	0.03938575290728312
TCGA-TM-A7CA-01A	0	0.02883863748880887	0	0.2859642322800126	0.6851971302311785	0
TCGA-TQ-A7RK-01A	0	0.05526074699480366	0	0.27149240558008014	0.6732468474251163	0
TCGA-DU-A76R-01A	0	0.0736413353347283	0	0.41689985912649874	0.5094588055387728	0
TCGA-QH-A65Z-01A	0	0.06437926532261709	0	0.3855504802191927	0.5500702544581904	0
TCGA-R8-A6MO-01A	0	0.0475806888187715	0	0.278070404451936	0.6743489067292926	0
