Samples	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Malignant	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Endothelial_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__CAF	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD8	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__NK_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Macrophages	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD4	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__B_cells
TCGA-23-1809-01A	0.02561406244670832	0.03823707095197106	0.7351440138565561	0	0	0.1972166882988536	0	0.00378816444591103
TCGA-24-2289-01A	0	6.5473704748605e-4	0.6348531927167912	0	0	0.3530899947362349	0.01140207549948782	0
TCGA-29-1768-01A	0.01137546645546798	0.01233885909209075	0.5892310572282726	0.037516783479609	0.00627853057497762	0.3246196427816549	0	0.01863966038792724
TCGA-61-1733-01A	0	0.01665011256295188	0.7608398413009686	0.00665832576376853	0	0.21585172037231096	0	0
TCGA-61-2092-01A	0.553647448401681	0	0.19712244385977368	0	0	0.20996100178506888	0	0.03926910595347638
TCGA-29-1777-01A	0.0076400740597095	0.01035407521473872	0.5899709400521946	0.02661288913383054	0.00137576163963875	0.3320886358444946	0	0.0319576240553934
TCGA-30-1892-01A	0	0.01264350257145181	0.8406976753108042	0.00660713270266297	0	0.1400516894150811	0	0
TCGA-09-1662-01A	0	0.00252947077863697	0.5260210301288197	0.01303660276506335	0.00432881681397537	0.45408407951350455	0	0
TCGA-61-2098-01A	0.1405097582890452	0	0.7401769183337528	0	0	0.11931332337720212	0	0
TCGA-04-1357-01A	0	1.1808705700633e-4	0.21548116778343376	0.1694495252273174	0	0.5922658126582676	0	0.02268540727397479
TCGA-13-1507-01A	0.05040984752450219	0.00636897898356101	0.4922808241330516	0.04730882545783419	0.0132230814167386	0.38111239739493297	0	0.00929604508937956
TCGA-59-A5PD-01A	0	0.01442282187433287	0.6040073194137258	0	0	0.28696298949067695	0.09460686922126442	0
TCGA-13-0762-01A	0.03283426484287981	0.01231345394150186	0.7521407151130297	0	0	0.20271156610258845	0	0
TCGA-25-1313-01A	0.01607221735077102	0	0.451573643404971	0	6.5878493798293e-4	0.5316953543062749	0	0
TCGA-61-2000-01A	0	0.00427102974642617	0.5243586373749978	0	0	0.4079922275364902	0.06291450159074688	4.63603751339e-4
TCGA-24-1544-01A	0.05340352706646424	0.08343290906103362	0.4523341180907967	0.02059396467242188	0	0.3902354811092836	0	0
TCGA-24-2267-01A	0	0	0.2649555013164956	0.08943490901889217	0	0.6230938371864263	0	0.02251575247818588
TCGA-13-0795-01A	0	0	0.2481902643989506	0.0648412404185735	0	0.6861937319036606	0	7.7476327881529e-4
TCGA-13-1411-01A	0	0.00320592513536627	0.4247681083908493	0.07488351917701232	0	0.4971424472967721	0	0
TCGA-61-2110-01A	0	0.01147249092615743	0.6414858613035408	0	0	0.31276690372063914	0.03427474404966254	0
TCGA-25-1329-01A	0	0.03326567539417189	0.6749808261419675	0	0	0.29175349846386067	0	0
TCGA-24-1560-01A	0.11296881084047708	0	0.5379001375167628	0	0	0.34913105164276015	0	0
TCGA-5X-AA5U-01A	0	0	0.8608417872901492	0.00187704387670418	0	0.1372811688331469	0	0
TCGA-23-1028-01A	0	0.00602354204163468	0.6295232548299508	0.01399092781346956	0	0.30025888189559335	0.04655735271512613	0.00364604070422546
TCGA-31-1956-01A	0	0.01346185880356441	0.31834844559212777	0.096725199186967	0	0.5032565101783356	0	0.06820798623900513
TCGA-61-2109-01A	0	0	0.6102676448716615	0	0	0.38973235512833854	0	0
TCGA-23-1023-01A	0.02151524240996605	0.07541802427357654	0.5318886676127947	0.03459899340311617	0	0.3365790723005466	0	0
TCGA-24-1549-01A	0.00156002762378293	0.0026895979426796	0.5586697608151211	0.06142780879315185	0.00988175622121869	0.35461502332907396	0	0.01115602527497189
TCGA-25-1328-01A	0	0.04959060083834407	0.7065905039323631	0	0	0.2093174570886878	0.03215786397503803	0.00234357416556702
TCGA-04-1350-01A	0.2662981704708055	0	0.45508375759705655	0.00509359057111663	0	0.2735244813610213	0	0
TCGA-VG-A8LO-01A	0.368678581916198	0	0.48059175938224263	0.00700721859693843	0	0.14372244010462087	0	0
TCGA-23-1030-01A	0	0.00953194168360639	0.6102839795925675	0	0.00263254083285842	0.37755153789096774	0	0
TCGA-24-2288-01A	2.0933139818226e-4	0.00468590549915262	0.49074380272554313	0.0668452129496538	0	0.4087379063727634	0	0.02877784105470488
TCGA-57-1586-01A	0	0.01641035121099152	0.35423515432013053	0.01905430333100216	0	0.5628103372918335	0	0.04748985384604235
TCGA-13-1511-01A	0	0.00322805074177635	0.7042855443143158	0	0	0.264358075581163	0.02800219426971951	1.261350930254e-4
TCGA-13-0913-02A	0.04019132657686311	0.00565620800438044	0.44023620215364834	0.05727699477011698	0.00401792617654983	0.44995661473109777	0	0.00266472758734356
TCGA-04-1651-01A	0.14713229318901225	0.09333352320661976	0.3884955914777525	0.0334619636215743	0	0.33757662850504117	0	0
TCGA-04-1648-01A	0.2292246331467948	0.07794432063393632	0.24964459236614983	0	0.00596385909392458	0.4372225947591944	0	0
TCGA-20-1683-01A	0.01790939481724559	0	0.6491900347809613	0.03094223935087729	0	0.21280757590080937	0	0.08915075515010652
TCGA-24-1928-01A	0	0.01627495490545487	0.6232119617187024	0.02471036418639413	0	0.33580271918944865	0	0
TCGA-24-1557-01A	0	0	0.4978198564595808	0	0	0.5021801435404193	0	0
TCGA-29-1770-01A	0	0.01571622423093349	0.747950453213402	0.0063400089384286	0	0.2299933136172358	0	0
TCGA-25-2396-01A	0	0.01283224588723267	0.49291356448881746	0.06260918736835418	0	0.4316450022555958	0	0
TCGA-09-1668-01B	0	0.00327081954630189	0.5102281202415498	0.06486452484200655	0	0.415172294983118	0.00646424038702372	0
TCGA-23-1109-01A	0	0.03137813214475957	0.5862125701572934	0	0	0.3816703605618594	0	7.3893713608763e-4
TCGA-20-1686-01A	0.1381816114935341	0.04840506352360296	0.6238770826934426	0	0	0.1895362422894205	0	0
TCGA-10-0927-01A	0.00506929022368337	0.05995196744994057	0.725696543233633	0	0	0.16790692647989805	0.04077708679620767	5.9818581663754e-4
TCGA-31-1946-01A	0	0.0393288024598804	0.5888620950658411	0.02089220877640107	0	0.3509168936978773	0	0
TCGA-13-1506-01A	0.2962387948380026	0.01085593573471321	0.427321502302586	0.00931879058968094	0	0.2505629632768401	0	0.00570201325817734
TCGA-23-1118-01A	0	0.02350012521958319	0.42766411384685704	0.01923020875935678	0	0.5296055521742031	0	0
TCGA-24-1565-01A	0.00215803966646546	0	0.16779067161459937	0.01566982720125859	0	0.8143814615176764	0	0
TCGA-23-1111-01A	0	0.06756307420860076	0.7887010919679684	0	0	0.1437358338234309	0	0
TCGA-24-1550-01A	0	0.00828834810872638	0.7795022615978606	0	0	0.20638768697756224	0.00582170331585063	0
TCGA-24-2026-01A	0.04438418251712001	0	0.34569034917446	0.06595348848737767	0	0.5439719798210423	0	0
TCGA-13-0797-01A	0	0.00516078431156228	0.3990816974073425	0.03033629239090331	0.00986198298030426	0.5415509026971204	0	0.01400834021276735
TCGA-24-2261-01A	0	0.00160903280377511	0.40927032277765857	0.092354938825453	0	0.49597976945135064	0	7.8593614176259e-4
TCGA-23-1116-01A	0	0.0195936402430272	0.6783469876014346	0	0.01249540198535535	0.27498953384940633	0.01457443632077654	0
TCGA-31-1959-01A	0	0.01388866902355171	0.6876201908781223	0.01336291790407407	0	0.28105498700137926	0.00407323519287252	0
TCGA-30-1866-01A	0.07264444337391024	0	0.36313498158167934	0.10312285874722868	0	0.46109771629718177	0	0
TCGA-25-1322-01A	0.0019675718277863	0.01338189620946045	0.6073509474782081	0	0.00370431339452155	0.37359527109002366	0	0
TCGA-24-1842-01A	0	0.0067887367417805	0.581495263655695	0.06065097831797045	0.00775875712944417	0.34300213443112715	3.0412972398266e-4	0
TCGA-61-2088-01A	0	0	0.7258439119132573	0	0	0.25630558766169653	0.0178505004250463	0
TCGA-24-1558-01A	0.08188633869769905	0	0.6872656256355328	0	0	0.2308480356667681	0	0
TCGA-25-1323-01A	0.0375855024256483	0.00944031963805982	0.761370129103837	0	0	0.19160404883245497	0	0
TCGA-29-1763-01A	0.03440992444819706	0.01365904964419838	0.4853544270349884	0.0304719051796264	0	0.4361046936929898	0	0
TCGA-24-1464-01A	0.07234102425146184	0	0.3378653928392798	0.07144230181247493	0	0.5183512810967834	0	0
TCGA-13-1492-01A	0.03029400607001049	1.1810648257287e-4	0.5845989522155304	0.03342884257835357	0	0.3515600926535326	0	0
TCGA-13-0885-01A	0	0.00919686128793049	0.2680296552727118	0.06624940190396146	0	0.644934638371441	0.01158944316395524	0
TCGA-04-1655-01A	0.09254824288340834	0.04511754900485775	0.6796596491482373	0	0	0.1826745589634967	0	0
TCGA-13-0720-01A	0.2297646219280191	0.0036787034303505	0.5693988214992439	0	0	0.19715785314238643	0	0
TCGA-61-1907-01A	0.01665960720577967	0.00792778829683707	0.0811286036366391	0.11487393593036092	0	0.7459977151292304	0	0.03341234980115276
TCGA-24-1418-01A	0	0.00883180420909899	0.7505445222652093	0.01237436782968648	0	0.22585440837882087	0	0.00239489731718442
TCGA-29-1761-01A	0.10749948041545893	0.00150983336440843	0.25854487303659085	0.06215480086049704	0	0.5702910123230448	0	0
TCGA-24-2027-01A	0.13467837515453024	0	0.7245779837936912	0	0	0.14074364105177853	0	0
TCGA-25-2391-01A	0.06797545619956465	0.02437291156141659	0.4147764534965214	0.01146319286903682	0	0.48141198587346057	0	0
TCGA-24-1435-01A	0	0	0.6276564946411424	0.03288286830842091	0	0.3394606370504368	0	0
TCGA-24-2038-01A	0	0.12268736867169935	0.4548913560448696	0	0	0.4222000730364633	2.2120224696769e-4	0
TCGA-23-1107-01A	0.08583541550391281	0.04145400614275319	0.2917417855815399	0	0	0.5741020997902778	0	0.00686669298151629
TCGA-13-0916-01A	0	0.01489664970356505	0.4561711221634218	0.09863002237568598	0	0.430302205757327	0	0
TCGA-36-1568-01A	0	0.00682627504389416	0.5554154020109869	0.02793758869982784	0	0.40982073424529114	0	0
TCGA-29-2428-01A	0	0	0.24813064768224505	0.1362692377295093	0	0.6128783725181052	0	0.00272174207014052
TCGA-30-1862-01A	0	0.01046929525727642	0.6981737648829425	0.01939758125608625	0	0.22773587365458145	0	0.04422348494911348
TCGA-61-2008-01A	0	0.00259621698655509	0.5305596089111829	0.02576758000459562	0	0.39950475502030575	0	0.04157183907736046
TCGA-04-1338-01A	0	0	0.6655564701975033	0.06772441287224952	0.00349157117742621	0.26322754575282103	0	0
TCGA-59-2352-01A	0	0.00833905940098395	0.4423253210060528	0.08776015298950153	0	0.34816852912980567	0	0.11340693747365604
TCGA-29-1785-01A	0	0	0.3408514409520435	0.10265051647407657	0	0.5564980425738799	0	0
TCGA-24-1567-01A	0.12745616395551998	0.03034468567080975	0.6949913150570146	0	0	0.14720783531665582	0	0
TCGA-13-0765-01A	0.08802516636913037	0.03787781874456103	0.2534387803356258	0.00402862197643365	0.00144951001932811	0.6151801025549211	0	0
TCGA-24-1616-01A	0.05424013002995891	0	0.7473821136820455	0.00310135031548177	0	0.19527640597251372	0	0
TCGA-13-1488-01A	0	0.02586642822709646	0.564190413508746	0.07308953862518273	0	0.3237909759398756	0	0.01306264369909918
TCGA-36-1574-01A	0.06003840489578168	0.02127495040217142	0.5683886662475258	0.03587520595478904	0	0.31442277249973194	0	0
TCGA-29-1711-01A	0	0	0.47453106075190504	0.07889500282168321	0	0.44657393642641174	0	0
TCGA-59-2354-01A	0	0.01219047388265053	0.6306324038888913	0.04653922675514385	0	0.2872263968137681	0	0.02341149865954619
TCGA-23-2084-01A	0	0	0.6392345891850563	0.01830441582339225	0	0.3424609949915515	0	0
TCGA-13-0901-01B	0	0.03462810154165508	0.6165202527237389	0	0.0017996997844428	0.2994449294759414	0.04726363618229299	3.4338029192897e-4
TCGA-25-2404-01A	0	0.03355882793925409	0.68701479786772	0.02963234608081882	0	0.24979402811220716	0	0
TCGA-13-1489-02A	0.21859077291515783	9.1085071437326e-4	0.3549355977213024	0.10576585601720076	0	0.31979692263196585	0	0
TCGA-13-0766-01A	0.11462175656444289	0.02094968936413536	0.4703252882376428	0	0	0.39410326583377886	0	0
TCGA-13-1498-01A	0.02233448249953496	0	0.5483037162939071	0.05492775358717147	0.02277778463324459	0.35165626298614183	0	0
TCGA-13-0800-01A	0.2650504880902847	0	0.634937606422617	0	0	0.10001190548709828	0	0
TCGA-04-1519-01A	0.09876792103334768	0	0.6472110887790268	0	0	0.25402099018762553	0	0
TCGA-24-1431-01A	0	0.00293454038018551	0.4244854421597766	0	0.00571020364564406	0.5668698138143937	0	0
TCGA-13-1409-01A	0.00864358469407891	0.0140911948844562	0.8377778126403723	0	0	0.1262317034672531	0.013123276036968331	1.324282768711e-4
TCGA-23-1026-01B	0	7.1392384269476e-4	0.6303949502045458	0.04014776472935872	0.01468016927092885	0.3140631919524718	0	0
TCGA-25-1628-01A	0	0.00205459107944363	0.5805748413921755	0.0696426238132925	0	0.33299874669419344	0	0.01472919702089495
TCGA-24-1419-01A	0.12467174604382844	0	0.5659946560609598	0	0	0.30933359789521175	0	0
TCGA-13-0888-01A	0.03269518648700653	0.00140327098615033	0.8211505062126416	0	0	0.114315657178718	0.03043537913548363	0
TCGA-36-1580-01A	0.03361506077993387	1.7091895567939e-4	0.6080373022860088	0.04095432106953319	0	0.3172223969088448	0	0
TCGA-61-1918-01A	0	0.00194195243396349	0.47868728877587485	0	0	0.5193707587901617	0	0
TCGA-04-1361-01A	0.02618563263737963	0.02168791286250638	0.5692542136241391	0.01847257156582307	0	0.36439966931015194	0	0
TCGA-24-2023-01A	0.00524502791459161	0	0.41748019261497266	0.02491393591825993	0.00343652388127957	0.5489243196708962	0	0
TCGA-24-2024-01A	0	6.6706110864286e-4	0.5854262378091444	0	0	0.3841163863901433	0.02979031469206954	0
TCGA-09-0364-01A	8.8355814321319e-4	0.02989658449014482	0.8544834251263255	0	0	0.06957186771132125	0.04516456452899536	0
TCGA-13-1512-01A	0.00796788844256976	0	0.7140130290419693	0.00338459551106985	0	0.2746344870043912	0	0
TCGA-04-1536-01A	0	0.00137326381429361	0.6070471268571381	3.8556060701769e-4	0	0.3911940487215505	0	0
TCGA-61-1910-01A	0	0	0.4740814553527626	0	0	0.5221860750380055	0.00373246960923189	0
TCGA-13-1505-01A	0	0.00738905448470453	0.7579377683100263	0	0	0.1838756924081484	0.02603971715065401	0.0247577676464667
TCGA-25-1632-01A	0.1255187003728028	0	0.6399516368614017	0	0	0.23452966276579557	0	0
TCGA-24-0979-01A	0	0.00179513773887391	0.6275980765253786	0	0	0.3390089449168279	0.03159784081891957	0
TCGA-61-2104-01A	0	0	0.3871855183995194	0.03723746593954694	0	0.5755770156609336	0	0
TCGA-20-0987-01A	0	0.005060308776441	0.08880496994710546	0.06207729295229737	0.01647905235039468	0.7874704305159544	0	0.04010794545780721
TCGA-04-1347-01A	0.00275341970366595	0.01762406189446583	0.7069198677753729	0	2.1009927808943e-4	0.20930418218075217	0.06318836916765373	0
TCGA-31-1944-01A	0	0.01488200277984463	0.6377499948489203	0.03322888621795849	0	0.31413911615327667	0	0
TCGA-29-1766-01A	0.01925926664451126	0.02000306820580368	0.687776932899138	0.02906619627561732	0	0.2438945359749298	0	0
TCGA-24-1425-01A	0	0.05344252647237129	0.6881651273096295	0.0117202197058532	0	0.24094170817889868	0	0.00573041833324733
TCGA-61-1900-01A	0.13751712660345855	0.03764072360030769	0.6260233431303327	0.02931556353467009	0	0.16295131368910354	0	0.00655192944212732
TCGA-04-1362-01A	0	0.00154667664853431	0.39069919750376714	0	0.00635596653550004	0.6013981593121985	0	0
TCGA-29-1769-01A	0	0.02148415146907716	0.6870516718534995	0.01679941605441026	0	0.27466476062301304	0	0
TCGA-25-1623-01A	0	0.02581287577053328	0.6121415841904986	0.03820771434812703	0	0.31949526960151337	0.00434255608932769	0
TCGA-24-1930-01A	0	0.00600448679110513	0.35469304354943876	0.05650605326059428	0	0.5620042486147623	0	0.02079216778409968
TCGA-61-1741-01A	0	0.00847695502100188	0.42252173182807035	0.0806456455423189	0	0.4883556676086089	0	0
TCGA-59-2355-01A	0	0.01633054923749795	0.5683917516590433	0.05081339035646876	0	0.36446430874699	0	0
TCGA-29-2427-01A	0	5.650942464198e-4	0.24410022370377077	0.10851537325183526	0.00497400826828603	0.6191543847230725	0	0.02269091580661561
TCGA-24-1846-01A	0	6.0200372372699e-4	0.5611342266657027	0.03278042808218214	0	0.4054833415283882	0	0
TCGA-29-1690-01A	0.01604870226207547	0.00477600789614543	0.49103803967727466	0	0	0.47134648872720336	0.01679076143730115	0
TCGA-36-1569-01A	0	0.01328135921889905	0.5409447470877259	0.06386985094623612	0	0.3657423019310641	0	0.01616174081607488
TCGA-29-1693-01A	0.01399262999515517	0.00339732524397228	0.6390374699267116	0.01337296696892381	0	0.3301996078652372	0	0
TCGA-29-1778-01A	0	0.00552475008554756	0.4458787496372077	0.05904877818566849	0.00337559399676916	0.4557501458040993	0	0.03042198229070775
TCGA-61-2101-01A	0	0.01268697324762594	0.7482507031804323	0.01278035874385455	0	0.22628196482808727	0	0
TCGA-13-0911-01A	0	0.01077783794481229	0.5231076959968346	0.00777332061672993	0	0.4562228863235211	0	0.00211825911810191
TCGA-13-1483-01A	0	0.03903749070175044	0.6066107345658212	0.03104263388610572	0	0.3233091408463228	0	0
TCGA-24-1471-01A	0	0.01093059858209912	0.2847004380953847	0	0	0.689313403994646	0.0150555593278701	0
TCGA-13-0920-01A	0.11016808947549156	0.00916437253234424	0.6123403453529689	0.03302423035994621	0	0.18795667690589263	0	0.04734628537335633
TCGA-24-0968-01A	0	0.00558578901987004	0.5016675094312161	0.03736338185214115	0	0.44953309709813966	0	0.00585022259863306
TCGA-29-1781-01A	0.00724238217894469	0	0.21667658298298195	0.13221090829469456	0	0.6438701265433788	0	0
TCGA-23-1029-01B	0.00474541631880475	0	0.58895560580435935	0.00742636965549479	0	0.398872608221341	0	0
TCGA-24-1843-01A	0	0	0.39998988057746526	0.03787704610317467	0	0.56213307331936	0	0
TCGA-04-1332-01A	0.03014936635303089	0.10293632395425456	0.6731802070712483	0.00438139966007263	0	0.1893527029613936	0	0
TCGA-13-1495-01A	0.00212414936513984	0.00947161744497368	0.731162340300487	0.03613482240890688	0	0.22110707048049272	0	0
TCGA-OY-A56Q-01A	0.00719292162596344	0	0.7329077514443629	0	0	0.2598993269296737	0	0
TCGA-29-1703-01A	0.04394251775460906	0.00798032291755447	0.646061897546332	0	0	0.3020152617815045	0	0
TCGA-13-A5FT-01A	0.10203138674809142	0.03494287879775903	0.6684347319949326	0	0	0.19306465715618673	0	0.00152634530303027
TCGA-24-0982-01A	0.0118731850101335	0.00839589734286759	0.736125688791856	0.01119117866374318	0	0.20912061241735752	0	0.02329343777404215
TCGA-31-1951-01A	0	0	0.6026126594454596	0.02578098754211611	0.00823581233684571	0.3633705406755785	0	0
TCGA-23-1123-01A	0	0	0.24794501540186287	0.09156005706673168	0.00209498744094466	0.6521012839217999	0.00629865616866078	0
TCGA-13-1501-01A	0	0.05479901839422385	0.7115826378632869	0.00419674414570864	0	0.2294215995967806	0	0
TCGA-24-2254-01A	0	0.01859568394511748	0.6303424122636895	0	0	0.35106190379119306	0	0
TCGA-25-1631-01A	0	0.1705352874655516	0.4152405770629198	0.01356350566448155	0	0.400660629807047	0	0
TCGA-30-1861-01A	0	0.00648778655948589	0.8633746409776094	0.00334927491706659	0	0.12678829754583806	0	0
TCGA-13-0730-01A	0.02370571868203638	0.01981900945953209	0.6549582617441376	0.04675490927014841	0	0.2547621008441456	0	0
TCGA-13-0905-01B	0.1207424210190713	0	0.6091405293584593	0.01217936068546828	0	0.25793768893700103	0	0
TCGA-24-1924-01A	0	0.02249603797112273	0.27203075514819014	0.06158401692845862	0	0.6157236435595439	0	0.02816554639268461
TCGA-31-1953-01A	0	0	0.4609238476512632	0.07163946087653418	0.01256466617487287	0.4548720252973298	0	0
TCGA-04-1343-01A	0	0.03950474153733406	0.549620756101443	0.01927677566618975	0	0.36741231686284515	0	0.0241854098321882
TCGA-25-1316-01A	0.1403363877748517	0	0.5722621764209734	0.07807728755402904	0	0.20932414825014573	0	0
TCGA-24-1552-01A	0.08472256000358352	0.00396542159648855	0.6916481009996798	0	0	0.21966391740024815	0	0
TCGA-25-2401-01A	0	0.0035595067182817	0.4752357601693488	0.03298819657684823	0	0.48497762584421167	0	0.00323891069130952
TCGA-13-1497-01A	0	0	0.7474995510203216	0.02009402349055823	0	0.23240642548912013	0	0
TCGA-61-2097-01A	0	0.06151097266292911	0.5689125077265625	0	0	0.3695765196105083	0	0
TCGA-13-0891-01A	0.20355435052060256	0.01273411945197094	0.5268034720070642	0.02223160049231412	0.00110482340149446	0.23357163412655357	0	0
TCGA-20-1682-01A	0	0.07764914281700062	0.5135928590022044	0.06240772196991671	0	0.3438725846476103	0	0.00247769156326809
TCGA-24-1430-01A	2.9150973260128e-4	0.08566205510821193	0.6685858439916469	0	0	0.18829378508895503	0.05716680607858486	0
TCGA-10-0936-01A	0.06891922660929337	0	0.25920887368107765	0.07258680612140295	0	0.5911062690150095	0	0.00817882457321668
TCGA-13-1403-01A	0	0.01310554396486732	0.7888952684758797	0	0	0.18487022346333631	0.01312896409591675	0
TCGA-13-1510-01A	2.9885106869621e-4	5.2183405408815e-4	0.5932247494151911	0.01844872360406572	0	0.3747941705039485	0.01271167135401034	0
TCGA-09-2048-01A	0.15009109172996585	0.06760957189325281	0.6223063206300594	0	9.4680520063481e-4	0.15464350717432648	0.0044027033717605	0
TCGA-24-1844-01A	0.09131588160023812	0.02466763928269921	0.5760008256126237	0	0	0.308015653504439	0	0
TCGA-24-2262-01A	0.03561138649110936	0.07078434817417821	0.6131802364730771	0.03353248646448408	0	0.22863966759140553	0	0.01825187480574587
TCGA-24-1423-01A	0.0725184213025306	0.00470226911033289	0.5814102778712772	0.05590769643936437	0	0.285461335276495	0	0
TCGA-13-0900-01B	0	0.04549355418295668	0.6564708024391593	0.0249592417295008	0	0.2730764016483831	0	0
TCGA-29-1705-01A	0	0.00176669906970356	0.647647722948516	0.02157853436550255	0	0.32900704361627786	0	0
TCGA-24-1562-01A	0	0.02313459253473721	0.6641243076506587	0.0033111343015421	0	0.2911541312829523	0.01827583423010965	0
TCGA-13-0725-01A	0	0.05676301944712315	0.4530385878283908	1.0257949555538e-4	2.394668733552e-5	0.4748240513688904	0	0.0152478151727049
TCGA-29-1707-02A	0	0	0.5008663930983223	0	0.01035403655858329	0.4617326854351798	0.02704688490791463	0
TCGA-24-1563-01A	0	0.00769546345635927	0.7175484984050698	0.00371252318607362	0	0.26256161300106773	0.00848190195142965	0
TCGA-24-0970-01B	0.12320625987403494	0	0.6493484941286101	0	0	0.22744524599735505	0	0
TCGA-04-1364-01A	0.5009229155485958	0.00101778721886881	0.4467133793921714	0	0	0.05134591784036403	0	0
TCGA-20-1687-01A	0	0.020764469776196028	0.44982746111254046	0	0.00536499471003628	0.4719394288959709	0.04676377450479011	0.00533987100046608
TCGA-25-1877-01A	0.11289987937061267	0.01923296503028236	0.4578246918488262	0.04865737225660308	0	0.3613850914936758	0	0
TCGA-23-2077-01A	0	0	0.431879023340184	0.00502611108368585	0	0.5630948655761302	0	0
TCGA-57-1993-01A	0	0	0.6214215415505129	0	0	0.3785784584494872	0	0
TCGA-13-0886-01A	0.00251021024916556	0.01297638058124252	0.44266427794001617	0.04516924833659175	0	0.48602699890673495	0	0.01065288398624907
TCGA-09-0369-01A	0.03807133823916157	0.03839470546726314	0.7445058510136549	0	0	0.17902810527992044	0	0
TCGA-24-1434-01A	0	0.01183174666050103	0.6254998662913267	0.00544951163571174	0	0.3572188754124604	0	0
TCGA-23-1022-01A	0.02375838771281797	0.05974401402854845	0.518394638799528	0	0	0.3981029594591057	0	0
TCGA-25-1317-01A	0.00441438991591399	0.01452722206343257	0.7858569244960675	0.01978175366197885	0	0.14088773246257513	0	0.03453197740003185
TCGA-13-0727-01A	0	0.00190712439748181	0.48503374546069705	0	0	0.5130591301418211	0	0
TCGA-59-2351-01A	0	0.00321418487861966	0.36965021431661466	0.03001674294154557	0	0.5727310042093512	0	0.02438785365386901
TCGA-24-1470-01A	0	0.01146762080459397	0.3856705376343014	0.03092235755838274	0	0.5006052329616953	0.06895775553523284	0.00237649550579361
TCGA-25-2042-01A	0	0.0354998191713775	0.7601947705477995	0.00413859896988951	0	0.1886743346169732	0	0.01149247669396019
TCGA-13-0923-01A	0.20698931070054177	0.01243529303884077	0.31234247253657677	0.05768725202673286	0	0.41054567169730777	0	0
TCGA-13-1477-01A	0.04177741779449311	0.02310426584466684	0.7493510922966454	8.4961759485344e-4	0	0.1849176064693412	0	0
TCGA-09-1667-01C	0	0	0.45662327256407126	0.09377529495093508	0	0.4330214274611719	0	0.01658000502382171
TCGA-24-2297-01A	0.03390053120100782	0	0.6771123880369151	0	0	0.288987080762077	0	0
TCGA-24-1923-01A	0	0.04679092924264539	0.6781195214961384	0	0	0.2417620143241337	0.03288370591004313	4.4382902703926e-4
TCGA-24-2036-01A	0.2174358117864957	3.8257246405652e-4	0.5905609388248323	0	0	0.19162067692461549	0	0
TCGA-24-1422-01A	0	0	0.632004305900677	0.01441313778741035	0.02181379458665097	0.33176876172526165	0	0
TCGA-25-1634-01A	0.09663972336530711	0	0.7327193010330979	0	0	0.12525615427178594	0.04538482132980898	0
TCGA-29-1695-01A	0	0	0.6315434552275895	0.01702402100320123	0	0.3514325237692093	0	0
TCGA-30-1714-01A	0.06123401377675909	0.01377647135751718	0.5153251193555997	0	0.04239812861257932	0.35614192687268115	0.01112434002486365	0
TCGA-30-1891-01A	0	0.00495501785253269	0.6557981516767891	0	0	0.3038116259421525	0.03062635545576088	0.0048088490727649
TCGA-23-1119-01A	0.02097962648572803	0.02283026718774039	0.40940444990269353	0.04106143270123795	0	0.5057242237226002	0	0
TCGA-10-0928-01A	0.18344423506717011	0.04696408937397499	0.5930275107212937	0	0	0.17656416483756124	0	0
TCGA-09-2053-01C	0.00945655332501235	0	0.4027742510634921	0.11247625780298146	0	0.4368820269659572	0	0.03841091084255694
TCGA-29-1694-01A	0	0.01423390037122915	0.6944456544587992	7.0772860860901e-4	0	0.27102645032084477	0.01945682384679601	1.2944239372187e-4
TCGA-24-1417-01A	0	0.00825037586034615	0.4384700088174908	0.04968163241238756	4.1046724014507e-4	0.5031875156696305	0	0
TCGA-29-1776-01A	0.01242953397132991	0.03049002579774535	0.662325730740669	0.03359112816015987	0	0.2496801528217469	0	0.01148342850834898
TCGA-09-1669-01A	0	0.01160712849937054	0.5464350680038832	0.07965040787032991	0	0.3541810426193448	0	0.00812635300707154
TCGA-29-1696-01A	0.2249244901044006	0.02553994683011549	0.414956261129757	0	0	0.334579301935727	0	0
TCGA-13-0724-01A	0.02424382961794144	0.01259961952213424	0.6185112477652236	0.00693269348727472	0	0.33771260960742605	0	0
TCGA-24-1413-01A	0	0	0.5894906981062283	0.00182933114895905	0	0.40867997074481255	0	0
TCGA-59-2350-01A	0.00326927509726663	5.135840292297e-5	0.648298227622671	0	0	0.34176282604772595	0.00661831282941361	0
TCGA-61-2012-01A	0.00732616017836763	0.00244819786321423	0.43679425177899384	0.07150929740020188	0	0.40663229574021126	0	0.07528979703901108
