Mixture	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells	P-value	Correlation	RMSE
TCGA-AX-A0IZ-01A	0.00000000000000000	0.01374069753181753	0.53751484167766750	0.23857238128951536	0.00000000000000000	0.11042156276608503	0.00000000000000000	0.09975051673491461	0.00000000000000000	0.63807353408537248	0.77824048679857294
TCGA-D1-A17S-01A	0.23034573076012582	0.00127571294064044	0.45696925019648177	0.00000000000000000	0.00000000000000000	0.31140930610275197	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.52991701079619791	0.86433517514726943
TCGA-D1-A16J-01A	0.03518073176904610	0.02035628089435139	0.39208138143453847	0.08120856624935521	0.00000000000000000	0.28547457957019345	0.01776070662765356	0.16793775345486189	0.00000000000000000	0.36873957075632913	1.01115103899826098
TCGA-AP-A1DH-01A	0.00000000000000000	0.04195726291353634	0.39271603710092146	0.29176849037285590	0.01359101646316264	0.21898583962741447	0.00000000000000000	0.04098135352210917	0.00000000000000000	0.29195641340904765	1.00234701536687920
TCGA-D1-A1NS-01A	0.05238842332775018	0.07209427987959306	0.56581722608621843	0.00000000000000000	0.00000000000000000	0.30970007070643824	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12243795680419974	1.16092493759012672
TCGA-AJ-A3BD-01A	0.10456850185661962	0.02172951296089309	0.36530340522692800	0.12344784718926911	0.00000000000000000	0.38495073276629033	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.47381662834299981	0.93936203345568936
TCGA-BG-A0MG-01A	0.00724467257611675	0.01087602179241000	0.59622880399886458	0.00000000000000000	0.00742949463260649	0.30557185176550816	0.07264915523449399	0.00000000000000000	0.00000000000000000	0.57553798626334329	0.83165535873932783
TCGA-A5-A2K7-01A	0.12948034252721990	0.00000000000000000	0.56593789439215214	0.02800401355950651	0.00000000000000000	0.27657774952112146	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.48513839190237273	0.89472212877893309
TCGA-PG-A915-01A	0.22260175498312257	0.00000000000000000	0.44658987354609153	0.06902304837412222	0.00000000000000000	0.26178532309666386	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23025833724161776	1.04832801402522424
TCGA-AX-A3G9-01A	0.37501538415748087	0.01660405500455298	0.57150341361077817	0.01418371949316992	0.00000000000000000	0.02269342773401815	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18123025833522222	1.02649243007879454
