Samples	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Malignant	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Endothelial_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__CAF	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD8	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__NK_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Macrophages	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD4	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__B_cells
SimData1371	0	0	0	0	0.15869059152041803	0.33440270944509315	0.3027756851367552	0.20413101389773372
SimData1372	0	0	0	0	0.1526696146813931	0.32803143596469014	0.30968083430896237	0.2096181150449543
SimData1373	0	0	0	0	0.15335232800161858	0.33042095477803224	0.30955200587457493	0.2066747113457742
SimData1374	0	0	0	0	0.1868458010006788	0.3531039080761181	0.25800837849364816	0.20204191242955483
SimData1375	0.01785807845225054	0	0	0	0.16651815397682548	0.32673414980680726	0.24884240789802065	0.24004720986609612
SimData1376	0.1189747330266329	0	0.01157090210820341	0	0.1685594151615254	0.22342489787478068	0.24853829099609873	0.2289317608327588
SimData1377	0.6506368344602617	0	0.33008363207633357	0	0	0	0.0192795334634047	0
SimData1378	0	0	0	0	0.1162745738044518	0.23027026839175155	0.31702807934352933	0.33642707846026737
SimData1379	0	0	0	0	0.12826101095163975	0.24602436200837904	0.31380924516477515	0.31190538187520617
SimData138	0	0	0	0	0.17497914053056823	0.22978724257872263	0.4005344950971473	0.1946991217935619
SimData1380	0	0	0	0	0.12408307746294828	0.225830804281601	0.3257335604017537	0.32435255785369693
SimData1381	0	0	9.7860230875443e-4	0	0.1345410315862484	0.20166371957552107	0.3029715535106157	0.35984509301886053
SimData1382	0	0	0	0	0.1275623960399473	0.21177290340525928	0.3405123579777711	0.32015234257702246
SimData1383	0	0	0	0	0.14338458640401544	0.1979464512161364	0.32396238829196083	0.33470657408788734
SimData1384	9.400888204826e-5	0	0	0	0.12995648690212366	0.2005143588906171	0.35782380063106467	0.31161134469414625
SimData1385	0	0	0	0	0.12971402218603945	0.2262587620749995	0.35233320254270034	0.29169401319626065
SimData1386	0	0	0	0	0.1456324960840443	0.2200247689972764	0.3500264323961693	0.28431630252251
SimData1387	0	0	0	0	0.13689298180376247	0.2055916887232952	0.36056827300538713	0.2969470564675552
SimData1388	0	0	0	0	0.1333137470643202	0.20648958112414817	0.36514021310800066	0.29505645870353087
SimData1389	0	0	0	0	0.132791112327953	0.2070849635718296	0.3552425274080605	0.30488139669215686
SimData139	0	1.649114661016e-5	0.00170229483252716	0	0.18976399281601947	0.2412397483507656	0.384767174777146	0.18251029807693164
SimData1390	0	0	0	0	0.1301922613640864	0.21203462538410384	0.3624193429706936	0.29535377028111615
SimData1391	0	0	6.8219174177755e-4	0	0.14841690104230135	0.17613612245049554	0.383645784781602	0.29111899998382357
SimData1392	0.05159393980004537	0	0.00260463672066911	0	0.14968131541947932	0.16086695140260868	0.3438447531308338	0.29140840352636366
SimData1393	0.05579520595038522	0	0.0242389643507236	0	0.14980029381237134	0.10587907200627208	0.31486840759226	0.3494180562879878
SimData1394	0.4785574196181034	0.00354533215243063	0.4808724392691018	0	0.0165374893123102	0	0.00656471241772087	0.01392260723033319
SimData1395	0	0	0	0	0.09989556846496904	0.3486674287745947	0.21378011733799895	0.3376568854224374
SimData1396	0	0	9.7920585822893e-4	0	0.10472862970781038	0.3457433286556904	0.23289099829725535	0.31565783748101495
SimData1397	0	0	0	0	0.11150103465498304	0.3396911823222686	0.23130929946289788	0.3174984835598504
SimData1398	0	0	0	0	0.11599387777814392	0.362064924293464	0.20339336890072895	0.31854782902766304
SimData1399	0	0	0.00405786215309228	0	0.11533321399231568	0.33458494516866877	0.20122805417579603	0.3447959245101272
SimData14	0	0	0	0	0.15351637749907043	0.4326769173557244	0.14717695338302164	0.26662975176218356
SimData140	0	0	0.00401889333072371	0	0.21843331836438773	0.21435303041696915	0.4003538102320736	0.16284094765584584
SimData1400	0	0	0	0	0.13104206201235255	0.3267352537213414	0.22516184701068592	0.3170608372556201
SimData1401	0	0	0	0	0.13255338860615748	0.3204890219759488	0.22720278225193555	0.3197548071659583
SimData1402	0	0	0	0	0.14647115044812967	0.2956616920875612	0.2251189970520806	0.3327481604122286
SimData1403	0	0	0	0	0.13972564838328644	0.2809627083184419	0.2350021024281423	0.3443095408701294
SimData1404	0	0	0	0	0.14453713787090874	0.29201614350858857	0.22219907554581425	0.34124764307468847
SimData1405	0	0	0.00378624228632825	0	0.1406295585067102	0.3003001502815182	0.2193600185400837	0.3359240303853598
SimData1406	0	0	0.00366067955593268	0	0.13600074495126335	0.2976241671985586	0.22248511230075396	0.3402292959934914
SimData1407	0	0	0.00494493990910277	0	0.14338828733032546	0.2898756655132797	0.22402794462414996	0.33776316262314204
SimData1408	0	0	0.00308415681598832	0	0.13556224332331068	0.2950040971604158	0.21118734063744848	0.3551621620628367
SimData1409	0.01295655211068311	0	0.00221932459668819	0	0.1401794095705831	0.297554582861471	0.2200606730497019	0.3270294578108727
SimData141	0	0	0.00827346183616357	0	0.22585130278629456	0.23235944625304733	0.4030868162298199	0.13042897289467464
SimData1410	0.01103525153267931	0	0.0151249426083431	0	0.1480792130125988	0.2543487210563233	0.224778890516224	0.3466329812738314
SimData1411	0.7903617229919436	0.00450023058458272	0.15500443996798846	0	0	0	0.0338479397965624	0.0162856666589226
SimData1412	0	0	0	0	0.1739224518339774	0.289149161644101	0.24660641213971	0.2903219743822117
SimData1413	0	2.5805373067e-7	2.6568800961478e-4	0	0.17745773079853547	0.27350826603666367	0.24987441129785845	0.29889364580359684
SimData1414	0	0	2.83375434231e-6	0	0.18833836168154977	0.27499403210790163	0.22873325336440575	0.30793151909180044
SimData1415	0	2.882161674553e-5	0.00178486374675423	0	0.19294203310542596	0.2581758890089788	0.2317328831892941	0.3153355093328013
SimData1416	0	0	0.0013352477222492	0	0.1887122023098028	0.2569228104353628	0.238805674475341	0.3142240650572441
SimData1417	0	1.243496747553e-5	0.00523153931774206	0	0.1994034877016493	0.23951154558157783	0.23484540607621804	0.3209955863553372
SimData1418	0	0	0.00729388350041054	0	0.20615477372239768	0.2691367032463232	0.23593191000099828	0.2814827295298703
SimData1419	0	1.649939570505e-5	0.0059774461946416	0	0.2001977198051472	0.2520058894101882	0.24048274384174473	0.30131970135257324
SimData142	0	0	0.00289250425909682	0	0.19864178750570127	0.2295273075377334	0.41814834407591944	0.15079005662154907
SimData1420	0	0	0	0	0.23003104804272193	0.24424594039488776	0.25444854183793447	0.27127446972445596
SimData1421	0	0	0	0	0.2449204174055082	0.2470269458525826	0.2530497895951805	0.2550028471467288
SimData1422	0	0	0	0	0.24227558651217887	0.25303471699066776	0.24706542756332933	0.257624268933824
SimData1423	0	0	0	0	0.2389392623460324	0.24249147875338148	0.2554025273718057	0.26316673152878056
SimData1424	0	0	0.00548696357294218	0	0.19557655919959271	0.22786246448772984	0.2546385248353912	0.3164354879043441
SimData1425	0	0	0	0	0.25110138839799456	0.2440143137604709	0.2268879169768097	0.2779963808647249
SimData1426	0	0	0.00974306268788586	0	0.22660887889146455	0.24638033710268717	0.24957076726652289	0.26769695405143956
SimData1427	0.08751505475749279	0	0	0	0.25520108112687434	0.1759339539041939	0.22769457672687957	0.2536553334845593
SimData1428	0.7453859116302455	0	0.15274621196676896	0	0.01330373771900486	0	0	0.08856413868398082
SimData1429	0	0	0	0	0.19894646072304	0.16989895664741875	0.40894789014137534	0.2222066924881659
SimData143	0	0	0	0	0.24225530800591769	0.21166499745118045	0.43026090973241626	0.11581878481048576
SimData1430	0	2.211036511046e-5	6.725112627862e-5	0	0.20884410915818535	0.1691296416839408	0.3920921182099163	0.2298447694565683
SimData1431	0	1.694306680021e-5	7.8832188325415e-4	0	0.20498434804103907	0.15104421808422488	0.4055076571341822	0.23765851179049943
SimData1432	0	0	7.636945941284e-4	0	0.2015233863348267	0.16135051508535958	0.40147554888690296	0.2348868550987825
SimData1433	0	0	0.00237776683347565	0	0.21097388969868025	0.15478628326430638	0.4085802648011281	0.22328179540240967
SimData1434	0	3.547832463439e-5	0.00571262639406444	0	0.2359118997777307	0.1346890115548993	0.3559340258825905	0.26771695806608076
SimData1435	0	0	0	0	0.21840462170350777	0.1487127280054328	0.4125323755192802	0.22035027477177924
SimData1436	0	0	0	0	0.2530545362101652	0.14223821217068996	0.3958888940416316	0.2088183575775132
SimData1437	0	0	0.00221240909104062	0	0.23978134426380887	0.13375673176132055	0.3776372121885056	0.24661230269532428
SimData1438	0	0	0	0	0.2527184278403137	0.13611093741491112	0.3991362602833444	0.21203437446143075
SimData1439	0	0	0.00275009179607562	0	0.22589877936239	0.13298718072827992	0.40715889678769945	0.23120505132555508
SimData144	0	0	0.01036214239520407	0	0.22773019545032624	0.22492063338303575	0.42611970829841794	0.11086732047301592
SimData1440	0	0	0	0	0.26240123871752274	0.12768402932052	0.39594526948235137	0.2139694624796058
SimData1441	0	0	0	0	0.26444424868186717	0.1305603260395625	0.3934773420835957	0.21151808319497456
SimData1442	0	0	0.00891697554924453	0	0.28788431232263345	0.14517155548646157	0.3482443246096818	0.20978283203197876
SimData1443	0	0	0	0	0.3039542766527071	0.1326173196742772	0.39029383588292105	0.17313456779009478
SimData1444	0.05981203290419264	0	0.0122644788561061	0	0.29944435478516557	0.06599232158199697	0.3157661505903286	0.2467206612822102
SimData1445	0.7350341797658666	0	0.15771215079932557	0	0	0	0	0.1072536694348078
SimData1446	0	0	0.00367063487868367	0	0.14768420472425717	0.26958357359845375	0.3634950011013678	0.21556658569723763
SimData1447	0	6.661428051553e-5	8.8780228399378e-4	0	0.1411706216156397	0.2646089038195531	0.3869123002069369	0.20635375779336096
SimData1448	0	0	0.00215152179626324	0	0.1627279164806923	0.2616365781664729	0.3556262157362554	0.21785776782031616
SimData1449	0	2.056702195841e-5	0.00208573861718373	0	0.17158668969188995	0.2500644285422274	0.37909231261205734	0.19715026351468307
SimData145	0	0	0.00587367311164998	0	0.23504535988551528	0.218181817112074	0.41199319018174335	0.12890595970901733
SimData1450	0	0	7.1166826486291e-4	0	0.1707359272313589	0.2729658855068178	0.37338395570966426	0.1822025632872962
SimData1451	0	0	0.00449457995114913	0	0.15337250602669206	0.2481442020706684	0.3966189505750248	0.19736976137646575
SimData1452	0	0	0.00438122663830791	0	0.21602412486249092	0.23888938399809517	0.33400154516743946	0.20670371933366652
SimData1453	0	0	0	0	0.19766363882998883	0.246753816107082	0.3423376879772006	0.21324485708572857
SimData1454	0	0	0.00355642631881984	0	0.2098101426662853	0.22783269537821269	0.34627122999373583	0.2125295056429463
SimData1455	0	0	0.00430093613520208	0	0.18656831172763624	0.23811813263184833	0.37010231348106665	0.20091030602424684
SimData1456	0	0	0.0044241760523942	0	0.19768837735990963	0.24125841307079848	0.353146830322204	0.20348220319469384
SimData1457	0	0	0.0036936531594048	0	0.20024517230711045	0.23481273249277873	0.3592487355026883	0.2019997065380177
SimData1458	0	0	0.00365441265149883	0	0.18641316089106807	0.23236774056770593	0.37160305147936673	0.2059616344103604
SimData1459	0	0	0	0	0.2254655586508613	0.2077023013702727	0.3979055860243204	0.16892655395454545
SimData146	0	0	3.6703167678237e-4	0	0.25429502958664185	0.21843659979647767	0.41899095793137	0.10791038100872805
SimData1460	0.03494524789133447	0	0	0	0.21602710415289453	0.2248668082106928	0.3536755027436363	0.17048533700144194
SimData1461	0.05494227668607157	0	0.01240493068429892	0	0.23939995736285172	0.16680294665456732	0.23332073843886905	0.29312915017334146
SimData1462	0.8166582408119355	0	0.17948471106809846	0	0	0	0.00385704811996607	0
SimData1463	0	0	0	0	0.16158746995111947	0.15680980781064657	0.5268597485672221	0.154742973671012
SimData1464	0	0	0	0	0.1611802437768513	0.15635695468697527	0.5589543476601028	0.12350845387607058
SimData1465	0	3.11957019164e-6	7.5171996806959e-4	0	0.1651350358641861	0.15512529459029167	0.5294553261057956	0.14952950390146533
SimData1466	0	2.291550561941e-5	0.00179356407772645	0	0.17332795884515617	0.14255305479252903	0.5369912808207133	0.14531122595825555
SimData1467	0	0	0.00288282568080024	0	0.18250807535400368	0.1294383092602974	0.507985257050658	0.17718553265424083
SimData1468	0	0	0.00584191173104081	0	0.21149609792492388	0.14555804741132392	0.508734213732985	0.12836972919972653
SimData1469	0	0	0.0054631133873642	0	0.22309414639822372	0.11752564836859328	0.47406507045297186	0.17985202139284687
SimData147	0	0	0.00559279634370499	0	0.2425699361527592	0.2172509085861219	0.41095230171599784	0.12363405720141613
SimData1470	0	0	0.00206821342970512	0	0.2304206645086868	0.14051130152215505	0.5282975734483096	0.09870224709114338
SimData1471	0	0	0.00268986959806289	0	0.23314187634552397	0.13128111773885395	0.5185188214206615	0.11436831489689768
SimData1472	0	0	0.00641333012014273	0	0.21276773680475008	0.13203330503701896	0.5202301109766354	0.1285555170614527
SimData1473	0	0	0.00308327359946697	0	0.22301196071561813	0.1247285064845466	0.506274636097926	0.1429016231024423
SimData1474	0	0	0	0	0.20830697381285893	0.12395384175028797	0.5310132106055302	0.13672597383132293
SimData1475	0	0	0.00311899211295227	0	0.2101804835089486	0.12137253683440866	0.5281503609838846	0.13717762655980603
SimData1476	0	0	0.0142094672881721	0	0.23482618621962081	0.10355729091328252	0.4657528016529366	0.18165425392598808
SimData1477	0.00965235357168003	0	0	0	0.24000643712670472	0.10933240278810535	0.4931349464860485	0.1478738600274614
SimData1478	0.06094448095220441	0	0.0056516971827451	0	0.25515964432473176	0.07955369910564872	0.44606982772378145	0.15262065071088873
SimData1479	0.4922112433936497	0	0.46694132719994	0	0.00700494829859138	0	0	0.03384248110781912
SimData148	0	0	0.00547281114463594	0	0.22929088932083164	0.21131859029284333	0.4236943400505598	0.13022336919112937
SimData1480	0	1.8288325558442e-4	0.00247356047411276	0	0.08602276384188319	0.5062726272604231	0.16436192644364775	0.24068623872434883
SimData1481	0	0	0	0	0.08258214464084107	0.46141487788300295	0.20863903688852525	0.24736394058763075
SimData1482	0	0	0.00445685335022752	0	0.09450298451719312	0.4536824767337321	0.1976101485033719	0.24974753689547535
SimData1483	0	0	0.00493455402672485	0	0.0849181278726249	0.4703403683692825	0.22531575509000687	0.21449119464136063
SimData1484	0	0	0.00132422025188815	0	0.08765186612809527	0.47186708624917967	0.204288315216104	0.2348685121547328
SimData1485	0	0	0.00259256169618494	0	0.10806583519807936	0.4952140505536019	0.19306262503919067	0.20106492751294305
SimData1486	0	0	0.00515762873737164	0	0.11575422058789668	0.4899158725792605	0.21405829176804825	0.17511398632742303
SimData1487	0	0	0	0	0.11362609434593922	0.455672317356043	0.221056552651986	0.20964503564603168
SimData1488	0	0	0.00370313856976823	0	0.12171658186000084	0.44187834452352054	0.21072548434261165	0.22197645070409872
SimData1489	0	0	3.6059187192399e-4	0	0.12022566370058256	0.4361670234485903	0.21760199814077996	0.2256447228381232
SimData149	0	0	0.00512327781551351	0	0.23459520001607	0.21357778462327257	0.4189574491268038	0.12774628841834
SimData1490	0	0	0.0021147744498148	0	0.12084938210466734	0.42780558529212515	0.21057598957997117	0.23865426857342145
SimData1491	0	0	0.00161678025772637	0	0.11478828543295258	0.4369147530888967	0.2049336293304984	0.24174655188992591
SimData1492	0	0	0.00179839983811624	0	0.11367459657949903	0.4280052476899374	0.2153599071549983	0.24116184873744892
SimData1493	0	0	0.00388376242993472	0	0.10570408698648907	0.494853474829997	0.2237158213442684	0.17184285440931085
SimData1494	0.01056565005767453	0	0	0	0.11814448386850124	0.45833366369425615	0.2450313536623167	0.16792484871725133
SimData1495	0.0540064495435964	0	0.03609563081063555	0	0.08847173034891385	0.3908607942555096	0.17038199674708965	0.2601833982942549
SimData1496	0.8122393699967057	0.01221759365606137	0.05704804021513221	0	0.05716049936273881	0	0	0.06133449676936196
SimData1497	0	0	0	0	0.18240920513976228	0.28386244731368815	0.40638295117671425	0.12734539636983525
SimData1498	0	0	0	0	0.1639934830377404	0.2862204456305191	0.41995754886908754	0.12982852246265297
SimData1499	0	0	0	0	0.19804998374136615	0.27349003650507764	0.39827464537965	0.13018533437390606
SimData15	0	0	0	0	0.1814735985659714	0.4066330879865266	0.187693948824625	0.22419936462287712
SimData150	0	0	0.00783011237752984	0	0.2642892656944986	0.2224764011492457	0.42292597747438165	0.08247824330434414
SimData1500	0	0	0	0	0.18097216706204183	0.28554787565883133	0.407148370934347	0.12633158634477973
SimData1501	0	0	0	0	0.2081032644567977	0.2797516473109578	0.3947961093333144	0.1173489788989302
SimData1502	0	0	0	0	0.2142023802826337	0.2604732251752437	0.36778436879277304	0.15754002574934964
SimData1503	0	0	0.00411987469902707	0	0.19560546358891487	0.2645792189973093	0.39036456957595195	0.145330873138797
SimData1504	0	0	0	0	0.23895302094904644	0.26535351751691877	0.37615252007554734	0.11954094145848754
SimData1505	0	0	0	0	0.2215111825728759	0.25247497570547195	0.3916641746764443	0.13434966704520782
SimData1506	0	0	0	0	0.214178128653517	0.2612478597146326	0.3956257775635552	0.12894823406829517
SimData1507	0	0	0	0	0.21721607208330876	0.2551290745364128	0.4053554053719308	0.12229944800834767
SimData1508	0	0	0	0	0.22130095960216933	0.25854604255216346	0.40488909951004654	0.11526389833562067
SimData1509	0	0	0	0	0.21647268338223957	0.25951254909850746	0.406708382399776	0.11730638511947704
SimData151	0.01552595267591079	0	0.00845438916484932	0	0.26931715849491755	0.2097322020495214	0.3756058481084448	0.12136444950635616
SimData1510	0	0	0	0	0.2620654648727783	0.24789470223267485	0.34976827667202715	0.14027155622251947
SimData1511	0.00968540988673237	0	0.00893420694474529	0	0.2359101206804236	0.23413980489570527	0.3204361891398055	0.19089426845258797
SimData1512	0.02260769078047326	0	0.01531190664807383	0	0.25739357223292625	0.18906831017152648	0.32222486892542473	0.1933936512415755
SimData1513	0.5820859261515761	0.01146107017959938	0.3650933662927182	0	0.04135963737610616	0	0	0
SimData1514	0	0	0	0	0.07548614888513105	0.30573429872645613	0.4023401700730609	0.21643938231535192
SimData1515	0	0	0	0	0.07609397241166042	0.28625716662526557	0.38953283608279293	0.24811602488028095
SimData1516	0	0	0	0	0.08694798140302724	0.29330154623370797	0.39617893347593675	0.2235715388873281
SimData1517	0	0	0	0	0.09402083603441524	0.2742022908264044	0.35039359863867814	0.28138327450050216
SimData1518	0	0	0	0	0.08615519778557196	0.283456636264796	0.373533193447545	0.25685497250208694
SimData1519	0	0	0	0	0.0920680403951932	0.29637137404196423	0.38899367806904894	0.22256690749379351
SimData152	0.07376263112235622	0	0.0084476838116673	0	0.24630903846084093	0.15910699963910624	0.3833090895692261	0.12906455739680325
SimData1520	0	0	0	0	0.08889966959476736	0.2722179277602473	0.40583249559846696	0.23304990704651832
SimData1521	0	0	0	0	0.09901591227067344	0.28544328510553846	0.3828754025319408	0.23266540009184725
SimData1522	0	0	0	0	0.10393080317711648	0.2872082610233448	0.3687179598800248	0.24014297591951397
SimData1523	0	0	0	0	0.111370880720423	0.2927398158818766	0.3970724570810052	0.19881684631669527
SimData1524	0	0	0	0	0.0981388913356386	0.2903257198159673	0.40687473529584034	0.20466065355255392
SimData1525	0	0	0	0	0.09807923121118156	0.28728206164729647	0.4000970288986645	0.21454167824285755
SimData1526	0	0	0	0	0.10036348858735376	0.28305277786023536	0.4049439398849597	0.21163979366745111
SimData1527	0	0	0	0	0.11155410048844304	0.26796133346601186	0.416971969902248	0.20351259614329703
SimData1528	0.02805374430187377	0	0	0	0.11050543602668896	0.24299863260207807	0.3465702025879714	0.27187198448138783
SimData1529	0.07485522989968929	0	0.00417101650362423	0	0.13233749518622048	0.1834129362909609	0.3026622587596182	0.30256106335988686
SimData153	0.568118719509537	0	0.40038875398622414	0	0.02251759929300985	0	0	0.00897492721122903
SimData1530	0.7300208537636439	0	0.20504851154181128	0	0.0168877118659823	0	0.04804292282856255	0
SimData1531	0	0	0	0	0.1410329858096793	0.20275522304715587	0.3462316825799237	0.30998010856324115
SimData1532	0	0	0.00128752925000589	0	0.1340427973122288	0.20583766425791564	0.33596158407002247	0.3228704251098271
SimData1533	0	0	6.8538833060001e-4	0	0.15096840668526776	0.21702497367228385	0.33502382749705345	0.2962974038147949
SimData1534	0	0	3.4527952935631e-4	0	0.17446527579172427	0.2194669583556209	0.33707377646736963	0.2686487098559289
SimData1535	0	0	0.00357125093251611	0	0.15730504698367237	0.2370506877049763	0.3307213799617989	0.2713516344170362
SimData1536	0	0	0.00332729305448516	0	0.173795864743396	0.2024646101862541	0.3222874095427683	0.29812482247309635
SimData1537	0	0	0	0	0.18641535324049663	0.21395588981324132	0.34860311508391584	0.25102564186234616
SimData1538	0	0	0.00158132412578179	0	0.18065019911537483	0.19088911531556427	0.34522179168312384	0.2816575697601553
SimData1539	0	0	0	0	0.17297687343507048	0.20123375611010097	0.35859316189111806	0.26719620856371057
SimData154	0	2.3310055086127e-4	0.00218507567417704	0	0.15963193306416382	0.4119458124763449	0.09635584408212015	0.32964823415233296
SimData1540	0	0	0	0	0.18185652118415835	0.189037388634031	0.35983678122524626	0.2692693089565645
SimData1541	0	0	0	0	0.18436397300812823	0.19461766180600823	0.3690463717635188	0.2519719934223447
SimData1542	0	0	5.9933126519631e-4	0	0.17980862897074884	0.19617761647422644	0.36435110437058355	0.25906331891924483
SimData1543	0	0	1.619833591453e-5	0	0.17537330816754984	0.19722828487806388	0.3697781603876124	0.2576040482308593
SimData1544	0	0	0.0045189250611071	0	0.1964504546069772	0.20720503649910568	0.3539554700800693	0.23787011375274072
SimData1545	0	6.088906176706e-5	0.01349381049554468	0	0.17843982152235144	0.1680598492395228	0.3053132132175986	0.33463241646321534
SimData1546	0.06265893925945655	0	0	0	0.18735010507739688	0.16204470526365303	0.35417691364908377	0.23376933675040984
SimData1547	0.6649200229298601	0	0.27609786939668657	0	0.02000803080361219	0	0.03897407686984115	0
SimData1548	0	0	0	0	0.07530137012571722	0.2587281424944801	0.35154029625925304	0.31443019112054965
SimData1549	0	0	5.1080524789798e-4	0	0.0835356896829006	0.24864234580058356	0.3266718356082475	0.3406393236603704
SimData155	0	0	0	0.00671974858001419	0.139892124761897	0.40890984318988494	0.08294600609282625	0.3615322773753777
SimData1550	0	0	8.9403697306523e-4	0	0.07675634769119115	0.2663883091274916	0.3426206398930841	0.313340666315168
SimData1551	0	0	0.00346402881893869	0	0.08456586326676953	0.2532231073781704	0.34264127545123224	0.31610572508488916
SimData1552	0	0	0	0	0.11360897222397316	0.26528947567659644	0.3453146143305655	0.275786937768865
SimData1553	0	0	0	0	0.10650894510946995	0.23924196320068064	0.32079806681121403	0.33345102487863537
SimData1554	0	0	0	0	0.09337133716428586	0.26381708534052817	0.34923076868957675	0.2935808088056092
SimData1555	0	0	0	0	0.12150984239062834	0.2604065075847432	0.35377136674227805	0.26431228328235035
SimData1556	0	0	0.00489054374294239	0	0.08814362829178042	0.2636975280202502	0.3395977615188706	0.30367053842615643
SimData1557	0	0	5.9773370397419e-4	0	0.10672258465393504	0.22739918842477563	0.342061222671889	0.3232192705454261
SimData1558	0	0	0.00514930790215208	0	0.108044001106221	0.23902394770240964	0.3370799975084765	0.3107027457807407
SimData1559	0	0	0.00118434954489408	0	0.10191448348346709	0.23809102415859945	0.33186884498399893	0.32694129782904047
SimData156	0	1.5663826460784e-4	0.00439586590919304	0	0.14993706650662555	0.4050734021890174	0.09927672626345305	0.3411603008671032
SimData1560	0.00206763765647001	0	0.00347569572684158	0	0.09387932168025788	0.21918236228195132	0.3482600656490922	0.333134917005387
SimData1561	0.01003909932607073	0	0.00126050547505383	0	0.07782151963050901	0.2451755529502366	0.32895025197540806	0.3367530706427218
SimData1562	0.09631684838732632	0	0.01018976275632984	0	0.09014753573147054	0.22134467942627783	0.3257345525940017	0.25626662110459375
SimData1563	0.13541827696456393	0	0.03458220282489764	0	0.06918676885378629	0.1916533977156024	0.22491659637384545	0.34424275726730424
SimData1564	0.8278761976110515	0	0.17004433698446253	0	0	0	0.00207946540448592	0
SimData1565	0	0	0.00126940042645703	0	0.1309881968692879	0.24930032625291357	0.3086865710983894	0.3097555053529521
SimData1566	0	0	9.000108179158e-5	0	0.13410438664921995	0.26707720625587617	0.32285600373156276	0.2758724022815496
SimData1567	0	0	0	0	0.1335002942296684	0.26446900923524536	0.2845298024151775	0.31750089411990856
SimData1568	0	0	0	0	0.15339205052989943	0.2630547071973648	0.3108227856708176	0.27273045660191814
SimData1569	0	0	0.00116906687639126	0	0.14563222586622576	0.2655098373677876	0.26970708149098194	0.3179817883986136
SimData157	0	0	0.00422043637086171	0	0.13771964725636704	0.3813828709001471	0.09696165101035364	0.3797153944622704
SimData1570	0	0	0.00169596953458602	0	0.15262792218680785	0.27036903702829646	0.29609967267947496	0.2792073985708346
SimData1571	0	0	0	0	0.15533667359570855	0.2775594494064613	0.30160847613304526	0.2654954008647848
SimData1572	0	0	0	0	0.16037563126260831	0.253239443598626	0.2905426987461951	0.2958422263925706
SimData1573	0	0	0	0	0.15972255774812058	0.25674382565544424	0.29770616978964565	0.28582744680678956
SimData1574	0	0	0	0	0.1583717483332234	0.2581756083420586	0.3039900530287972	0.2794625902959208
SimData1575	0	0	0	0	0.15883946046489536	0.24352422460327863	0.3146280956105161	0.2830082193213099
SimData1576	0	0	0.0029497546611682	0	0.15822000386558074	0.23913538432953416	0.2918176717642441	0.3078771853794728
SimData1577	0	0	0	0	0.15785055579262275	0.24648818351139792	0.3137990760916227	0.2818621846043567
SimData1578	0	0	0	0	0.2094000221929483	0.23513042283590233	0.3365162759835013	0.21895327898764816
SimData1579	0.03033537934495769	0	0	0	0.17773943174308682	0.2089070181955064	0.28912173680321	0.29389643391323916
SimData158	0	0	0.004541749675479	0	0.1566945849729665	0.38689170797368455	0.10359883656521388	0.348273120812656
SimData1580	0.1291628244850946	0	0.00560485382000847	0	0.17932387728696278	0.15371319228336636	0.2620990448797108	0.2700962072448569
SimData1581	0.7535415074264614	0.00272321773654749	0.16412967578125473	0	0.02591565780548556	0	0.00906431660534319	0.04462562464490759
SimData1582	0	0	0	0	0.09361287883922116	0.3302796135155348	0.2652131066469186	0.31089440099832544
SimData1583	0	0	3.2570801521007e-4	0	0.09781402860183153	0.31266374373241845	0.2597229169814148	0.3294736026691251
SimData1584	0	0	7.4525469786028e-4	0	0.10718396030027456	0.34007607245543386	0.24386456076801064	0.3081301517784206
SimData1585	0	0	1.6929045811982e-4	0	0.1081552828954018	0.3165098857868928	0.26607178270547993	0.30909375815410567
SimData1586	0	0	0	0	0.11929488709468566	0.31007070761272565	0.22671543655151125	0.3439189687410774
SimData1587	0	0	6.9197763369469e-4	0	0.11983252671578395	0.31881640068908296	0.22742582873604036	0.33323326622539795
SimData1588	0	0	0	0	0.13089208967924926	0.3176290073292147	0.23392074314300537	0.3175581598485306
SimData1589	0	0	0.00543444936066389	0	0.1314489986982524	0.3119901134826659	0.24226213284084927	0.3088643056175685
SimData159	0	3.822923397793e-5	0.0068806863851701	0	0.1628523806115895	0.39798960865698074	0.10428348877944787	0.32795560633283394
SimData1590	0	0	0.00331795847912473	0	0.12490379137233253	0.306872753818509	0.26468867210863367	0.3002168242214001
SimData1591	0	0	0	0	0.1410332335174173	0.28788979866245057	0.2504047699811813	0.32067219783895096
SimData1592	0	0	0	0	0.13854855137271752	0.28257212243225177	0.26350907152754016	0.31537025466749063
SimData1593	0	0	0	0	0.14851396010959153	0.2760366021588235	0.2483879241205542	0.32706151361103086
SimData1594	0	0	0	0	0.14612062045642044	0.2894605368109802	0.25444333990545687	0.3099755028271424
