Samples	CBSX__CCLE_TIL10__Cancer.cells	CBSX__CCLE_TIL10__B.cells	CBSX__CCLE_TIL10__Macrophages.M1	CBSX__CCLE_TIL10__Macrophages.M2	CBSX__CCLE_TIL10__Monocytes	CBSX__CCLE_TIL10__Neutrophils	CBSX__CCLE_TIL10__NK.cells	CBSX__CCLE_TIL10__T.cells.CD4	CBSX__CCLE_TIL10__T.cells.CD8	CBSX__CCLE_TIL10__Tregs	CBSX__CCLE_TIL10__Dendritic.cells
TCGA-A4-8098-01A	0.5025998476267065	0.02320988187075621	0.08358776358519174	0.1088307756315601	0	0.0490084649672443	0.02858726728442836	0.04901525729474854	0.02527974459849998	0.05817840664065767	0.07170259050020665
TCGA-BQ-5882-01A	0.562433488997276	0.00438636117575446	0.08484946544900193	0.11837784606628568	0	0.00914293412839771	0	0.11675184820870058	0.08588051141492589	0	0.01817754455965789
TCGA-Y8-A898-01A	0.1296738937192678	0.00899386002883448	0.04755338416899464	0.48822695507045455	0	0.01502032691894126	0	0.2500824472697549	0.01580640772210607	0	0.04464272510164612
TCGA-BQ-5878-11A	0.17522071836206551	0.00530989828197214	0.03990709734967285	0.42239301667525986	0	0.01916738870343336	0	0.18905899484855407	0.00747431379893487	0	0.14146857198010732
TCGA-2Z-A9JP-01A	0.21579696583784488	0.00659147250653306	0.02714790981593336	0.32723945725472037	0	0.01485061371942509	0.01454234549122992	0.3240254701487472	0	0	0.06980576522556628
TCGA-Y8-A8RZ-01A	0.35477070898981955	0.01530353708350617	0.09398548142127051	0.33894488048956695	0	0.02485428119354871	0	0.05878276389287725	0.01750212226070736	0	0.0958562246687034
TCGA-IA-A83S-01A	0.22979462962883768	0.00969985898947988	0.09836307421660014	0.326707870216362	0	0.02173054281042864	0.01764924409430013	0.2611135602989538	0	0	0.03494121974503775
TCGA-5P-A9JU-01A	0.5692410776368033	0.00612193221933843	0.01647005432100662	0.13299715643622978	0.01192341664825418	0.013121694721009	0.02216177764172311	0.2279628903756356	0	0	0
TCGA-5P-A9K4-01A	0.5299541028961516	0	0.12604172862308954	0.2136087119301733	0	0	0	0.08253392745345889	0	0	0.04786152909712663
TCGA-BQ-5878-01A	0.397998817159915	0	0.0071234958206899	0.20056748231003113	0	0.01000553790755939	0	0.1652774387515638	0.02297204767967677	0	0.19605518037056413
TCGA-BQ-5888-11A	0.19234017802450284	0.07478071873207714	0.10795682392326846	0.21732087387542173	0	0.03522913706818911	0.00143608974699744	0.24931692801311248	0.01690869237729804	0	0.1047105582391326
TCGA-UZ-A9PJ-01A	0.33072598590258195	0	0.2655675336380874	0.19544415953204927	0	0	0.00598056576972046	0.1654410417901129	0	0	0.03684071336744797
TCGA-B9-4116-01A	0.44830810701432666	0	0.0969660036874262	0.21167377514615357	0	0	0.00282532429329823	0.1601872951610719	0.00200801930002389	0	0.07803147539769965
TCGA-UZ-A9PX-01A	0.1505007976403777	0	0.12049385813887376	0.37377813470752486	0	0	0	0.22953064617843075	0.01179950711511104	0	0.11389705621968192
TCGA-2Z-A9J3-01A	0.8264538590994169	0	0.01742018853315031	0.04480852459606682	0.00656083554890326	0	9.7972364436459e-4	0.10377686857809792	0	0	0
TCGA-BQ-7058-01A	0.3548170309630488	0	0.01464788820966941	0.16898462472541004	0	0.01876055330935938	0.02252666096851999	0.2828885888779096	0	0	0.13737465294608292
TCGA-UZ-A9PN-01A	0.44484724340764464	0	0.05591103152464683	0.23066055646590497	0	0	0	0.10948341216838042	0.058928871405979	0	0.10016888502744398
TCGA-SX-A71V-01A	0.22254526377480943	0.00487224846166606	0.09689562173711642	0.31258354599235266	0	0.02248091280849468	0	0.25092386910343	0.00587320113766981	0	0.08382533698446092
TCGA-GL-A59R-01A	0.3509489457990055	0	0.1696542941036202	0.24001300632804728	0	0.00124254610104955	0	0.0713415186189454	0	0	0.16679968904933212
TCGA-A4-7584-01A	0.4398621507860014	0	0.02732383564819455	0.2272819539682905	0	0	0	0.22920372967538769	0	0	0.07632832992212578
TCGA-A4-A5DU-01A	0.40459935567746874	0	0.11857837228377614	0.21046844189606825	0	0	3.7852605529619e-4	0.14452792089224614	0.00642888274016228	0	0.11501850045498224
TCGA-MH-A55Z-01A	0.21438827621113463	0	0.09156759206844084	0.4548011146989685	0	0	7.9908767970918e-4	0.14965121545507545	0.01768334670740081	0	0.07110936717927067
TCGA-P4-A5EA-01A	0.3253448735419474	0.10737085385747712	0.02951275570686658	0.13808769959144823	0.04341591529550803	0.00918060489792009	0	0.25078439086838494	0.0963029062404475	0	0
TCGA-SX-A7SR-01A	0.09474397459421248	0.00159224532958372	0.05687748051426521	0.46802772660086533	0	0.02779441312991864	0	0.24697040114733737	0.00213838828651283	0	0.10185537039730454
TCGA-Y8-A896-01A	0.17072903044772034	0	0.12309664960831351	0.5169448690743675	0	0.01485892327015676	0	0.04871794358702951	0.02661855307200429	0.04687155071303037	0.05216248022737757
TCGA-AL-3468-01A	0.4864842750276688	2.8475635129091e-4	0.07670377867156322	0.25671236770453	0	0.00255332502039712	0.00274801756502628	0.0767852985297941	0.00914251581048351	0	0.08858566531924604
TCGA-BQ-5885-01A	0.3346566981308302	0.01100781491287645	0.02060702741272777	0.30822717569938024	0	0.02494176489261394	0.0266191481574939	0.1903340341645089	0	0	0.08360633662956854
TCGA-G7-7502-01A	0.24162087302810764	0.00329598213915978	0.19702152715711205	0.3044278837705607	0	0.00544168963678199	0.02012846021885369	0.18819809360796047	0	0	0.03986549044146373
TCGA-DW-7963-01B	0.2753936529913486	0.00846816939914283	0.00713825868358035	0.4035975739941441	0	0.01437585619449908	0.009852111491544	0.23738643881816152	0	0	0.04378793842757946
TCGA-B1-A47M-01A	0.439789196702928	0.00403973036682038	0.1314782738285723	0.197621785219032	0	0.02728047871055622	0.01092208776470549	0.13414590706044052	0	0	0.05472254034694515
TCGA-BQ-5880-01A	0.2533750151580293	0.00866726842107363	0.07651739888993775	0.32286360504322975	0	0.01826220258584958	0	0.1895314958508049	0.0690548539612435	0	0.0617281600898317
TCGA-G7-6789-01A	0.3580855820274024	0.00301307128325126	0.22998787665968223	0.24683071629183473	0	0	0.02892665519898811	0.10808117124531803	0	0	0.02507492729352314
TCGA-SX-A7SL-01A	0.6267541301408905	0.01195274354153406	0.02439938510095124	0.1346883046318231	0.05109512654581085	0.01304428399171239	0.02641889706246247	0.10407082908483256	0.00757629989998267	0	0
TCGA-IZ-8195-01A	0.4699912020484348	0	0.01206043242505886	0.3263072045559327	0	6.267354445688e-4	0	0.07901607097239546	0.00327299049805375	0	0.1087253640555557
TCGA-IA-A83V-01A	0.07488117704491036	0.00303822189467077	0.03743222190034804	0.605449300436598	0.02351247322661609	0.00996382501621031	0	0.21101415167052173	0.03470862881012482	0	0
TCGA-5P-A9K8-01A	0.20324249115042609	0.00820900962898389	0	0.47991142817797694	0.1418578801939773	2.8101041689165e-4	0.01881747903467054	0.11877880080997504	0	0	0.02890190058709856
TCGA-A4-A57E-01A	0.7884302143498225	0.00129406420450838	0.02189796193310446	0.09424649360472027	0.01139481843890004	0.00860317121681581	0.01326097660935333	0.06087229964277512	0	0	0
TCGA-BQ-7045-11A	0.10163121755015724	0.02766072777851602	0.08440228260134823	0.3879092143629587	0	0.02161401171902448	0	0.3040397191907541	0.0117137963421173	0	0.06102903045512397
TCGA-F9-A4JJ-01A	0.6722107951183915	0.01237289726354086	0.03336306698767071	0.03468865382038938	0.03792716147900341	0.00971223977066084	0	0.13699304734118428	0.0425219875946752	0	0.02021015062448369
TCGA-SX-A71W-01A	0.37270873276033417	0	0.06819495609136778	0.2591589555746631	0	0	0	0.15873003774794034	0.0135001763441618	0	0.12770714148153275
TCGA-IA-A40Y-01A	0.7138945612180861	2.2110310891856e-4	0.04209310304671369	0.03382115298611073	0.02145413554998571	0.0144728205803069	0.01946428351032895	0.13556532597682924	0.01901351402272004	0	0
TCGA-UZ-A9PU-01A	0.18702110300120176	0	0.2610761033282995	0.2527805324676122	0	0.00942234131361372	0	0.14040861127119267	0.00100540963459838	0	0.14828589898348182
TCGA-AL-3466-01A	0.7350540628163719	0.01782595862838125	0.03351688189842911	0.08851925893881207	0	0.02265796381933476	0.02388945227338032	0	0	0	0.07853642162529083
TCGA-A4-A5Y1-01A	0.5068847135317371	0.00700018029306747	0.00743767453287872	0.19536267868585183	0	0.01291851215415948	0	0.199914339173852	0.00212480267853963	0	0.0683570989499137
TCGA-BQ-7045-01A	0.1247742356198922	0.00776007777639787	0.13032374101921204	0.41407401574236785	0	0.00750462445863709	0	0.24397798702234819	0	0	0.0715853183611449
TCGA-UZ-A9PL-01A	0.5521414580234604	0	0.0123454934488794	0.08583661939819094	0	0	0	0.07969835335271074	0.00434726014845774	0	0.2656308156283009
TCGA-B3-4104-01A	0.8499150470233193	0.00165223929844137	0	0.06955814487866528	0	0.00583333270597818	0.00128862567363041	0.00311379982923248	0.00756903193797248	0.0102789483150945	0.05079083033766586
TCGA-P4-AAVK-01A	0.37851234585793125	0.00631832623553885	0.00712362680931227	0.3722257187082824	0	0.01094661315771897	0.00940621209329303	0.16427210175894835	0	0	0.05119505537897474
TCGA-IZ-A6M9-01A	0.10888071697330856	0.00661175738979644	0.05785920539562818	0.47528606213003544	0	0.00522953733974433	0.01026573466983519	0.23443355451343312	0.01932217509030484	0	0.08211125649791397
TCGA-UZ-A9Q0-01A	0.3675876926634524	0.00137452423100707	0.13519542960472342	0.16739593462364424	0	3.559224394475e-4	0.00257820442530086	0.22850541818213208	0.02043849566634745	0	0.07656837816394498
TCGA-UZ-A9PR-01A	0.2587520930495367	0	0.17051351839697873	0.25217535458172663	0	0	0	0.1638010274767073	0	0	0.1547580064950507
TCGA-2Z-A9JM-01A	0.17007217527272037	0.00593761393984578	0.02128971090717549	0.5373047225326026	0	0.02132369485657154	0	0.1850079006526323	0.01796614309595184	0	0.04109803874250016
TCGA-HE-A5NK-01A	0.12033724345634632	0.00875321571081516	0.01350753892140508	0.5857338257434916	0	0.01552294983007844	0.01682609231552638	0.1347820496050376	0	0	0.1045370844172994
TCGA-UZ-A9PO-01A	0.16452993329316398	0.00310961445815728	0.05302873748128054	0.4381867862902908	0	0.01213139762069898	0	0.266064840414109	0.01041212689927752	0	0.05253656354302198
TCGA-2Z-A9JK-01A	0.30623991072727164	0.00516417773587098	0.0472205608661196	0.3456677490644884	0.0767524372634261	0.01080540589289905	0.04742625044848434	0.16072350800144	0	0	0
TCGA-A4-7287-01A	0.7622187418324813	0.01203252838392055	0	0.03897858325959146	0.0846865447774317	2.527564173406e-5	0	0.1020583261048407	0	0	0
TCGA-SX-A7SS-01A	0.2811202293180029	0.00318814539109994	0.02574500131854838	0.3050996054883527	0	0.00446161883652987	0.01393401732180623	0.24713122272799273	0	0	0.11932015959766731
TCGA-2Z-A9JJ-01A	0.515297325777	0.00289294544673448	0.12436906507882328	0.17992871835419674	0	0.00264931325531862	0.0196375610581899	0.1402694012665207	0	0	0.01495566976321628
TCGA-DZ-6135-01A	0.14727004716249276	5.0859344222095e-4	0.05609699058279592	0.3780529842613697	0	0	0.00565667883664114	0.22099613390005104	0	0	0.19141857181442837
TCGA-G7-A4TM-01A	0.2138439099878956	0	0.17194359383207927	0.33313720160179255	0	0	0	0.19124033052636288	0.01429452865318676	0	0.07554043539868285
TCGA-GL-A59R-11A	0.26931829834511767	0.00400415588258593	0.07232727781946288	0.19317123368518613	0.01446121241945512	0	0.00464762171580872	0.09774674999844132	0.01350447597270718	0	0.3308189741612351
TCGA-5P-A9JW-01A	0.20997270928274916	0.00177747533585622	0.15910406224796453	0.2864015072372599	0	0.02102028795803577	0	0.2262242813183102	0.01860849528904033	0	0.07689118133078386
TCGA-BQ-7056-01A	0.6976894934974872	0	0.03620144699700139	0.1514631470040683	0	0.00449604040386013	0	0.11014987209758312	0	0	0
TCGA-G7-6795-01A	0.33335958738672117	0	0.08618788030252167	0.2363226883820267	0	0.02835993895234614	0.00671102562976483	0.0624903018976968	0.07376156922025624	0	0.17280700822866646
TCGA-DW-7834-01A	0.0808094061624255	0	0.3177105420132683	0.23539556335760575	0	0.00311539639365171	8.2993277775495e-4	0.30420607481822765	0.03465837787193442	0	0.02327470660513174
TCGA-B9-4113-01A	0.03531628963919214	0	0.1440189775560638	0.41010671741895544	0	0	0	0.2803066905988535	0.03070924642303854	0	0.0995420783638966
TCGA-BQ-5884-11A	0.0990454344223191	0.01671560001677343	0.01145175990140415	0.3261014367092798	0	0.07411608460767463	0	0.3429655636734384	0.01775987608926896	0	0.11184424457984143
TCGA-BQ-7051-01A	0.4827463405208726	0	0.02533351325268428	0.21432793984437903	0	0.02234492623085288	0.00425927368012343	0.12225540956744958	0.01695018232663409	0	0.11178241457700404
TCGA-2K-A9WE-01A	0.07428543521746063	0.00241731667218926	0.16745080014247274	0.4582327824515195	0	0	0	0.28252325987286125	0.01509040564349657	0	0
TCGA-A4-A4ZT-11A	0.13957773359579614	0	0.01081824971588522	0.24195410886311375	0.2972702660806024	0.02365283684871677	0	0.0963239732757077	0	0	0.19040283162017793
TCGA-GL-7966-11A	0.211670017712435	0.00439266595529744	0.16414477728091448	0.32812894096610634	0	0.00820611787079546	0.00714217231657896	0.22266050469045456	0.01630768202718002	0	0.03734712118023765
TCGA-BQ-5887-11A	0.2023774542856886	0.00532254104109036	0.11804999715609246	0.21996733243303496	0	0.04169652453085324	0	0.20703138478080133	0	0	0.20555476577243903
TCGA-DZ-6134-11A	0.09312852261391066	0.04458707737128311	0.02702596678035897	0.27857060688915936	0	0.03730825111452348	0	0.4138189732869261	0.03149129692868923	0	0.07406930501514908
TCGA-P4-AAVO-01A	0.449268832491849	0.03171097335595967	0.03522233296326603	0.22628455395902616	0	0.02888984553915761	0.02234959830799033	0.18630280933249663	0	0	0.01997105405025448
TCGA-A4-7583-01A	0.22406962966841665	0.00283103051578823	0.11081137792773496	0.2843168598369808	0	0.00450848009212505	0.02116442605107159	0.227452916962298	0	0	0.12484527894558473
TCGA-5P-A9K9-01A	0.6191792285780742	0.00702729127489377	0.02803536384664799	0.07757002261879441	0	0.00828801615948713	0.02032804652757757	0.1797986176999799	0	0	0.05977341329454518
TCGA-B1-A47N-01A	0.21748102606231615	0	0.04687514805448111	0.25675887871632497	0	0	0	0.1545555163707064	0.1380622348275644	0	0.18626719596860697
TCGA-A4-A57E-11A	0.25262954997721293	0	0.03140561066743044	0.29851214002897214	0.10304890856465349	0	0	0.1941490835765346	0.01459501559488793	0	0.1056596915903087
TCGA-BQ-7046-01A	0.13985924544819842	0.00295309111996028	0.11267640144823964	0.3739854748278674	0	0.01109415972615423	0	0.29897276481307644	0.00843138103510112	0	0.0520274815814024
TCGA-DW-7841-01A	0.16205984990186126	0.00293419732298845	0.123985612173931	0.27723753076040714	0.01299716282902285	0.0017113397101758	0.01080817063241933	0.3628280682789929	0.02007565589858164	0	0.02536241249161954
TCGA-AT-A5NU-01A	0.20257944267266084	0.02153766262814746	0.01067848288771411	0.27078721062481054	0	0.00283834455626656	0.01081656314907922	0.23719735515945503	0.0345331712944008	0	0.20903176702746532
TCGA-AL-7173-01A	0.4119915321056635	0.01104675018375149	0.08119843422203449	0.22131643863478695	0.04534505906677897	0.02228769132544754	0.0301405521159978	0.17667354234553925	0	0	0
TCGA-HE-7130-01A	0.8820280664639529	0	0	0.03898222883757863	0.00591358822813014	0	0.01541449749772809	0	0	0.01845159087026601	0.03921002810234406
TCGA-MH-A854-01A	0.41134440151873813	0.00196037352014906	0.1618445279673375	0.1393498301451944	0	0	0.00849926283617942	0.05144730607052904	0.0197034917787707	0	0.2058508061631016
TCGA-HE-A5NF-01A	0.07708738625004552	0.00296943568606881	0.13840555849500277	0.40829809290102625	0	0.01508863893587682	0	0.2796157136754067	0.01343380331262954	0	0.06510137074394341
TCGA-SX-A71U-01A	0.2992493372702515	0	0.14305008983851275	0.26615104570927867	0	0.02138549089016611	0	0.24313289216517764	0.00384416808072974	0	0.02318697604588358
TCGA-GL-A9DC-01A	0.3845741335038649	0	0.04669631782989576	0.30139845606138954	0	9.9548449481394e-4	0	0.16226657686389212	0.01199275537763058	0	0.09207627586851325
TCGA-GL-7773-01A	0.2604009531335926	0	0.2357459607551228	0.21682475107830304	0	0.00486092901626038	0	0.1103328645002442	0.01411741307915854	0	0.1577171284373184
TCGA-2Z-A9JS-01A	0.36372675404394333	0	0.21878152882206103	0.14967361225789855	0	0	0	0.10265454873822596	0.00897777275450769	0	0.15618578338336336
TCGA-BQ-7046-11A	0.16176785476381839	0.00414320001541622	0.03908321993453461	0.43828328621626633	0	0.07444959816982008	0.0066428300992089	0.13362960480541514	0.00522538517732737	0	0.13677502081819284
TCGA-4A-A93X-01A	0.5229421897481155	0.00926931217650043	0.00857418564350443	0.15961460891903492	0	0.01711440234693953	0.00169989517369194	0.18424629184281544	0.0132379664805838	0	0.08330114766881402
TCGA-A4-A5XZ-01A	0.1319164448528089	0.00410824119249842	0.03407527797311568	0.4721614994834288	0	0.03498418805312448	0	0.22620512726500497	0.00463350316938166	0	0.09191571801063708
TCGA-BQ-7044-01A	0.5037008120078922	0.01148558426179051	0.01295470166994745	0.1902436023597788	0	0.01451894510927845	0.01358953772129888	0.22567997613112273	0	0	0.02782684073889112
TCGA-BQ-5891-01A	0.5945018410838504	0.00506790744457591	0.0102538446131875	0.10333764223860233	0	0.01222597444493966	0.01709908482089826	0.24445903102647193	0	0	0.01305467432747414
TCGA-DW-5560-01A	0.4530026776715479	0	0.0343169242776503	0.20347530223698743	0	0.00342374973140204	0.0179933741619764	0.24188397425698396	0	0	0.04590399766345193
TCGA-GL-6846-11A	0.20443640384294293	0.00522305099718595	0.03036705082322243	0.4252032892590478	0	0.0501313807433726	0.00183947769980809	0.05612825309259451	0.00549898859486865	0	0.22117210494695688
TCGA-BQ-5893-01A	0.7850947856030556	0	0.03567064752325386	0.0779376003766905	0	0.01158689263382844	0.02801224273579032	0	0	0	0.06169783112738136
TCGA-SX-A7SM-01A	0.36151941013827704	0.01460392788109053	0.09309748803281637	0.21669573092229816	0	0.02974020485502402	0.03124332118447793	0.13771693646129848	0	0	0.11538298052471747
TCGA-A4-7286-01A	0.14351258293863112	0	0.12169332995277628	0.4028786984849768	0	0.02270957562101968	0	0.24881333396953711	0.02280010045552215	0	0.03759237857753688
TCGA-B9-A5W9-01A	0.4412783961897937	0	0.02483097686638816	0.2218938462066083	0	0.02146432502302123	0.011963623309923	0.13072972078935224	0.03151006245248507	0	0.11632904916242838
TCGA-SX-A71S-01A	0.19205918422742976	0	0.22157390964123683	0.2989439850092585	0	0	0	0.1733055314572724	0.00583161124496765	0	0.10828577841983476
TCGA-2Z-A9JO-01A	0.20112583522700983	0.0042613724901991	0.06073083172984482	0.359778260550949	0	0.02527492344152071	0	0.20755027080517263	0.01454137349506903	0	0.1267371322602349
TCGA-BQ-7053-01A	0.23719000594374048	0	0.10864868622427896	0.3019564689260436	0	0	0	0.22370948477071056	0.02183154689109166	0	0.1066638072441348
TCGA-A4-7585-01A	0.32434546568694017	0.00523728379201057	0.08083035698242017	0.3887738350042525	0.02267611626507674	0.03105776896238266	0	0.0686235519532305	0.07609692388464923	0.00235869746903743	0
TCGA-2Z-A9JT-01A	0.14485900289487938	0.01284322083334501	0	0.5744564457261925	0	0.01081948956809701	0.01755450260268222	0.16260837437782777	0	0	0.07685896399697614
TCGA-BQ-5894-11A	0.19314201807825712	0	0.02451890061041725	0.4714183264764781	0	0.07512388592467469	0.00554444869588358	0.09725416793133151	0.01311059649017234	0	0.11988765579278542
TCGA-B9-7268-01A	0.41153493654857554	0.00254163594773828	0.00215278386378997	0.3302559965560652	0	0.00427098121560366	0	0.15124086336600945	0.00451292999426184	0	0.09348987250795618
TCGA-BQ-5886-01A	0.43804687999895303	0.01031718073902443	0.06897803991748916	0.15879524175969403	0	0.0136629014420199	0.02565964585311804	0.23507678053809453	0	0	0.04946332975160706
TCGA-G7-6790-01A	0.2612726213079685	0.00494025070774862	0.04141033345483703	0.26046593972454263	0	0.01454230887805771	0.01944934381288207	0.3248919347657914	0	0	0.07302726734817191
TCGA-BQ-5890-11A	0.095088274166815	0.01946248475078879	0.05012117892078325	0.31236776547196	0	0.01953528049306735	0	0.40339026546739265	0.04640455635543993	0	0.05363019437375299
TCGA-BQ-7044-11A	0.20621173779947696	0.00735075101403515	0.00680648625528539	0.398253195954124	0	0.01570225404803499	0.01176842634980844	0.07095177663217239	0.03716566449303634	0.01671179462655355	0.22907791282747292
TCGA-B3-3926-01A	0.295115390659077	0	0.10129447321865472	0.41303804231143854	0	6.9229112363737e-4	0	0.05683753450007274	0.01407381567755053	0.00905649596558726	0.10989195654398172
TCGA-BQ-5889-01A	0.29806046576660317	0.03709500234000041	0.11047026873975328	0.355049287226617	0	0.00681508389550094	0	0.04717242634971798	0.10582022010871582	0	0.03951724557309153
TCGA-KV-A74V-01A	0.21033899257187688	0.00605850391304219	0.0016132980346762	0.3380228860872627	0	0.016885785843107	0	0.35575357934863977	0.03869509360404128	0	0.03263186059735395
TCGA-A4-8518-01A	0.2651065915174157	0.01243863135083737	0.06555808713269698	0.2970621411984015	0	0.05393735290580268	0	0.2867275849229856	0.01916961097186028	0	0
TCGA-Q2-A5QZ-01A	0.5002187541039351	0.01195147911474507	0.00378441181237032	0.35276127153576314	0.01197052289292957	0.01569712507926026	0.00905503355890217	0.06477504533129635	0.01405026589243754	0	0.01573609067836052
TCGA-2Z-A9J5-01A	0.11877897001880568	0.00603620261335736	0.1111311007082078	0.37223945939499214	0.0198257850895185	0.00793691921332842	0	0.30561984903057565	0.03468473633255621	0	0.02374697759865819
TCGA-2Z-A9JE-01A	0.6165670927975012	0.0037588319536296	0.01471662526419615	0.11779421155162216	0	0.00777183184978886	0.00374270165457379	0.18088320501908617	0.00899233607567057	0	0.0457731638339316
TCGA-BQ-5892-01A	0.3586838960813081	0	0.0877249961683757	0.35345109737512787	0.05041292079620612	0	0.02162375322513634	0.01723628970572228	0.10295308397950248	0.00791396266862113	0
TCGA-IZ-8196-01A	0.377450397097876	0	0.10176930008549424	0.19763982255495952	0	0	0	0.11691897779480072	0	0	0.20622150246686952
TCGA-2Z-A9JN-01A	0.3577125639841826	0.00207929358263946	0.16023271786260976	0.20719079447486183	0	0.05778107251407552	0	0.13236975979652407	0.01162242134147314	0	0.07101137644363369
TCGA-2Z-A9J8-01A	0.42535042705470033	0	0.09603708698308662	0.2783185064779366	0	0.08222938613354171	0.0050803180726916	0.09264769448774617	0.01499862173186433	0	0.0053379590584327
TCGA-2Z-A9J7-01A	0.4382548222230125	0	0.1343613244721748	0.07453520231880606	0	0	0	0.1354513890584585	0.00680936761786989	0	0.21058789430967825
TCGA-BQ-5879-01A	0.5694539783344351	0.00838642364034375	0.0840155368477044	0.15436408604010832	0	0.01970369849742293	0.0279742888405721	0	0	0.04140059508672782	0.09470139271268548
TCGA-B9-4115-11A	0.08615185813653087	0	0.02529049662641243	0.5234312485139724	0	0.02048663112635205	0	0.22079679389252663	0.00233783046790544	0	0.1215051412363002
TCGA-P4-A5ED-01A	0.12293625744877074	0	0	0.4637729106994532	0.01537107122722737	0	0	0.07739521330376711	0.05025320816410269	0	0.2702713391566789
TCGA-B9-5156-01A	0.3998955110155251	0.00166435115013903	0.10817453381236948	0.22680605199445972	0	0.01776997181435862	0.01852018904584915	0.2092269504359525	0	0	0.01794244073134642
TCGA-B1-A656-01A	0.14793569593885206	0.01552689879614087	0.07827359154499049	0.468050252148194	0	8.4564621805022e-4	0.01863726565103247	0.20490582944359084	0	0	0.06582482025914915
TCGA-KV-A6GD-01A	0.08125043022415034	0.00936875733788196	0.10111187416036488	0.4236665474774368	0	0.00993385716316801	0	0.29694357169074237	0.03303202671411731	0	0.04469293523213828
TCGA-HE-A5NJ-01A	0.6239423336101011	0	0.13830102088974797	0.07919612221764033	0	0	0	0.11589782470726198	0	0	0.04266269857524866
TCGA-B9-A8YI-01A	0.30707020985514644	0	0.03704017042818059	0.32487542077711484	0	0.0292280076160559	0	0.18454404535318375	0.01611795202471276	0	0.10112419394560576
TCGA-BQ-7061-11A	0.18284090815484724	0	0.04417630659391437	0.3145778945286009	0	0.00588635131359019	0	0.1051733034507212	0.01782553803267851	0	0.3295196979256475
TCGA-A4-7996-01A	0.18867562238531221	0.00115121866796914	0.01430597484781017	0.47479583961588784	0	0.01648043011809897	0	0.2332896307207032	0.03095508924895166	0	0.04034619439526685
TCGA-B1-A657-01A	0.1308099616188832	0.00841890168508955	0.11140932791070884	0.3265056052638018	0	0.0182888694849263	0	0.32523981307475025	0.01729487978347138	0	0.06203264117836881
TCGA-UZ-A9PK-01A	0.14112919491785483	0	0.24875983469734908	0.2294135491497107	0	2.56033880295e-4	0	0.3219329162071671	0.00898613724638121	0	0.04952233390124205
TCGA-BQ-7062-01A	0.04083502080311989	4.8719745773969e-4	0.17776252400674863	0.206678733288837	0	0	0	0.46065157457601663	0.05963709258583243	0	0.05394785728170571
TCGA-5P-A9KE-01A	0.26402353310772825	0.00710663321374239	0.01677258381191135	0.30663825094836805	0	0.00557941788512499	0	0.3513100825261818	0	0	0.0485694985069433
TCGA-G7-A8LB-01A	0.45391159384021834	0	0.00771955905914492	0.07818123836309494	0.01951322154411783	0.00160568881946019	0.01549086492772518	0.42357783344623856	0	0	0
TCGA-BQ-5877-01A	0.37339484869114176	4.401395212846e-4	0.0933247269235941	0.34977406140623635	0	0.00909035149933381	0	0.0650019330736309	0.01802788859437217	0.00138648485964667	0.08955956543075969
TCGA-A4-8516-01A	0.3821108478292868	0.0045363876137591	0.0909616188214734	0.3079803864815873	0	0.00614890265031781	0.02449164854328233	0.14283619132138753	0	0	0.0409340167389057
TCGA-SX-A7SN-01A	0.2265753269709168	0	0.15749096778606894	0.32685708660575796	0	0.01842302242300603	0	0.14149453487417185	0.00227849965106657	0	0.12688056168901185
TCGA-DZ-6131-11A	0.12049826691148216	0.00282648365039238	0.03004589316852114	0.3005074085974293	0	0.01049904186700745	0.0132165879169112	0.1317244808751243	0	0	0.390681837013132
TCGA-UZ-A9Q1-01A	0.45755115152673664	0.0032815489421095	0.01471583237485708	0.20877542760266243	0	0.01017861837981096	0.02057088540001515	0.25565390410718486	0	0	0.02927263166662352
TCGA-GL-A9DE-11A	0.2797357999351223	0.00155579268761261	0.03998771134935079	0.14931594852557634	0	0	0	0.19663209118185945	0.00627070664664083	0	0.32650194967383767
TCGA-2Z-A9JI-01A	0.379222955685127	0.00342443386303553	0.12487724801508776	0.2518673929229997	0	0.02309152628674046	0	0.15367481901938293	0.02570870005228821	0	0.0381329241553385
TCGA-DW-7836-01A	0.39935219278384937	0	0.1008351406202249	0.21071310970598792	0	0	0.0134784759216536	0.21555946067590503	0	0	0.0600616202923791
TCGA-2Z-A9JD-01A	0.36996085239325394	0.00194380649619778	0.0993910763940474	0.21077517964223688	0	0.06436917467228107	0	0.24262038731466423	0.01093952308731882	0	0
TCGA-5P-A9JY-01A	0.40892814021432894	0.00763306427258939	0.02279132036113241	0.1750563019898161	0	0.00883126271736654	0.01554842206184192	0.31233280012604875	0	0	0.04887868825687586
TCGA-DW-7837-01A	0.13584522379889355	0.00251813159956821	0.06610133818780746	0.4728248654807249	0	0.00859991999983615	0	0.22064242825181196	0.02086133318534109	0	0.0726067594960167
TCGA-PJ-A5Z9-01A	0.34262869199700285	0.00281967541612074	0.1678893323481827	0.29253268031982116	0	0.00737947404368513	0.00992618572467507	0.05547208939558419	0.01513186555357134	0	0.10622000520135684
TCGA-UZ-A9PS-01A	0.6007337211972289	7.20707785708e-6	0.16651499612852508	0.11896034079575184	0	0.00284257544704512	6.400092308592e-4	0.09123073598679886	0.00250414911695054	0	0.01656626501898354
