Gene Symbol	B cells	T cells CD8	T cells CD4	Macrophages	Dendritic cells	Mast cells	Myocytes	CAFs	Endothelial cells	Malignant cells
TASP1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68.52	1.00	24.84
TATDN1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	82.62
TATDN3	1.00	41.21	47.54	1.00	1.00	1.00	1.00	1.00	25.32	1.00
TAZ	68.75	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65.53	1.00
TBC1D10C	1.00	499.89	484.37	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TBC1D14	1.00	1.00	1.00	1.00	1.00	115.58	1.00	1.00	1.00	25.46
TBC1D15	29.79	1.00	86.94	1.00	1.00	1.00	8.74	1.00	58.35	1.00
TBC1D17	1.00	1.00	1.00	46.81	1.00	1.00	1.00	1.00	1.00	1.00
TBC1D22A	1.00	1.00	1.00	112.51	33.87	1.00	1.00	1.00	87.40	1.00
TBC1D24	1.00	1.00	1.00	1.00	1.00	1.00	28.98	1.00	1.00	1.00
TBC1D4	1.00	1.00	128.50	1.00	1000.43	1.00	1.00	1.00	24.22	1.00
TBC1D8	1.00	1.00	1.00	1.00	98.56	1.00	1.00	1.00	1.00	22.37
TBC1D9	50.80	1.00	1.00	1.00	29.44	1.00	1.00	1.00	16.54	1.00
TBCC	1.00	305.30	294.41	1.00	68.36	1.00	100.97	83.69	75.05	78.88
TBCD	1.00	245.92	124.87	1.00	1.00	1.00	66.77	1.00	137.55	1.00
TBL2	120.19	1.00	1.00	83.11	1.00	1.00	1.00	1.00	1.00	36.78
TBRG1	1.00	1.00	1.00	1.00	1.00	1.00	48.32	1.00	1.00	1.00
TBX15	1.00	1.00	1.00	1.00	1.00	1.00	154.37	56.28	1.00	1.00
TBXAS1	189.50	1.00	1.00	439.90	1.00	106.34	1.00	1.00	1.00	1.00
TC2N	1.00	132.37	144.24	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TCAP	1.00	1.00	1.00	1.00	1.00	1.00	2017.96	1.00	1.00	1.00
TCEA3	1.00	1.00	1.00	1.00	1.00	1.00	433.97	1.00	1.00	1.00
TCEAL1	1.00	1.00	1.00	33.93	1.00	1.00	166.55	85.18	1.00	40.23
TCEAL3	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57.47	1.00	1.00
TCEAL7	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74.12	1.00	1.00
TCEAL8	1.00	1.00	1.00	1.00	52.28	65.43	32.94	139.23	1.00	44.97
TCF4	68.20	1.00	1.00	1.00	1.00	1.00	1.00	172.02	255.99	1.00
TCN2	153.19	1.00	1.00	245.20	1.00	214.13	1.00	1.00	201.66	1.00
TCOF1	1.00	1.00	1.00	1.00	31.35	1.00	1.00	1.00	1.00	34.44
TCTA	1.00	1.00	1.00	16.52	1.00	1.00	126.46	1.00	49.76	1.00
TCTN3	184.96	1.00	1.00	33.39	1.00	1.00	1.00	91.44	113.53	48.53
TDG	1.00	80.77	1.00	19.45	1.00	1.00	1.00	1.00	1.00	32.81
TEAD1	1.00	1.00	1.00	1.00	1.00	1.00	34.00	1.00	1.00	1.00
TEK	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	196.87	1.00
TEKT4P2	1.00	1.00	1.00	89.02	1.00	1.00	1.00	1.00	1.00	1.00
TEN1	1.00	1.00	1.00	69.79	214.00	70.26	1.00	1.00	58.04	67.45
TENC1	1.00	1.00	1.00	1.00	1.00	1.00	16.26	87.55	127.38	1.00
TERF1	1.00	67.85	1.00	1.00	1.00	62.07	1.00	30.51	20.96	19.24
TERF2IP	117.44	465.55	211.58	1.00	1.00	1.00	47.52	106.36	105.50	44.70
TESPA1	1.00	1.00	1.00	1.00	1.00	90.58	1.00	1.00	1.00	1.00
TET2	1.00	1.00	1.00	75.30	48.33	27.68	52.69	1.00	1.00	1.00
TFB1M	1.00	1.00	1.00	1.00	110.91	1.00	1.00	1.00	1.00	1.00
TFB2M	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	103.92	1.00
TFPI	1.00	1.00	1.00	1.00	1.00	1.00	70.60	223.21	307.16	1.00
TGFB1I1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	310.48	140.55	29.31
TGFB3	1.00	1.00	1.00	1.00	1.00	1.00	49.50	110.07	1.00	1.00
TGFBI	1.00	1.00	1.00	324.37	1.00	1.00	1.00	541.98	1.00	1051.08
TGFBR1	1.00	1.00	1.00	42.26	54.50	1.00	1.00	1.00	1.00	18.32
TGFBR2	1.00	1.00	1.00	12.42	1.00	1.00	1.00	48.54	204.20	1.00
TGIF2	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	97.71	1.00
TGM1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67.75
TGM2	1.00	1.00	1.00	1.00	1.00	1.00	189.57	328.68	404.15	87.07
THADA	101.43	1.00	1.00	1.00	1.00	1.00	97.67	1.00	1.00	1.00
THAP4	1.00	1.00	1.00	197.86	1.00	1.00	83.98	1.00	67.13	49.79
THBD	1.00	1.00	1.00	793.01	1.00	1.00	1.00	85.37	425.02	125.36
THBS1	1.00	1.00	1.00	812.82	1.00	60.86	1.00	1034.55	362.73	70.31
THBS2	1.00	1.00	1.00	1.00	1.00	1.00	1.00	168.48	1.00	126.04
THBS3	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68.25	1.00	1.00
THBS4	1.00	1.00	1.00	1.00	1.00	1.00	1.00	167.55	1.00	1.00
THEMIS	1.00	169.60	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
THEMIS2	491.02	1.00	1.00	341.17	224.92	1.00	1.00	1.00	1.00	1.00
THOC3	1.00	1.00	1.00	47.56	1.00	1.00	1.00	1.00	1.00	154.21
THOC7	1.00	1.00	1.00	54.69	1.00	1.00	354.15	75.58	1.00	61.87
THTPA	1.00	1.00	1.00	1.00	1.00	1.00	91.43	1.00	1.00	1.00
THYN1	1.00	289.96	1.00	1.00	1.00	196.04	108.87	130.92	184.50	43.50
TIAL1	1.00	47.05	1.00	1.00	1.00	1.00	18.15	1.00	18.62	1.00
TICAM1	33.82	1.00	1.00	1.00	91.14	1.00	1.00	1.00	1.00	1.00
TIE1	1.00	1.00	1.00	1.00	1.00	58.99	1.00	1.00	270.28	1.00
TIFA	56.73	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38.14	1.00
TIFAB	1.00	1.00	1.00	80.58	1.00	1.00	1.00	1.00	1.00	1.00
TIGIT	1.00	274.71	342.96	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TIMM22	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51.08
TIMM44	1.00	1.00	1.00	1.00	12.76	1.00	63.43	1.00	1.00	21.38
TIMP1	893.65	1.00	1.00	2135.37	1.00	543.58	309.46	4285.28	741.05	196.84
TIMP2	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35.24	1.00	1.00
TIMP3	1.00	1.00	1.00	1.00	1.00	79.83	1.00	419.93	489.98	110.88
TINAGL1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	99.09	124.56	58.94
TIPARP	36.71	1.00	1.00	1.00	1.00	73.67	1.00	1.00	1.00	34.94
TK1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	313.90
TLR1	1.00	1.00	1.00	111.66	1.00	1.00	1.00	1.00	1.00	1.00
TLR2	1.00	1.00	1.00	449.66	1.00	1.00	1.00	1.00	1.00	36.31
TLR4	1.00	1.00	1.00	111.79	1.00	1.00	1.00	1.00	1.00	1.00
TM2D3	1.00	1.00	1.00	1.00	335.92	1.00	52.43	86.41	38.25	77.82
TM4SF1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	247.03	2151.54	616.27
TM4SF18	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	83.02	1.00
TM4SF19	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56.13
TM6SF1	1.00	1.00	1.00	114.43	49.36	78.61	1.00	1.00	1.00	1.00
TM9SF1	182.52	1.00	1.00	1.00	1.00	1.00	21.83	99.36	198.04	92.93
TM9SF4	1.00	1.00	1.00	15.69	1.00	88.30	1.00	1.00	57.49	37.85
TMC6	1.00	188.11	221.06	63.34	13.98	91.34	1.00	1.00	1.00	29.66
TMC8	1.00	87.69	73.55	66.43	16.37	1.00	1.00	1.00	1.00	1.00
TMCC3	1.00	1.00	1.00	73.06	135.13	1.00	86.78	1.00	51.43	33.88
TMED1	1.00	1.00	1.00	69.50	1.00	1.00	1.00	1.00	129.68	91.78
TMED3	342.05	1.00	1.00	1.00	1.00	1.00	1.00	175.85	82.61	210.19
TMEM104	1.00	1.00	1.00	41.19	1.00	1.00	1.00	1.00	1.00	1.00
TMEM106A	1.00	1.00	1.00	62.24	1.00	1.00	1.00	1.00	1.00	1.00
TMEM106C	1.00	1.00	1.00	1.00	1.00	1.00	1.00	118.81	1.00	116.85
TMEM107	64.63	1.00	1.00	147.25	1.00	1.00	1.00	1.00	1.00	1.00
TMEM120A	1.00	1.00	1.00	1.00	1.00	1.00	65.83	139.53	1.00	25.20
TMEM140	184.54	1.00	1.00	1.00	181.77	1.00	1.00	1.00	1.00	1.00
TMEM141	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48.98
TMEM14A	1.00	1.00	1.00	1.00	1.00	1.00	1.00	105.02	49.99	96.35
TMEM150A	1.00	1.00	1.00	58.69	1.00	1.00	1.00	1.00	58.59	1.00
TMEM154	1.00	1.00	1.00	1.00	1.00	55.21	1.00	1.00	1.00	53.65
TMEM156	154.06	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TMEM159	1.00	1.00	1.00	1.00	1.00	1.00	1.00	85.61	1.00	60.93
TMEM164	1.00	1.00	1.00	1.00	42.90	1.00	1.00	1.00	1.00	1.00
TMEM170A	1.00	1.00	1.00	119.43	41.45	1.00	1.00	1.00	1.00	32.92
TMEM173	1.00	1.00	454.80	35.12	49.62	144.39	58.40	193.33	371.10	74.42
TMEM175	84.56	1.00	1.00	1.00	26.97	1.00	1.00	1.00	150.39	1.00
TMEM176A	1.00	1.00	1.00	487.18	753.71	137.78	1.00	130.56	1.00	1.00
TMEM176B	1.00	1.00	1.00	1182.66	392.74	313.30	1.00	183.36	1.00	1.00
TMEM189	1.00	1.00	1.00	1.00	104.19	1.00	1.00	1.00	33.81	100.31
TMEM199	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46.17
TMEM2	1.00	208.59	231.10	63.37	1.00	1.00	1.00	1.00	182.45	18.25
TMEM204	1.00	1.00	1.00	1.00	1.00	1.00	1.00	129.56	356.81	1.00
TMEM208	643.16	1.00	1.00	68.47	191.06	189.73	131.88	117.18	284.95	245.37
TMEM214	78.78	1.00	1.00	39.88	1.00	1.00	1.00	1.00	133.40	1.00
TMEM234	1.00	1.00	1.00	1.00	66.03	1.00	1.00	1.00	1.00	25.64
TMEM243	136.78	1.00	232.16	44.88	1.00	1.00	1.00	1.00	110.89	40.40
TMEM251	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55.53
TMEM254	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64.92
TMEM255B	1.00	1.00	1.00	1.00	1.00	92.04	1.00	1.00	440.94	1.00
TMEM256	87.80	1.00	1.00	1.00	1.00	1.00	20.58	1.00	1.00	48.33
TMEM259	1.00	1.00	1.00	46.47	67.51	1.00	32.43	1.00	51.84	1.00
TMEM37	1.00	1.00	1.00	96.32	1.00	1.00	1.00	1.00	1.00	1.00
TMEM38A	1.00	1.00	1.00	1.00	1.00	1.00	64.86	1.00	1.00	1.00
TMEM38B	1.00	1.00	1.00	1.00	1.00	1.00	113.04	63.05	1.00	1.00
TMEM39B	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	118.20	31.33
TMEM40	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51.39
TMEM41A	1.00	1.00	1.00	1.00	163.09	1.00	40.77	1.00	1.00	43.05
TMEM43	1.00	192.39	141.81	1.00	1.00	1.00	18.11	220.15	173.70	83.58
TMEM44	1.00	1.00	1.00	1.00	1.00	76.37	1.00	1.00	1.00	1.00
TMEM45A	44.98	1.00	1.00	1.00	1.00	1.00	1.00	72.55	1.00	171.63
TMEM47	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55.83	1.00	1.00
TMEM5	1.00	1.00	1.00	93.79	1.00	1.00	1.00	1.00	1.00	1.00
TMEM54	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61.11
TMEM55A	1.00	1.00	1.00	18.71	1.00	1.00	72.05	51.99	1.00	1.00
TMEM56	1.00	1.00	1.00	1.00	1.00	1.00	34.58	1.00	1.00	1.00
TMEM63B	1.00	1.00	1.00	1.00	1.00	1.00	49.51	1.00	1.00	1.00
TMEM70	68.24	1.00	1.00	1.00	1.00	1.00	1.00	53.62	1.00	33.34
TMEM79	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	135.67
TMEM80	74.28	1.00	1.00	1.00	1.00	1.00	94.71	1.00	1.00	1.00
TMEM88	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	87.88	1.00
TMEM98	1.00	1.00	1.00	1.00	1.00	1.00	1.00	117.22	1.00	55.63
TMF1	26.61	127.29	1.00	47.28	1.00	1.00	1.00	43.57	1.00	20.13
TMOD1	1.00	1.00	1.00	1.00	1.00	67.77	27.19	77.52	1.00	1.00
TMOD3	1.00	1.00	1.00	23.90	1.00	123.75	1.00	49.50	64.48	52.94
TMPO	1.00	1.00	90.05	1.00	12.64	1.00	1.00	1.00	1.00	37.07
TMPRSS4	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56.42
TMUB1	1.00	160.93	84.65	1.00	1.00	61.09	1.00	1.00	1.00	1.00
TMUB2	1.00	1.00	1.00	1.00	40.53	30.19	1.00	1.00	1.00	40.40
TMX4	1.00	217.22	1.00	40.98	1.00	1.00	91.15	43.08	81.57	1.00
TNC	1.00	1.00	1.00	1.00	1.00	1.00	1.00	279.30	1.00	191.08
TNF	1.00	339.04	456.65	546.88	51.14	1.00	1.00	1.00	1.00	1.00
TNFAIP1	1.00	1.00	1.00	1.00	1.00	1.00	30.08	1.00	317.37	39.61
TNFAIP6	1.00	1.00	1.00	1.00	116.30	1.00	1.00	164.82	1.00	1.00
TNFAIP8	1.00	1.00	139.23	66.49	423.05	123.91	1.00	1.00	1.00	81.67
TNFAIP8L2.SCNM1	1.00	19.55	35.97	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TNFAIP8L3	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54.92	1.00	1.00
TNFRSF10D	1.00	1.00	1.00	92.27	1.00	1.00	1.00	1.00	651.99	1.00
TNFRSF12A	1.00	1.00	1.00	37.44	1.00	109.89	285.43	321.23	24.12	701.86
TNFRSF13B	56.66	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TNFRSF17	351.74	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TNFRSF18	294.60	334.73	455.53	1.00	1.00	1.00	1.00	1.00	1.00	52.01
TNFRSF1B	1.00	614.94	491.95	513.89	185.36	1.00	1.00	1.00	93.21	1.00
TNFRSF25	1.00	165.51	624.33	1.00	1.00	1.00	1.00	1.00	97.57	95.11
TNFRSF4	1.00	1.00	481.80	1.00	1.00	1.00	1.00	1.00	147.29	1.00
TNFRSF6B	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	2226.96	179.20
TNFRSF9	1.00	61.27	93.84	1.00	99.30	41.98	1.00	1.00	1.00	1.00
TNFSF10	249.57	1.00	1.00	56.51	1.00	252.96	1.00	1.00	112.61	420.83
TNFSF13	1.00	1.00	1.00	369.51	1.00	1.00	1.00	1.00	1.00	1.00
TNFSF13B	1.00	1.00	1.00	173.47	144.29	1.00	1.00	1.00	1.00	1.00
TNFSF8	1.00	1.00	238.11	181.45	1.00	1.00	1.00	1.00	1.00	1.00
TNFSF9	1.00	163.85	1.00	20.61	3.33	1.00	1.00	1.00	1.00	1.00
TNIK	1.00	1.00	1.00	1.00	1.00	93.66	1.00	1.00	1.00	1.00
TNIP3	1.00	91.83	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TNNC1	1.00	1.00	1.00	1.00	1.00	1.00	4071.68	1.00	1.00	1.00
TNNC2	1.00	1.00	1.00	1.00	1.00	1.00	1359.14	1.00	1.00	1.00
TNNI1	1.00	1.00	1.00	1.00	1.00	1.00	1641.70	1.00	1.00	1.00
TNNI2	1.00	1.00	1.00	1.00	1.00	1.00	4673.58	1.00	1.00	1.00
TNNT1	1.00	1.00	1.00	1.00	1.00	1.00	5241.46	1.00	1.00	105.48
TNNT3	1.00	1.00	1.00	1.00	1.00	1.00	13066.72	1.00	1.00	1.00
TNPO2	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44.13
TNS1	1.00	1.00	1.00	1.00	1.00	65.60	128.31	212.05	1.00	1.00
TNS4	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66.62
TOM1	1.00	1.00	1.00	389.41	1.00	1.00	266.20	61.56	1.00	38.55
TOMM22	61.17	1.00	134.78	1.00	1.00	1.00	71.73	71.45	86.66	101.90
TOMM34	1.00	1.00	1.00	1.00	555.53	1.00	1.00	1.00	14.35	85.19
TOR1A	1.00	1.00	1.00	43.98	442.83	1.00	1.00	79.50	87.58	71.23
TOR2A	1.00	1.00	1.00	128.17	1.00	1.00	1.00	1.00	1.00	35.38
TOR3A	737.16	1.00	1.00	38.45	14.07	1.00	1.00	1.00	41.51	40.37
TOX	1.00	96.96	1.00	1.00	15.60	1.00	1.00	1.00	1.00	1.00
TP53BP1	1.00	1.00	1.00	1.00	1.00	19.60	58.52	1.00	6.24	17.91
TP53BP2	1.00	1.00	1.00	1.00	1.00	73.96	1.00	1.00	1.00	1.00
TP53I11	1.00	1.00	1.00	1.00	1.00	1.00	1.00	77.25	164.07	42.32
TP53I13	47.76	1.00	1.00	57.05	1.00	113.90	1.00	1.00	1.00	52.96
TP53I3	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73.99	1.00
TP53INP1	289.23	1.00	1.00	1.00	1.00	22.32	1.00	1.00	1.00	1.00
TP53TG1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36.73	74.29
TP63	1.00	1.00	1.00	1.00	1.00	1.00	104.89	1.00	1.00	181.79
TPBG	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	104.60
TPCN1	1.00	1.00	1.00	27.71	1.00	56.54	1.00	36.51	1.00	1.00
TPD52	157.64	1.00	1.00	1.00	24.44	1.00	1.00	1.00	1.00	39.35
TPD52L1	1.00	1.00	1.00	1.00	1.00	1.00	73.87	1.00	210.98	179.62
TPM1	1.00	1.00	1.00	1.00	1.00	1.00	1137.08	1015.57	139.32	242.97
TPM2	1.00	1.00	1.00	1.00	1.00	1.00	5261.65	1592.92	1.00	259.66
TPO	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	85.63	1.00
TPPP3	1.00	1.00	1.00	1.00	1.00	1.00	1.00	252.28	139.98	1.00
TPSAB1	1.00	1.00	1.00	1.00	1.00	82277.33	1.00	1.00	1.00	1.00
TPSB2	1.00	1.00	1.00	1.00	1.00	72601.04	1.00	1.00	1.00	1.00
TPSD1	1.00	1.00	1.00	1.00	1.00	6014.77	1.00	1.00	1.00	1.00
TPSG1	1.00	1.00	1.00	1.00	1.00	77.09	1.00	1.00	1.00	1.00
TPST1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60.84	1.00	87.68
TPST2	441.56	1.00	1.00	35.97	1.00	570.00	297.49	1.00	200.88	77.84
TPT1.AS1	62.61	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TPX2	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51.68
TRADD	193.93	1.00	264.32	1.00	129.90	1.00	1.00	71.61	49.82	50.85
TRAF1	1.00	1.00	1.00	1.00	323.23	1.00	1.00	1.00	1.00	1.00
TRAF2	1.00	1.00	1.00	1.00	1.00	1.00	87.03	1.00	1.00	34.45
TRAF3IP3	1.00	363.74	427.19	1.00	1.00	85.82	1.00	1.00	1.00	1.00
TRAF5	1.00	132.95	1.00	1.00	93.74	1.00	1.00	52.84	1.00	1.00
TRAF7	1.00	1.00	1.00	1.00	1.00	1.00	48.99	1.00	45.49	41.81
TRAFD1	1.00	1.00	1.00	100.70	927.22	244.35	30.94	1.00	1.00	53.37
TRAM2	47.29	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TRAP1	1.00	1.00	1.00	67.59	91.83	1.00	406.59	84.10	1.00	150.96
TRAPPC10	1.00	1.00	1.00	1.00	38.33	1.00	1.00	1.00	1.00	1.00
TRAPPC2P1	1.00	1.00	1.00	1.00	1.00	61.59	53.39	1.00	1.00	35.77
TRAPPC4	1.00	1.00	1.00	51.13	261.41	1.00	113.72	87.96	254.44	60.60
TRAT1	1.00	740.96	524.57	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TRDN	1.00	1.00	1.00	1.00	1.00	1.00	1227.35	1.00	1.00	1.00
TREM1	1.00	1.00	1.00	232.31	1.00	1.00	1.00	1.00	1.00	1.00
TREM2	1.00	1.00	1.00	159.73	1.00	1.00	1.00	1.00	1.00	1.00
TREX1	1.00	1.00	1.00	1.00	1.00	1.00	25.37	1.00	82.99	1.00
TRIB1	434.78	1.00	1.00	120.48	83.42	1.00	1.00	73.65	205.78	62.82
TRIM13	1.00	1.00	1.00	1.00	9.47	1.00	49.63	1.00	41.00	1.00
TRIM14	1.00	1.00	121.07	55.01	1.00	1.00	1.00	1.00	1.00	35.62
TRIM16	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32.59	73.87
TRIM22	1.00	248.40	353.97	110.08	1.00	1.00	1.00	101.87	40.08	65.06
TRIM26	59.20	1.00	1.00	1.00	1.00	1.00	1.00	1.00	148.31	29.82
TRIM27	103.84	1.00	1.00	41.26	1.00	1.00	110.47	1.00	1.00	43.71
TRIM29	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	182.51
TRIM54	1.00	1.00	1.00	1.00	1.00	1.00	223.03	1.00	1.00	1.00
TRIM55	1.00	1.00	1.00	1.00	1.00	1.00	72.77	1.00	1.00	1.00
TRIM59	1.00	58.42	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TRIM63	1.00	1.00	1.00	1.00	1.00	1.00	114.21	1.00	1.00	1.00
TRIOBP	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59.59	1.00
TRIP12	1.00	1.00	1.00	1.00	33.06	67.58	1.00	1.00	28.20	23.40
TRIP4	1.00	1.00	1.00	1.00	178.48	1.00	1.00	1.00	76.34	51.72
TRMT1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	587.01
TRO	1.00	1.00	1.00	1.00	1.00	109.92	1.00	1.00	1.00	1.00
TROAP	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45.64
TROVE2	1.00	1.00	1.00	1.52	70.42	70.96	1.00	79.86	71.29	40.69
TRPM4	1.00	1.00	1.00	1.00	1.00	1.00	47.13	1.00	97.20	1.00
TRPT1	63.80	1.00	1.00	1.00	1.00	1.00	116.52	1.00	32.79	45.23
TRPV2	1.00	1.00	1.00	70.14	1.00	16.53	1.00	86.35	1.00	1.00
TRPV3	56.76	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TRUB2	1.00	1.00	1.00	1.00	1.00	1.00	396.69	1.00	1.00	130.81
TSC2	1.00	1.00	1.00	1.00	1.00	1.00	89.46	1.00	1.00	16.88
TSC22D1	1.00	1.00	1.00	117.77	1.00	1459.87	132.24	1307.98	1154.38	266.24
TSEN34	76.98	1.00	1.00	92.29	1.00	1.00	1.00	1.00	1.00	43.84
TSEN54	1.00	221.83	1.00	1.00	1.00	339.24	1.00	1.00	90.34	35.46
TSPAN1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	79.19
TSPAN12	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	84.12	1.00
TSPAN13	71.79	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60.93	57.41
TSPAN15	1.00	1.00	1.00	25.77	1.00	1.00	1.00	1.00	143.58	36.17
TSPAN6	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	72.57	74.73
TSPAN7	1.00	1.00	1.00	1.00	1.00	146.26	386.59	1.00	1504.68	1.00
TSPYL2	47.66	588.78	926.82	13.91	88.29	273.58	1.00	169.83	1.00	1.00
TSPYL4	1.00	1.00	1.00	1.00	18.95	106.21	1.00	43.40	34.98	21.07
TSR1	1.00	1.00	1.00	1.00	1.00	1.00	36.68	1.00	124.04	31.34
TSR2	1.00	1.00	1.00	1.00	219.85	63.84	1.00	113.65	30.55	64.90
TSTA3	180.21	199.47	1.00	1.00	14.55	1.00	1.00	70.36	35.73	240.37
TTC19	1.00	75.67	93.98	13.42	1.00	73.02	47.87	1.00	23.59	1.00
TTC27	1.00	1.00	1.00	1.00	1.00	60.63	1.00	1.00	1.00	1.00
TTC39C	1.00	148.75	168.86	1.00	1.00	1.00	1.00	1.00	1.00	14.61
TTF1	1.00	1.00	1.00	1.00	1.00	1.00	27.59	1.00	1.00	1.00
TTI1	1.00	1.00	1.00	28.76	1.00	185.93	22.11	1.00	43.58	21.75
TTLL3	1.00	1.00	1.00	1.00	49.37	1.00	1.00	1.00	17.10	1.00
TTN	1.00	1.00	1.00	1.00	1.00	1.00	1308.15	1.00	1.00	1.00
TTYH2	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69.01	1.00
TTYH3	1.00	1.00	1.00	45.63	1.00	1.00	1.00	1.00	1.00	1.00
TUBA1C	108.07	1.00	1.00	231.36	761.83	144.10	81.60	226.35	1.00	431.43
TUBA4A	333.85	1056.28	613.40	34.24	1.00	1.00	1.00	150.86	69.67	378.21
TUBB2A	1.00	1.00	1.00	21.00	763.42	1.00	1.00	196.94	1.00	169.28
TUBB2B	1.00	1.00	1.00	1.00	361.06	1.00	1.00	50.21	1.00	1.00
TUBGCP2	1.00	1.00	1.00	16.70	6.42	41.26	113.74	1.00	1.00	26.32
TUBGCP3	1.00	1.00	1.00	61.16	26.34	1.00	1.00	1.00	1.00	1.00
TUBGCP6	59.67	1.00	1.00	1.00	1.00	1.00	62.64	1.00	28.40	1.00
TULP4	1.00	1.00	1.00	1.00	1.00	1.00	64.40	30.65	43.95	14.65
TUT1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52.57	1.00
TWISTNB	1.00	1.00	1.00	1.00	1.00	32.49	1.00	1.00	1.00	33.77
TXK	1.00	1.00	249.54	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TXLNB	1.00	1.00	1.00	1.00	1.00	1.00	100.54	1.00	1.00	1.00
TXLNG	25.08	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
TXN	278.74	221.12	283.80	160.70	3302.21	230.19	93.54	202.43	458.36	761.77
TXNDC11	309.56	1.00	1.00	36.56	1.00	110.03	1.00	1.00	1.00	1.00
TXNDC15	135.18	1.00	1.00	38.52	1.00	1.00	1.00	40.59	33.81	1.00
TXNDC5	426.52	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22.32
TXNDC9	1.00	1.00	1.00	1.00	1.00	1.00	49.01	1.00	34.20	106.52
TYK2	1.00	1.00	1.00	79.38	124.15	1.00	1.00	1.00	1.00	1.00
