Samples	CBSX__TIL10__B.cells	CBSX__TIL10__Macrophages.M1	CBSX__TIL10__Macrophages.M2	CBSX__TIL10__Monocytes	CBSX__TIL10__Neutrophils	CBSX__TIL10__NK.cells	CBSX__TIL10__T.cells.CD4	CBSX__TIL10__T.cells.CD8	CBSX__TIL10__Tregs	CBSX__TIL10__Dendritic.cells
TCGA-66-2794-01A	0	0.24105472675120224	0.3573559174089084	0.05543149288388596	0	0	0	0.28580362016706	0.06035424278894348	0
TCGA-33-AASI-01A	0.14999971130776674	0.38519366740668337	0.1452749836916545	0.06083690322151619	0	0.0314424327866203	0.13859925838972792	0.05580219320909496	0.03285084998693611	0
TCGA-56-8082-11A	0	0.3914892299438856	0.3089407609696166	0.07321784868404954	0.03916042545812524	0	0.18719173494432328	0	0	0
TCGA-43-7658-01A	0	0.20147330407824976	0.3954185784945092	0	0	0	0	0.2144119479563995	0.1886961694708414	0
TCGA-39-5036-01A	0	0.26904090650066753	0.3416057955873438	0.299187654668257	0	0	0	0.0665151300454905	0.02365051319824124	0
TCGA-37-3792-01A	0.01141969681713085	0.31939372179688563	0.5041278124809018	0	0.04814772509866658	0	0	0.0304788484476838	0.08643219535873141	0
TCGA-22-4604-01A	0	0.4080338882723295	0.49768706086615855	0	0	0	0	0.02622011246560915	0.06805893839590287	0
TCGA-21-5787-01A	0.0035407186686081	0.40361866374400607	0.19765971998333892	0	0	0	0.04449043861166627	0.2783478383334877	0.07234262065889302	0
TCGA-O2-A52V-01A	0	0.5907788351364318	0.22107228003770213	0	0.01011599609194034	0	0	0.01037403938050578	0.1676588493534198	0
TCGA-60-2709-11A	0	0.5726054991978775	0.15235001837433856	0.08823279921497916	0.09488249424677032	0	0.08066303833913512	0.01126615062689935	0	0
TCGA-77-8007-01A	0	0.5949668630215137	0.26636529770255585	0	0	0	0.06073838395151632	0.03527862916650898	0.04265082615790503	0
TCGA-98-A53J-01A	0	0.27146732207826546	0.23389523785821836	0.15730160836159116	0.01114337805771831	0.11377493483955732	0.2124175188046496	0	0	0
TCGA-85-A4QR-01A	0	0.05242846300392785	0.2326993711729376	0	0	0.0190971494323312	0	0.1426262973686173	0.147534107694721	0.40561461132746496
TCGA-90-A4EE-01A	0.00443874720945755	0.4741212268877504	0.10614406330895056	0	0	0	0.0104100354947845	0.11918169929524468	0.2002268736122052	0.08547735419160718
TCGA-66-2767-01A	0.05504092120979608	0.2718394366709333	0.4027976850463482	0.06262902676978785	0	0	0	0.07645142458261976	0.13124150572051463	0
TCGA-60-2712-01A	0.09330062964439058	0.3337458240234021	0.28659630242324435	0	0	0	0.04830467647892534	0.05241025715630018	0.12983785935743422	0.05580445091630325
TCGA-66-2768-01A	0.00801501941516382	0.3917914152538235	0.4223479346411598	0.03351131259189379	0.06673182169918368	0.03080511345890823	0.03822456143835117	0	0.00857282150151603	0
TCGA-56-A4BW-01A	0	0.32997158168683416	0.14366773313231607	0.3579503949916562	0	0	0	0.02804032566066983	0.1403699645285238	0
TCGA-21-1079-01A	0	0.689116008451827	0.14959963880343252	0.01992675270563254	0	0.02715568625044917	0.08549399424718118	0	0.02870791954147767	0
TCGA-22-1011-01A	0.12001891249890348	0.25045881820367294	0.39827045469603867	0	0	0	0.09055596755189647	0.034764771820111	0.07052012931490752	0.03541094591447007
TCGA-77-8128-01A	0	0.07916254735959752	0.6045240940425051	0.01567080413906763	0	0	0.20286868980994044	0.0822741317851839	0	0.01549973286370553
TCGA-34-7107-11A	0	0.30587035398406937	0.3726147912367014	0.0945805777720636	0	0	0.20257387155708184	0.02436040545008378	0	0
TCGA-77-8148-01A	0	0.5302415334915528	0.04165973464843669	0.05352215330915006	0	0	0	0.37036605370928694	0.00421052484157346	0
TCGA-34-A5IX-01A	0.00193200724007574	0.8423078052899052	0	0	0	0	0.02976647061257433	0	3.2092796096852e-4	0.12567278889647626
TCGA-77-7141-01A	0	0.29417659907624466	0.30939063907483655	0.13227835645059238	0	0	0	0.04373334698051811	0.02594012587394772	0.1944809325438605
TCGA-58-8388-01A	0	0.43906323834454114	0.1504436322137116	0.1288734194347433	0	0	0	0	0.187691047812215	0.093928662194789
TCGA-56-7580-01A	0	0.3853693698332442	0.2598978501275904	0	0	0.09725413036154018	0	0	0.2574786496776251	0
TCGA-J1-A4AH-01A	0.0863179168786625	0.07129325773261941	0.6317581120597989	0	0	0	0	0	0	0.21063071332891917
TCGA-85-8052-01A	0	0.3765055096612111	0.4962109353778684	0.08255035934543953	0	0	0.0340302147678327	0.01070298084764829	0	0
TCGA-60-2725-01A	0	0.36107596830181177	0.4058535650611027	0.12961970542548457	0	0	0	0	0.10345076121160086	0
TCGA-33-6737-11A	0	0.21808782601421997	0.3502647706800492	0.15746183175797748	0	0	0.2557543595415182	0.01843121200623506	0	0
TCGA-58-8386-11A	0.07299819429040558	0.29384933035166877	0.20177292882859585	0.24057091766877145	0	0	0.15939581400879435	0.03141281485176411	0	0
TCGA-85-8070-01A	0	0.2930151258818671	0.08856150446905492	0	0	0.02165953581205547	0	0.06104980441318179	0.26124246045843286	0.2744715689654079
TCGA-22-5477-01A	0	0.33810237276525396	0.15781231644714092	0.11482694607973942	0	0.07613443810247132	0.31312392660539445	0	0	0
TCGA-85-A513-01A	0.03020045286061862	0.4745981566144042	0.2135168337708588	0.00552787060714321	0.01512055894608686	0.0208663114539257	0.15525785559260133	0	0.08491196015436131	0
TCGA-56-8083-11A	0	0.3250320116059146	0.3451410721278773	0.3015897124658991	0	0.02662137469881541	0	0	0.00161582910149364	0
TCGA-60-2716-01A	0	0.1290460538038518	0.21103177759978464	0	0	0.00451281562170405	0	0.07798298499395118	0.05861477744822334	0.5188115905324849
TCGA-63-7023-01A	0	0.19919554774393225	0.226064195012623	0.3192536394379236	0	0.05814279336650401	0.05976616478427051	0	0.11707566929892158	0.02050199035582503
TCGA-56-7579-11A	0	0.3649104168078017	0.3664323721443893	0	0	0.03162074363044447	0.08154023435988027	0	0	0.15549623305748436
TCGA-66-2778-01A	0.00174780808300944	0.3808537399618479	0.3102071602403427	0.16447151918107086	0.03381195992289601	0.01816764745730575	0.07025571624758041	0	0.020484448905947	0
TCGA-21-1075-01A	0	0.3112188118832198	0.3265862972344862	0.3042664429965001	0	0	0	0.00703982649343198	0.05088862139236195	0
TCGA-66-2737-01A	0	0.2584948298870197	0.6090352467616658	0	0	0	0.12368059776364387	0	0.00878932558767061	0
TCGA-22-5471-11A	0	0.5740403952012609	0.08327378512031189	0.30183808539957746	0	0.01021788314956258	0	0	0.03062985112928722	0
TCGA-85-A53L-01A	0.03827716801804775	0.5410532702962705	0.04508761582289619	0.00962169840972258	0	0	0	0.02559047286609473	0	0.3403697745869684
TCGA-58-8391-01A	0	0.5184295594688653	0.03502870408719533	0	0	0	0	0	0	0.44654173644393946
TCGA-56-7222-01A	0	0.6960490128076812	0	0.2334006338376396	0	0	0.06162115625996482	0	0.00892919709471445	0
TCGA-56-7823-11A	0	0.6167567414245426	0.3243895013371142	0	0	0	0.05469865000656399	0	0.00415510723177927	0
TCGA-66-2753-01A	0	0.32576993788580355	0.29957079277344817	0.3081379439531243	0	0	0.02605449339680815	0	0.0404668319908158	0
TCGA-33-AASJ-01A	0	0.21246498738693972	0.06996486835576876	0	0	0.2321810651939896	0.48538907906330186	0	0	0
TCGA-63-A5MR-01A	0	0.8537725912348366	0	0.06862561984621188	0	0	0	0	0.07760178891895139	0
TCGA-60-2721-01A	0	0.19599763470665968	0.33173541861724926	0	0	0	0	0.2958456878423018	0.06900290158972876	0.10741835724406051
TCGA-85-8277-01A	0	0.31636907524006136	0.45647468053110185	0	0	0.06929953303171994	0.07013078324658815	0	0.08772592795052876	0
TCGA-22-5481-01A	0	0.2846613534006436	0.2339860573072655	0	0	0	0	0.1976514109859208	0.05610015250496803	0.2276010258012021
TCGA-33-4582-01A	0	0.15275855095361077	0	0.5834573945484343	0	0	0	0.21667153732462352	0.04711251717333149	0
TCGA-77-7335-01A	0	0.4253281393812642	0.26053108121427104	0	0	0	0	0.15753873005211114	0.1566020493523536	0
TCGA-22-4593-01A	0	0.533972291212682	0.0970425972676706	0	0	0	0	0.02616090884972287	0	0.3428242026699245
TCGA-22-5481-11A	0	0.31607839928914916	0.3325672042275205	0.27017897253741313	0	0.05405100902970755	0	0	0.02712441491620959	0
TCGA-22-1016-01A	0	0.4551610860939417	0.3848230923465166	0.1334709206884957	0	0	0.02654490087104603	0	0	0
TCGA-56-8622-01A	0	0.3693504857264551	0.12843782077597832	0.47319484080615726	0	0	0.01863694348759799	0	0.01037990920381138	0
TCGA-77-8130-01A	0	0.7457358309161464	0.07100559408728974	0.09263804886920034	0	0	0	0	0.06520490649552654	0.02541561963183681
TCGA-85-8666-01A	0	0.5300139900019655	0.26287078030694455	0.08705418312776268	0.02215394122947242	0	0	0	0.09790710533385497	0
TCGA-63-A5MV-01A	0	0.1908724783677056	0.46746010987453823	0	0	0	0	0.1716429638338769	0.14852885984461567	0.02149558807926366
TCGA-63-A5MU-01A	0	0.08513964470751657	0.35757359960474516	0	0	0.05217384959573167	0	0.025367511052112	0.19603873907773173	0.2837066559621629
TCGA-77-A5GF-01A	0	0.4548096887153326	0.2669062607459313	0.06166323506127842	0	1.5271955917567e-4	0.17152532758565053	0	0.04494276833263132	0
TCGA-77-6845-01A	0	0.2842306585578285	0.29369647756398476	0.3186975240047848	0	0.04614759291457725	0.03869736693689444	0	0.01853038002193015	0
TCGA-43-8118-01A	0	0.11435208342009992	0.348551943473819	0.45775686885252503	0	0.0040909365855692	0.07524816766798682	0	0	0
TCGA-66-2769-01A	0.0142732799496886	0.3157355233142691	0.5197283865540963	0.04536760415411582	0.00177149119197512	0	0.02224758499234756	0.01341318535116486	0.06746294449234258	0
TCGA-94-8491-01A	0.04405373579553397	0.28776523582974456	0.22878783201193809	0.2806689337935731	0	0	0.08502144579168074	0.0503993623023118	0.0233034544752178	0
TCGA-52-7622-01A	0	0.5521864877622061	0.184804352064134	0.1491055692773009	0	0	0.05850177637459814	0	0.05540181452176081	0
TCGA-51-6867-01A	0	0.3584292020235861	0.2173956864185869	0	0	0	0	0.14167372004264694	0.20602299778878028	0.07647839372639986
TCGA-60-2723-01A	0	0.5680307239888396	0.16793254541509153	0.04140478652145192	0	0	0.0944802233921096	0.12815172068250746	0	0
TCGA-85-8071-01A	0	0.08729215382811596	0.09471272913596458	0.6765187979690376	0	0.02327412617888856	0	0.03792675485814729	0.08027543802984607	0
TCGA-46-3768-01A	0.0089185286444003	0.2106129467317212	0.5062046044651722	0.09745922965228812	0.01507129446134616	0.03238247930955774	0.12935091673551433	0	0	0
TCGA-22-4613-01A	0.01057254450229622	0.231795065433811	0.4545286417840336	0	0	0	0	0.14088162455466943	0.16222212372518977	0
TCGA-43-6143-01A	0	0.1730284901207491	0.3511800545735716	0	0	0	0	0.16387308727112598	0.27184937681589816	0.04006899121865522
TCGA-39-5029-01A	0	0.448328368850294	0.20836602707962487	0.13170055369032962	0	0	0	0.0898397741653806	0.121765276214371	0
TCGA-43-2578-01A	0	0.08012286860941568	0.3463300758232423	0	0	0	0	0.3407520962109203	0	0.2327949593564217
TCGA-98-8023-01A	0.0038380997804398	0.29747999895982974	0.32415706248850573	0	0	0	0	0.03825716430677627	0.1821560433568652	0.15411163110758333
TCGA-NC-A5HN-01A	0	0.14290999016393188	0.499662331252227	0	0	0.07015673381143352	0	0.08042544368501915	0	0.2068455010873884
TCGA-56-5897-01A	0	0.5617314096110833	0.279293390053203	0	0	0	0	0.058453227968225	0.10052197236748886	0
TCGA-21-1076-01A	0.01309432663798604	0.24793368200601687	0.4063916330402728	0.11813287700791822	0	0.00615294337342	0	0.00723779082281629	0.20105674711156968	0
TCGA-33-AASB-01A	0	0.29493441751245164	0.3063126171407791	0.370162906441549	0	0	0.0285900589052203	0	0	0
TCGA-98-A538-01A	0	0.5819841270860887	0.28378649168687664	0	0	0	0	0.02294957561391913	0.11127980561311548	0
TCGA-18-3410-01A	0	0.4179528795994498	0.04096200097868851	0	0	0	0.07744705787498643	0.16783013020684379	0.07168879367225207	0.2241191376677794
TCGA-66-2782-01A	0.00630554699218763	0.27632636340719036	0.28160383301953834	0.31658578949406585	0.01820317827518644	7.5658747866858e-4	0	0.02029800918792753	0.07992069214523524	0
TCGA-43-6647-11A	0	0.2276890742880625	0.17404196326981247	0.45967333467971966	0.05321293553378525	0.03684875461011154	0.04853393761850864	0	0	0
TCGA-56-7579-01A	0.00862142016305599	0.28123060626263885	0.39292000490242635	0.2001468883174775	0.00767736209852235	0.0257894840639624	0.08361423419191666	0	0	0
TCGA-58-A46M-01A	0	0.22899327156558535	0.43723445019276547	0	0	0.0611378813589662	0	0.1062035717380354	0.03677802750859399	0.12965279763605358
TCGA-96-7544-01A	0	0.44551313850963087	0.3049334881088176	0	0	0	0	0.03079892174451255	0.13045465200781195	0.0882997996292271
TCGA-90-7767-11A	0	0.42570978022286854	0.2562757545460515	0.24695545921250792	0	0.00424157166864153	0.06681743434993045	0	0	0
TCGA-58-A46L-01A	0	0.3255914306460318	0.3127995346023062	0	0	0.05955898999677241	0	0.07254001224897405	0.13373686992960696	0.09577316257630872
TCGA-77-8008-01A	0	0.4302640429573142	0.0974193242608132	0.3962034264948008	0	0	0	0	0.07611320628707169	0
TCGA-94-8490-01A	0	6.1671017773718e-4	0.33308706170284275	0	0	0	0	0.06907268196542815	0	0.597223546153992
TCGA-56-8628-01A	0	0.23629183612030324	0.5448413614560158	0	0	0	0.1284325840084113	0.06869597285290094	0.00995875118329404	0.01177949437907479
TCGA-22-4591-01A	0.0030737112519661	0.20976233184383425	0.4983826837581136	0.0401613602966763	0	0	0	0.1382118037193593	0.11040810913005052	0
TCGA-LA-A7SW-01A	0	0.47359974708687314	0.316874374335876	0	0.03831871900694139	0	0.01968260565282058	0	0	0.15152455391748898
TCGA-98-8021-01A	0	0.3781228137460323	0.46061444857814027	0.12947828835966946	0	0	0	0.03178444931615792	0	0
TCGA-98-A539-01A	0	0.5775317836515493	0.21290844508045312	0.14498688203102206	0	0.00385099340760247	0.03635230990037572	0	0.02436958592899727	0
TCGA-56-8082-01A	0	0.20132162160489672	0.3150931531573146	0.4835852252377886	0	0	0	0	0	0
TCGA-77-8136-01A	0	0.5749132180306079	0.2431406204338535	0	0	0	0.01164199006372104	0.06393000445645397	0.10637416701536348	0
TCGA-98-8022-01A	0	0.26053917191563675	0.48594204347867614	0.07757714899879369	0	0	0.06858930595867227	0.02891439898943688	0.07843793065878434	0
TCGA-85-7698-01A	0	0.5338954934878459	0.13862383135799175	0.04044147167481033	0	5.3586774901094e-4	0.01949647477183442	0	0.26700686095850684	0
TCGA-60-2704-01A	0	0.72149478900116	0.12919242270694575	0.12177331763928124	0	0	0.02753947065261286	0	0	0
TCGA-22-5474-01A	0.02125869186328597	0.328470089267723	0.3913442637876456	0	0.01739764130573441	0.02146166913048608	0	0.09300242445272	0.12706522019240485	0
TCGA-85-A4CL-01A	0.00635415982796862	0.2985818360065318	0.2658319913033734	0	0	0	0	0.1457242468948547	0.14262086320175182	0.14088690276551968
TCGA-85-A4CN-01A	0	0.4496015766448892	0.2986292766645505	0	0	0	0	0.13845143996367162	0.07509652014075491	0.03822118658613368
TCGA-58-A46J-01A	0	0.3480368221316691	0.3762762547676097	0.14065612944797723	0.01584270285753129	0	0	0.04287361255616803	0.07631447823904479	0
TCGA-21-1082-01A	0	0.20030198451947093	0.2664011616989285	0.22304866235776163	0	0.06259590266499193	0.07746719393290177	0	0.17018509482594515	0
TCGA-85-A512-01A	0	0.4148053853466749	0.2889943326941464	0.1445855566258792	0.00575680465017025	0	0	0.02753028940332823	0.11832763127980092	0
TCGA-85-6561-01A	0.02509691023537963	0.5023733288004056	0.254119111116141	0	0	0	0.06935656931578948	0.05992548614919919	0.08912859438308515	0
TCGA-37-A5EM-01A	0	0.4198295376051386	0.21715911696756776	0	0	0	0	0.04780637995816968	0.20595700719620788	0.10924795827291608
TCGA-77-8146-01A	0	0.47582235872198114	0.26070930062518066	0.20617869927550384	0	0	0	0.04421116812685674	0.01307847325047769	0
TCGA-63-5128-01A	0	0.4343158050337224	0.20935585382720368	0.3421624294526636	0	0	0	0.00960887712280827	0.00455703456360197	0
TCGA-NK-A5CT-01A	0	0.47296798206345086	0.1002617130536709	0.3472788326329345	0.00519407875776877	0	0	0.05736338956635397	0.01693400392582092	0
TCGA-22-5489-11A	0	0.21394736991389723	0.14698480313913234	0.5966809049656507	0	0.0318234425495465	0	0	0.01056347943177324	0
TCGA-92-8063-01A	0	0.7204997792742371	0.10212791574437712	0.05187447630993323	0	0	0	0.01959542514762351	0.04287294867059313	0.06302945485323588
TCGA-MF-A522-01A	0	0.29611830968089725	0.32803261428727826	0.14757685546164606	0.02322774021791579	0	0	0.08298930495985439	0	0.12205517539240825
TCGA-58-A46K-01A	0.02411417011214819	0.24736284387308527	0.28104312524608155	0.10177506410764504	0	0	0.20277275797574187	0.14293203868529802	0	0
TCGA-18-3409-01A	0	0.41166497409019304	0.510464024170673	0	0	0	0	0	0	0.07787100173913389
TCGA-98-A53I-01A	0.27376567049907724	0.08664567466445933	0.4271357257222081	0.03438611876781776	0	0.01652988846599694	0	0.03338282782293821	0.12071554334933687	0.00743855070816536
TCGA-77-7337-11A	0	0.24529851560876256	0.3673798689136418	0.16855865220768856	0.01259392500857221	0	0.19723647183149265	0.00893256642984218	0	0
TCGA-56-7731-11A	0	0.329856850630767	0.33229875380827584	0.1593886833947204	0.08991792797142274	0.037060078483366773	0	0.03136131230568488	0.02011639340576251	0
TCGA-60-2710-01A	0	0.3281026012280265	0.30218088874771143	0.319663648510693	0	0	0.05005286151356911	0	0	0
TCGA-56-7731-01A	0	0.41699546275523874	0.33889595842626485	0.18123298037007787	0.00142947501575137	0	0	0	0.06144612343266717	0
TCGA-66-2757-01A	0	0.23094910668404792	0.5018802789206	0	0.00454172844721739	0	0	0.19887202073615787	0.06375686521197656	0
TCGA-63-A5MW-01A	0	0.12465752929639344	0.3086640882105149	0	0	0	0.00850688675475763	0.23052553344924043	0	0.32764596228909354
TCGA-22-5483-11A	0	0.32927247843602914	0.29743908285213627	0.2913786981956691	0	0	0.03340171416889424	0.0461269985087773	0.00238102783849396	0
TCGA-18-3408-01A	0	0.22202983908335777	0.3840903470488452	0.17108209956183815	0.00197728654632385	5.8156119690579e-4	0.15759091123018035	0	0.06264795533254885	0
TCGA-63-A5MN-01A	0.0271384713243557	0.3181836775103194	0.3321909423881781	0	0	0	0.10452935603534666	0.05760774383644046	0.16034980890535977	0
TCGA-85-A4JB-01A	0	0.3407808666039434	0.19820512334424423	0	0	0	0	0.01125277709152407	0.0725958881028188	0.37716534485746944
TCGA-92-8065-01A	0	0.2756462269588426	0.32683589462243373	0.1528497219763743	0	0	0	0.04527552784779627	0.1993926285945531	0
TCGA-63-A5MP-01A	0.10398451063510288	0.19512902029918852	0.19843903508528823	0.08594425070908875	0	0	0	0.06575420719654691	0.129774690708642	0.22097428536614272
TCGA-39-5024-01A	0.01316741999859237	0.10979168367474142	0.33451742383613164	0	0	0	0	0.09925945067832476	0.09141149412798572	0.3518525276842241
TCGA-63-A5MM-01A	0	0.6246560859832442	0.08757144119181771	0.16313230789027075	0	0	0.02034082537837408	0.04769440914859376	0.05660493040769946	0
TCGA-34-2608-01A	0	0.2873915579650874	0.590673011159172	0	0.01038606260074031	0.00890144001493381	0.05467967406856958	0	0.04796825419149687	0
TCGA-52-7811-01A	0	0.4289056711924402	0.3450346136334431	0.2094319558185261	0	0	0	0.01378181470812451	0.0028459446474661	0
TCGA-94-8035-01A	0	0.49417346700254233	0.13771087008916763	0.2178616372189268	0.04658759768843193	0.00496747515940774	0.07732176802280724	0	0.02137718481871624	0
TCGA-43-7657-01A	0	0.2545949078850095	0.3387767836356234	0	0	0.32255329598376503	0	0	0	0.08407501249560205
TCGA-85-8276-01A	0.0433066484484193	0.4770836997976499	0.26018991039639083	0.00763431327070328	0	0	0.0664375803982982	0.08835313896521502	0.03347264920663557	0.02352205951668802
TCGA-43-A56U-01A	0.24389513833186485	0.20526355356698223	0.25133269779315653	0.06038548947259788	0.01179556486713192	0.00332356890419234	0.10731641885804392	0.01360462911246284	0.10308293909356732	0
TCGA-18-5595-01A	0	0.41634529411680254	0	0.5443791764527389	0	0	0	0.00817172266827709	0.0311038067621814	0
TCGA-66-2763-01A	0	0.35719392441193887	0.2323437136677616	0.2976208660334098	0	0	0.06812236583662908	0	0.04471913005026058	0
TCGA-22-4595-01A	0	0.31328303925440354	0.08540759866300633	0.5424622270959419	0	0	0.05162399598037432	0.00722313900627396	0	0
TCGA-21-5783-01A	0	0.5415854156662625	0.11780889195080683	0	0	0	0	0.0218037427475547	0.0469560338374345	0.27184591579794143
TCGA-43-3920-01A	0	0.26898374029232947	0.583364896679479	0	0.00329016420966893	0	0	0.12619641617522606	0.01816478264329649	0
TCGA-51-4079-01A	0	0.6615677217053724	0.172937619944497	0.0755989379671152	0	0	0.0898957203830154	0	0	0
TCGA-21-5784-01A	0	0.4534301743606378	0.15990529739841208	0.2398754545064797	0	0.04167459394896684	0.10511447978550352	0	0	0
TCGA-LA-A446-01A	0	0.5077667933060342	0.01271750901081334	0.24929003132413513	0	0.05938741372394768	0.1708382526350695	0	0	0
TCGA-34-5232-01A	0.0533692363953838	0.2544479944347343	0.1596128692423498	4.3390426309891e-4	0.01015288095643992	0.01895369820066753	0.328202096398028	0	0.17482732010929763	0
TCGA-NC-A5HP-01A	0	0.6450137503767371	0.16251244747951263	0.16962243967424123	0	0	0	0.01377147373047854	0.00907988873903044	0
TCGA-43-6143-11A	0.05412168259934064	0.15228780617245696	0.4842748901170928	0.0411927935020636	0	0	0.1978783978033636	0.02645666477291974	0	0.04378776503276237
TCGA-96-A4JL-01A	0.07656555209681404	0.0948300532968633	0.2923005832944096	0	0	0	0.08954043630451701	0.07979231484764192	0.12727879469368003	0.23969226546607408
TCGA-18-3419-01A	6.1135191759934e-4	0.2528329201794577	0.3739547537741188	0.01266616527140282	0.02391421663635022	0	0.03012381564070285	0.0762065621608821	0.08764823075717537	0.14204198366231094
TCGA-92-7340-11A	0	0.5370243245556496	0.03181641955687018	0.279936922525138	0.04712485459025123	0.04929427834485686	0.05480320042723406	0	0	0
TCGA-46-6025-01A	0	0.5292231324307529	0.11917073674629108	0.17471768971757415	0	0.02846023637830367	0.1484282047270782	0	0	0
TCGA-58-A46N-01A	0	0.11385419177071748	0.37518189937100865	0	0	0	0.12031470302261292	0	0	0.390649205835661
TCGA-68-8250-01A	0	0.40420837284430505	0.3738622369653884	0.10539151784157784	0.00619128954055131	0	0	0.05507256254456157	0.05527402026361576	0
TCGA-NC-A5HJ-01A	0	0.3645145808632197	0.38252018701746887	0.10757913123338468	0	0	0	0.05328233934712942	0.0921037615387974	0
TCGA-56-8083-01A	0	0.01187342065102082	0.20338455341944087	0	0	0.08604210653751926	0	0.2904764497516423	0	0.4082234696403768
TCGA-77-7138-01A	0	0.5483726173957361	0.2951764805052883	0	0.00539413338748005	0.00585520704042455	0	0	0.11773459936947996	0.02746696230159124
TCGA-33-4538-01A	0	0.19018746488029656	0.29854144417558054	0	0	0.20296197084608184	0.12257177903202326	0	0.02628316784485017	0.15945417322116753
TCGA-18-4086-01A	0	0.40687267475952765	0.335243258463987	0	0	0	0.1624419926925268	0	0.0954420740839584	0
TCGA-66-2744-01A	0.03978028054489445	0.2576420933708342	0.46193391962987096	0.10263182543494805	0.00325516794909672	0	0.00688741245710959	0.07916524885331609	0.04870405175993002	0
TCGA-60-2713-01A	0	0.49906326684081626	0.35896266138397165	0.01522465120099977	0	0	0.02411424822887443	0.03350079088161025	0.06913438146372756	0
TCGA-60-2708-01A	0	0.5489751973009246	0.13993033897876697	0.24964302260740717	0	0	0	0.01581841152441138	0.04563302958848985	0
TCGA-37-5819-01A	0.01387843433714638	0.2014142406899904	0.3121544133379735	0.09856543385488722	0	0	0	0.07115444262914582	0.3028330351508568	0
TCGA-NK-A5CX-01A	0	0.5037029005851984	0.31138428030315557	0	0	0	0	0.03046644449687417	0.0646017884864364	0.08984458612833547
TCGA-85-8582-01A	0.02075783550009589	0.6481474289661062	0.06537133150762074	0.00612327236801547	0	0	0.239036493604214	0.02056363805394756	0	0
TCGA-85-8352-01A	0	0.2462939634882257	0.2933958671510506	0	0	0.01680083143087183	0	0.06942740452513539	0.17242016801132243	0.201661765393394
TCGA-66-2795-01A	0	0.44313695655814234	0.3915423665708578	0.06238925263865172	0	0.00596071403720007	0	0.01567390927866254	0.0812968009164856	0
TCGA-22-4607-01A	0	0.378222610635471	0.45558675977425406	0.0378465308473174	0.03178067994213991	0.00820816203843186	0.03743269633078798	0	0.05092256043159769	0
TCGA-66-2790-01A	0	0.3439894580495447	0.17160561843881614	0	0	0	0	0.3530602701591114	0.13134465335252765	0
TCGA-77-8150-01A	0	0.5516830782545328	0.13092822296789838	0.05991176844199588	0	0	0.08621662751861602	0.09771236643552246	0.07354793638143459	0
TCGA-43-6770-01A	0	0.3544893951460432	0.4382061594554471	0.07410702076010083	0	0.06645992091918988	0.02518860639418694	0	0.0415488973250321	0
TCGA-43-6773-11A	0	0.2636349686644792	0.5354684907119798	0.137600940684398	0.04027967672431709	2.465605835207e-4	0.01429712671539588	0	0.00847223591590936	0
TCGA-33-4583-01A	0	0.2754262442251103	0.21956902717538457	0	0	0	0	0.22261396686280496	0.04895068267880444	0.2334400790578958
TCGA-66-2773-01A	0.00292378627635288	0.4659896603732934	0.37440711623145306	0	0	0.0082979081278987	0.01423012349891067	0	0.13415140549209129	0
TCGA-NC-A5HO-01A	0	0.19691641207364027	0.29994814682482884	0	0.07623255646014243	0	0	0.04628951515385988	0.11086252487878168	0.2697508446087468
TCGA-33-4566-01A	0.00749839114649733	0.7317647869076556	0.05089277203626598	0.02796285213359625	0	0	0.00840194911996389	0.11505449961970445	0.05842474903631658	0
TCGA-56-8504-01A	0	0.4560081125222218	0.3010469781851518	0	0	0.02686705139957098	0	0.05790067297382626	0.15817718491922908	0
TCGA-63-A5MG-01A	0.03482309259048888	0.45050459895006234	0.3211284407555373	0	0	0	0.1096850280626485	0.01007723414412981	8.8462666389098e-4	0.07289697883324224
TCGA-77-8138-01A	0	0.49492140363800274	0.3612799167192888	0.03473639664621235	0	0	0	0.05044805360188928	0.05861422939460682	0
TCGA-90-7766-01A	0.02658949064830578	0.21898445623834983	0.43986824005778896	0	0.0189858638308154	0	0.2258151280388118	0	0.04227067622454635	0.02748614496138184
TCGA-39-5011-01A	0.00636830168322756	0.4037918035506006	0.3632530700226428	0	0	0	0.00935513504567718	0.1470273377040932	0.02362620136026108	0.04657815063349749
TCGA-34-5234-01A	0	0.18036416913894393	0.4942507500180682	0.18025505362989125	0.00373791458392432	0	0.01269708000548502	0.08111752355661349	0.04757750906707388	0
TCGA-33-AASD-01A	0	0.27420448412521214	0.26992822435984215	0.08715200362763538	0	0.12925973289721257	0	0	0.23945555499009785	0
TCGA-85-8287-01A	0.06061443191338073	0.3029130311727963	0.3139557445886404	0	0	0	0	0.07880788332131393	0.14047007800964026	0.10323883099422848
TCGA-85-A4JC-01A	0	0.4722283115190497	0.2335207326178863	0.03035612208685343	0.07710910767312436	0	0	0.02377440143416237	0.05367726299632481	0.10933406167259908
TCGA-56-A49D-01A	0	0.27353597070303964	0.28860087343976826	0.16279779410940626	0	0	0	0.15093540446369072	0.12412995728409516	0
TCGA-56-8308-01A	0	0.4918251668508089	0.2159688498488448	0.11718551232710964	0	0	0.02048011665830003	0.0439675909039441	0.11057276341099266	0
TCGA-56-8623-11A	0	0.39333876325649425	0.43037622101085427	0.05962479715928116	0	0.06958059009209787	0	0	0.04707962848127242	0
