Mixture	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells	P-value	Correlation	RMSE
SimData1052	0.00000000000000000	0.51703172646607243	0.17374552636432417	0.01906033904049768	0.15844650947942754	0.13171589864967817	0.00000000000000000	0.72476692127536702	0.79367936593149080
SimData1053	0.00000000000000000	0.48264797023830180	0.06228318076445550	0.00000000000000000	0.24603729054520326	0.20903155845203955	0.00000000000000000	0.49291482175731866	1.03860144862587833
SimData1054	0.00000000000000000	0.23617182509056753	0.23957668953141129	0.46133387455613439	0.00000000000000000	0.06291761082188677	0.00000000000000000	0.00197380416739359	1.20298873020420705
SimData1055	0.00000000000000000	0.18730522844653916	0.20565845036313346	0.00000000000000000	0.37965575149021019	0.22738056970011727	0.00000000000000000	0.73155710024132037	0.70424395372156390
SimData1056	0.00000000000000000	0.15915307535791268	0.19768464676901190	0.00000000000000000	0.40142326551402840	0.24173901235904705	0.00000000000000000	0.73818294462144995	0.70892424784434360
SimData1057	0.00000000000000000	0.16736323716508925	0.15353869238787710	0.00000000000000000	0.42624784572956603	0.25285022471746760	0.00000000000000000	0.73949857443689182	0.70208921684025116
SimData1058	0.00000000000000000	0.16565180478243058	0.19603930135787778	0.00035734404989119	0.38940393823019914	0.24854761157960131	0.00000000000000000	0.73002183553793032	0.71200869816210943
SimData1059	0.00000000000000000	0.16770742528234811	0.14929652042422004	0.00000000000000000	0.43664807271290329	0.24634798158052862	0.00000000000000000	0.75261915667883750	0.69190346624575860
SimData106	0.00000000000000000	0.43305615683449949	0.27418769289521300	0.00000000000000000	0.19783198366163976	0.09492416660864769	0.00000000000000000	0.91405668530093120	0.40824364053226986
SimData1060	0.00000000000000000	0.18500916679810084	0.14426606385470647	0.00000000000000000	0.41011008223143297	0.26061468711575975	0.00000000000000000	0.71371922487786876	0.71577611632203542
SimData1061	0.00000000000000000	0.19364482304903588	0.11235679383982577	0.00000000000000000	0.43410381162084899	0.25989457149028927	0.00000000000000000	0.69602703791295217	0.72686973133799093
SimData1062	0.00000000000000000	0.18815184661093134	0.17488651848601483	0.00000000000000000	0.37241068507179653	0.26455094983125738	0.00000000000000000	0.68673109003086863	0.73663800888141939
