Samples	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD8	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD4	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__NKT_cells	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__B_cells	CBSX__Fig2ab-NSCLC_PBMCs_scRNAseq_sigmatrix__NK_cells
SimData138	0.01837302709421594	0.427193990831036	0.21906141486715244	0.03072162250574809	0.19888978842233593	0.10576015627951152
SimData1380	0.02542999821966444	0.5648419376116044	0.10670359901341546	0	0.2670815710048969	0.03594289415041878
SimData1381	0.04315493593997339	0.5628273458268624	0.09599375299963928	0	0.2643801653617707	0.03364379987175421
SimData1382	0.04278690903754961	0.5504613156221669	0.1118543652189091	0	0.2557199952501047	0.03917741487126973
SimData1383	0.03134322355820882	0.5250013719769706	0.12468953670723244	0	0.2732026392124431	0.04576322854514513
SimData1384	0.0638628697828824	0.566745897561126	0.08531873211570483	0	0.23459725826610325	0.04947524227418362
SimData1385	0.02906428014975622	0.5494776056490034	0.10088229828599954	0	0.27896251620749846	0.04161329970774225
SimData1386	0.05005238165059959	0.5656335801967698	0.1009631694947974	0	0.2442881027643426	0.03906276589349071
SimData1387	0.04223665850303327	0.5337587582634673	0.09700544172407986	0	0.29020742896092583	0.03679171254849371
SimData1388	0.04627453786315326	0.5201947081910795	0.09898922274070895	0	0.29358202947038053	0.04095950173467768
SimData1389	0.04458809093880813	0.5284090534936005	0.09824833777479004	0	0.29028594100539357	0.03846857678740784
SimData139	0.04192170689270953	0.43022331240891554	0.2084506696378442	0.02981573233876984	0.19266951125983847	0.0969190674619224
SimData1390	0.046625011272630613	0.522829842607297	0.09457998273294388	0	0.2976106618609841	0.03835450152614435
SimData1391	0.01447602247386223	0.5730691711025735	0.07531615503837528	0	0.28901527011158673	0.04812338127360218
SimData1392	0.05676210569585939	0.5657596849465638	0	0	0.3211978264371782	0.05628038292039853
SimData1393	0.04070790595835477	0.5926420884699476	0	0	0.32507365581951053	0.04157634975218719
SimData1394	0	0.39131469146816594	0	0.608685308531834	0	0
SimData1395	0.02868382756761809	0.4750284195396806	0.12361228021736556	0	0.28546203340210197	0.08721343927323376
SimData1396	0.045229345001828	0.4916688048514985	0.1322758999143935	0.00919152468753276	0.2718719482463451	0.04976247729840228
SimData1397	0.03336302428488994	0.49853730824692816	0.13320612042721014	0	0.2640394573807299	0.07085408966024177
SimData1398	0.04120242832003836	0.47510835253815775	0.12724340096599152	0	0.2915270632392652	0.06491875493654721
SimData1399	0.02679197142086591	0.505848690898492	0.11629221500535632	0	0.2795521481601765	0.07151497451510938
SimData14	0.03075378312708495	0.4094240062914488	0.2228522676747013	0	0.13378568251845585	0.2031842603883091
SimData140	0.0945871076386596	0.409963058837485	0.16749616624905794	0	0.20932703546391357	0.11862663181088372
SimData1400	0.01477523329976527	0.536686695529786	0.13901871566084714	0	0.24526284067818255	0.06425651483141906
SimData1401	0.0277374971898158	0.5085153173089417	0.12685676790858227	0	0.2692282797001449	0.06766213789251542
SimData1402	0.02379912678016899	0.5439995253436307	0.10712418378636138	0	0.2512781180421722	0.0737990460476667
SimData1403	0.02110332155776085	0.5031320828916128	0.097107786733156	0	0.2913305569067195	0.08732625191075094
SimData1404	0.00721098010427148	0.5058813933579918	0.08451912094710654	0	0.32088724430967375	0.08150126128095665
SimData1405	0.03231929157462008	0.4814810434620925	0.12602863936509667	0	0.2830013948913529	0.07716963070683798
SimData1406	0.02703598912552878	0.4794219248306876	0.12715696374980817	0	0.28658651887920455	0.07979860341477084
SimData1407	0.02320790439445742	0.48944687525865327	0.11941428119517532	0	0.290872129612521	0.07705880953919286
SimData1408	0.04772613943921162	0.5076301763832151	0.06517774169568599	0	0.29435045551896566	0.08511548696292158
SimData1409	0	0.4176109186233245	0.1343297959364156	0	0.3498487101754453	0.09821057526481478
SimData141	0.01904581925695609	0.42497137059510753	0.20326631428950823	0.03972013489436247	0.20380931018368076	0.109187050780385
SimData1410	0.02471414387574333	0.522850972699857	0	0	0.2998712742777349	0.1525636091466649
SimData1411	0	0.6568837539912135	0	0.34311624600878643	0	0
SimData1412	0	0.25637384146291614	0.14383481702305714	2.1181045734935e-4	0.31368869821059403	0.28589083284608324
SimData1413	0	0.25678668125767534	0.17805450306172185	0	0.3126435161045514	0.2525152995760514
SimData1414	0	0.2601764214527155	0.19250281924520551	0.00541789963611504	0.31133806971000416	0.23056478995595975
SimData1415	0	0.2898336126756249	0.1506773911088584	0	0.30913247702118335	0.2503565191943334
SimData1416	0	0.3062698952116629	0.1184648766320654	0.01000802878810583	0.32279523629413104	0.2424619630740348
SimData1417	0	0.29085468914483126	0.14757112774497916	0.03258777894344973	0.30671466150174326	0.22227174266499655
SimData1418	0	0.247705548595794	0.168348035370564	0	0.33400017788511055	0.24994623814853145
SimData1419	0	0.29813566968773986	0.1340696419971817	0	0.3101103587577719	0.25768432955730647
SimData142	0.03032599430515511	0.4186265349741272	0.22868507338362973	0.01738744194506324	0.19838912782176688	0.10658582757025806
SimData1420	0	0.2791323601236246	0.114796406777533	0	0.3489255326600317	0.2571457004388108
SimData1421	0	0.27105408965879163	0.0946597561491294	0	0.3537022341147111	0.280583920077368
SimData1422	0	0.24800160174087377	0.15702357939277853	0	0.3341963551684115	0.2607784636979362
SimData1423	0	0.26419768804279214	0.10926327747533791	0	0.3579228587929149	0.268616175688955
SimData1424	0	0.2677154532455368	0.08951793910592187	0	0.3677145349887948	0.2750520726597465
SimData1425	0	0.2667791029863717	0.1557628556191418	0	0.28300136172746915	0.2944566796670174
SimData1426	0.06367593654409287	0.25676156674516204	0.04282977488140823	0	0.36493624884048226	0.2717964729888547
SimData1427	0.01376188805893045	0.3246215642361185	0	0	0.4049918667086396	0.2566246809963114
SimData1428	0.09404372582679792	0	0.2946516854458459	0.0911809554040722	0.5201236333232839	0
SimData1429	0.02033151292092811	0.4251146759639192	0.16986666648502383	0.03198792729501476	0.2249674482838352	0.1277317690512789
SimData143	0.07523030097783037	0.4457366988398448	0.14696483687012096	0	0.2100725468026116	0.1219956165095922
SimData1430	0.06790018923250146	0.41412790693305	0.1541770778879364	0	0.21934829291246236	0.1444465330340499
SimData1431	0	0.42329549423872015	0.18869932798292224	0.03175814372097948	0.23080787076273743	0.1254391632946407
SimData1432	0	0.4335171551008494	0.18388104837212907	0.04326569825774867	0.20467150362643455	0.13466459464283836
SimData1433	0	0.4067902228179254	0.20411369784979388	0.00836069231832087	0.23967202329022336	0.14106336372373657
SimData1434	0.00711004526993795	0.46859131193359815	0.1512690726498957	0	0.24412314281914055	0.12890642732742763
SimData1435	0	0.46208204775135125	0.17115675654955032	0	0.22297449407879832	0.14378670162030005
SimData1436	0.06596750658436996	0.4319055347846624	0.1479387388944548	0	0.2007200965559228	0.15346812318058994
SimData1437	0.03129220707848307	0.41938526113612457	0.1682262728914342	0	0.23507374058705752	0.1460225183069006
SimData1438	0.04695199117638094	0.4027211719927896	0.17553455425632947	0	0.22192044166624977	0.15287184090825012
SimData1439	0.04725413846276513	0.40822427011644186	0.1734992410681425	0	0.2277402522100979	0.14328209814255277
SimData144	0.03386490684342157	0.4106723198382812	0.19826369155131152	0.03558191976841044	0.21652567310176185	0.10509148889681331
SimData1440	0.05204098821283042	0.4116287099378796	0.15144540930741274	0	0.2335918749694292	0.15129301757244812
SimData1441	0.04722208609666381	0.401035499038621	0.17353405330016217	0	0.23378637617860357	0.14442198538594953
SimData1442	0.11186492235203276	0.4368020850773947	0.0814301695373664	0	0.22817088900229443	0.14173193403091175
SimData1443	0	0.4393909824924622	0.19481107195755465	0.01956469553277104	0.19346895113166887	0.15276429888554324
SimData1444	0.04477949045037419	0.4143938487337344	0	0	0.35450192119545104	0.1863247396204405
SimData1445	0	0.5048505394777614	0	0.49514946052223857	0	0
SimData1446	0.08734558578790838	0.4726501800213402	0.2632925083581279	0	0.06714703881681967	0.10956468701580384
SimData1447	0.07952087175858175	0.4713333923006543	0.25699290187587814	0	0.07699376506162509	0.11515906900326071
SimData1448	0.08092866695636107	0.4874613846389608	0.22484575457433512	0	0.08775629344792177	0.1190079003824212
SimData1449	0.07781926968467302	0.5029494095893496	0.22517232742291543	0	0.06675595318716868	0.12730304011589322
SimData145	0.0420980798588979	0.4149693631062912	0.1771732666973951	0.02154063250108312	0.2388730775469373	0.1053455802893952
SimData1450	0.09507558189339514	0.4896340239008543	0.2281405360056555	0	0.07350029485622164	0.1136495633438734
SimData1451	0.09126346949330268	0.47309453607670127	0.25638917652474097	0	0.08593331974274425	0.09331949816251076
SimData1452	0.106611712504795	0.41542718298624104	0.2505738046881948	0	0.07789998328519228	0.14948731653557687
SimData1453	0.06875317497861157	0.4930522638308036	0.24369777397024048	0	0.07107829740320791	0.1234184898171364
SimData1454	0.09801736502101094	0.4921035012769352	0.21517852904923424	0	0.07823566307971343	0.11646494157310625
SimData1455	0.0904497787095254	0.49185113845095263	0.2087865446459843	0	0.09002715883936652	0.1188853793541712
SimData1456	0.08756814165497302	0.49224263917852146	0.21387132965969308	0	0.0823296514955565	0.12398823801125586
SimData1457	0.08875270289588519	0.47153721771952767	0.26330336769922874	0	0.05559019603498192	0.12081651565037642
SimData1458	0.090598274005066	0.4710777234711163	0.2522855275285444	0	0.06560490370588369	0.12043357128938968
SimData1459	0.08858545694826904	0.5015625910665611	0.1491134034193516	0	0.11861309631358968	0.14212545225222867
SimData146	0.05273292265414688	0.39920404249285585	0.210584139546581	0	0.2187690816998041	0.11870981360661212
SimData1460	0.08706444824316747	0.5009069262546858	0.21000336819511348	0	0.08297171513012319	0.1190535421769101
SimData1461	0.1314788343445588	0.4899908496878003	0.13530657403091204	0	0.09064958247633832	0.15257415946039052
SimData1462	0	0.3076112076291014	0.13925685263191165	0.16933484092762208	0.14904049103580586	0.234756607775559
SimData1463	0.02523739272370654	0.33269345192533284	0.32719627634199067	0.04585976387453827	0.1275394485937555	0.14147366654067617
SimData1464	0	0.2989059317240926	0.3756247692401391	0.07835314421012199	0.10471829195846769	0.14239786286717865
SimData1465	0	0.30456380877763	0.3486542986379801	0.05899523425234866	0.1099441650744686	0.17784249325757262
SimData1466	0	0.317214626315371	0.33418887272007997	0.05859006048730274	0.11020116002652589	0.17980528045072053
SimData1467	0.00266594534422982	0.29269961645816167	0.39905263536572816	0.02210579478008541	0.118118292593047	0.16535771545874792
SimData1468	0	0.3412816024855052	0.2957053604497299	0.02835005199403999	0.13088520049447022	0.20377778457625467
SimData1469	0	0.29723204809268183	0.3040843133932424	0.08013323504947194	0.1673272325732261	0.15122317089137763
SimData147	0.05587806265766832	0.4193381121087386	0.1903258302189496	0.01492723706691768	0.21612826828292964	0.10340248966479608
SimData1470	0	0.30876894592737153	0.30395523542303066	0	0.1614230340611742	0.22585278458842356
SimData1471	0	0.3155674318638789	0.32906556532713355	0.02488424951515282	0.12259553649735706	0.2078872167964778
SimData1472	0	0.30403377522010794	0.3072025679533807	0.06229906624468313	0.15196018088472824	0.17450440969710002
SimData1473	0	0.3067479024199256	0.31956316282101777	0.04562944066540352	0.14019697476924187	0.18786251932441125
SimData1474	0	0.29256132428324655	0.3056542224581755	0.05167303748185636	0.16460700014697022	0.18550441562975145
SimData1475	0	0.3012541019526753	0.3064665926988349	0.05741740003226319	0.15103360067525004	0.1838283046409765
SimData1476	0	0.3379159166793086	0.29485677281164946	0	0.17107399832044426	0.1961533121885977
SimData1477	0.01191286175613597	0.3362656990611409	0.31074619222539107	0	0.13339314388561332	0.20768210307171883
SimData1478	0	0.25843096257800274	0.2633059593063592	0.06258358750116419	0.2656646677690183	0.1500148228454556
SimData1479	0.34414324416384534	0.12114966342692118	0.25091839780281816	0	0.2837886946064152	0
SimData148	0.05131193212555565	0.40570450800284585	0.20826197141069408	0	0.2184686029436985	0.11625298551720609
SimData1480	0.05324311426991762	0.34634676720834146	0.1324156553423313	0.02137688975329015	0.4005371530569301	0.04608042036918918
SimData1481	0.05119306576529092	0.3338308049905207	0.1633664350068766	0	0.3721346398329368	0.07947505440437501
SimData1482	0.03999888423173582	0.3777796642251855	0.10455020885941876	0	0.39915571830742647	0.0785155243762335
SimData1483	0.04554644842425307	0.32673120079182644	0.22205239946975333	0	0.35849457923363043	0.04717537208053668
SimData1484	0.07596783327777641	0.30137323890856355	0.09896255714281364	0	0.45089073236987354	0.0728056383009729
SimData1485	0.12153578803766188	0.3426822978605468	0.06062656178728593	0	0.4134841463229382	0.06167120599156719
SimData1486	0.1705071103801981	0.3356920557412654	0.07789654682465837	0	0.33833714881444404	0.07756713823943417
SimData1487	0.0630318816926443	0.333087159939788	0.11738342628065732	0	0.41083917106606094	0.07565836102084933
SimData1488	0.09103029698571816	0.32009812552913414	0.06934140827571075	0	0.44914910304571704	0.07038106616371984
SimData1489	0.11457939436530848	0.26650314062535707	0.13297304194001133	0	0.40304644795527633	0.08289797511404683
SimData149	0.06141423756260356	0.4013432163185887	0.20384094596322655	1.4461626671009e-4	0.2197793843957476	0.11347759949312348
SimData1490	0.10051237252731264	0.295086209859376	0.12825245982698272	0	0.40247011919428183	0.07367883859204673
SimData1491	0.09270334186581068	0.30464696736789143	0.07829832246409961	0	0.4478963716137266	0.07645499668847178
SimData1492	0.08781498652883499	0.30282440522331117	0.0889788548473691	0	0.44727796917130885	0.07310378422917586
SimData1493	0.08983427911019293	0.3210508976367377	0.10227194579764246	0	0.4161534299699138	0.07068944748551313
SimData1494	0.08846727565831705	0.39472051750580817	0.0167150763461917	0	0.4455948927107301	0.05450223777895282
SimData1495	0.19550929009518	0.33331669912028844	0	0	0.34870137397447903	0.12247263681005252
SimData1496	0	0.05918281059851187	0	0.635975571324032	0.3048416180774561	0
SimData1497	0.177923889982417	0.3495959207331652	0.16110791750201886	0	0.16974235789112427	0.14162991389127466
SimData1498	0.118372428162373	0.3236263297085394	0.24958043135111477	0	0.18878127669619463	0.11963953408177828
SimData1499	0.20205513067318517	0.321059710608277	0.15032090236540058	0	0.18680749526165724	0.13975676109148008
SimData15	0	0.3698751218785965	0.2461888112755744	0	0.12503550716411563	0.25890055968171344
SimData150	0.05046289079272458	0.39236755547778146	0.1809941127198952	0	0.21917980981466248	0.15699563119493623
SimData1500	0.1242660618127389	0.36279299706310125	0.16888404211269348	0	0.17853712092964444	0.16551977808182192
SimData1501	0.11749308103256328	0.33487277681622746	0.17971090855828245	0	0.20766812752113256	0.16025510607179433
SimData1502	0.1285105100225541	0.44379108265137346	0.0970567946727332	0	0.17187508639892105	0.15876652625441812
SimData1503	0.10891788391307988	0.3301074531385273	0.2539123514369773	0	0.16270945750620172	0.1443528540052139
SimData1504	0.14060818076235895	0.3835930154223855	0.08546009119745863	0	0.23168746470932625	0.1586512479084708
SimData1505	0.1487989886277935	0.35048566953583576	0.13371545373892815	0	0.19284763988770895	0.17415224820973357
SimData1506	0.13744819552142373	0.34908679751959576	0.1437402011433193	0	0.20512904233830953	0.16459576347735172
SimData1507	0.13939324386655824	0.33377082503761935	0.14165193123472106	0	0.23793071614534456	0.14725328371575674
SimData1508	0.14515076757099435	0.33003439709154464	0.13279395972974356	0	0.23999028369759529	0.1520305919101222
SimData1509	0.14734554425123084	0.33081798734650836	0.13362896304449917	0	0.24167664179461007	0.14653086356315156
SimData151	0.05405013347634183	0.3985156938666615	0.11694367461658672	0	0.3189315495886815	0.11155894845172844
SimData1510	0.1381738423246729	0.3547486991161164	0.16562263770574462	0	0.17003569389056483	0.1714191269629012
SimData1511	0.15778701330838862	0.40587661155983634	0.06857708745111621	0	0.17111490305804714	0.19664438462261183
SimData1512	0.1125322660570781	0.4538862216709113	0	0	0.3168508183096728	0.1167306939623379
SimData1513	0	0.05169937713047532	0.10226749513154432	0.6561989818141019	0.18983414592387848	0
SimData1514	0	0.5820790683502781	0.1905342661575823	0	0.20762763300077255	0.01975903249136711
SimData1515	0	0.6007460427071949	0.21276156051206857	0	0.1729603596132149	0.01353203716752169
SimData1516	0.00369109877388457	0.6057593781150062	0.17458203802821518	0	0.18827509378706295	0.02769239129583115
SimData1517	0	0.6241587452664059	0.1820714628612549	0	0.17269348467921025	0.02107630719312894
SimData1518	0.00656543496108253	0.5890713782314216	0.18000107756507808	0	0.1939412364215473	0.03042087282087046
SimData1519	0.01147559401950303	0.5977623512013379	0.155127185945856	0	0.204696099330241	0.03093876950306199
SimData152	0.095518418211455	0.35366216690641117	0.12472704247064964	0	0.30642370160797	0.11966867080351412
SimData1520	0	0.6335269147629645	0.16411224557820936	0	0.18767287781605707	0.01468796184276921
SimData1521	0	0.6200678375407437	0.15256598513039243	0	0.19608551780049033	0.03128065952837343
SimData1522	0	0.6095897594341894	0.17835669853534256	0	0.16661085983809243	0.0454426821923755
SimData1523	0	0.608042944726796	0.17138162475199328	0	0.1834788660874432	0.03709656443376748
SimData1524	0	0.610838753038713	0.16356196018881483	0	0.18842631754206707	0.03717296923040494
SimData1525	0	0.6013396864322131	0.16264132716915766	0	0.19609490976740077	0.03992407663122852
SimData1526	0	0.6007920289694086	0.17474164604951767	0	0.18371951228883113	0.04074681269224267
SimData1527	0	0.6148538284772296	0.18216565891554487	0	0.1712126267976797	0.03176788580954573
SimData1528	0.00900050559548402	0.6022551569188456	0.12710883852168406	0	0.22054886993007927	0.04108662903390715
SimData1529	0.01145311214006998	0.5438059998261009	0.10372567094919671	0	0.3381713086046365	0.00284390847999574
SimData153	0	0.44723530125922906	0	0.5527646987407709	0	0
SimData1530	0.47276140157813834	0.24989231701929368	0	0	0.277346281402568	0
SimData1531	0	0.2571337958679611	0.19664340351102505	0	0.3555997146339102	0.19062308598710367
SimData1532	0	0.276083831991935	0.1433393770287374	0.02277917713992241	0.3710528574055186	0.18674475643388672
SimData1533	0	0.25853112034546694	0.21070627129906125	0.00415825440094511	0.35606945541375523	0.17053489854077142
SimData1534	0	0.26733586750687105	0.18694527279229248	0	0.3604846063782713	0.18523425332256507
SimData1535	0	0.23776338477572337	0.20257978905351828	0	0.3809004448412169	0.17875638132954158
SimData1536	0	0.2801838639721689	0.1533281092329395	0.01868334119606878	0.35871256155261966	0.1890921240462032
SimData1537	0	0.2788537315057879	0.1885236081062135	0	0.32467766737880915	0.20794499300918937
SimData1538	0	0.274505145036614	0.16803386713038573	0	0.3786823738929876	0.17877861394001263
SimData1539	0	0.26808728136909327	0.17616629682457216	0	0.375440645108818	0.18030577669751657
SimData154	0.10287464585872104	0.27733766406425797	0.10150179302633355	0	0.2072061790421128	0.3110797180085745
SimData1540	0	0.28063440670806367	0.12206779451293212	0	0.3955541130062369	0.20174368577276725
SimData1541	0	0.2386787020032498	0.18640239310994433	0	0.3878868179867756	0.18703208690003031
SimData1542	0	0.2356793765166837	0.18934793457122828	0	0.38507434639117005	0.18989834252091808
SimData1543	0	0.23216581145425105	0.19777410200189505	0	0.3741156413747562	0.1959444451690978
SimData1544	0	0.24869409604225268	0.213271879765927	0	0.3512532731929378	0.18678075099888264
SimData1545	0	0.24152949619223835	0.14194147035091276	0	0.41072912117452715	0.2057999122823219
SimData1546	0	0.22691547478384097	0.12688048742645489	0	0.416054048088823	0.2301499897008812
SimData1547	0	0.22615721665574087	0	0.773842783344259	0	0
SimData1548	0.12945275622826133	0.11159604501770264	0.48191310918244834	0	0.2150296042673503	0.06200848530423744
SimData1549	0.14074061111471375	0.11117390606948664	0.42251660768752014	0	0.2448042624139992	0.08076461271428018
SimData155	0.14303100439169336	0.29349024369267973	0.02468445947781388	0	0.2320576658307623	0.30673662660705064
SimData1550	0.14781449629933244	0.10618737792975384	0.43831441085679435	0	0.2548810667641458	0.05280264814997367
SimData1551	0.12115893719496512	0.12034398330421626	0.4965156811365465	0	0.2251269652335582	0.03685443313071392
SimData1552	0.1219257602885807	0.12369815939060021	0.42884498247835173	0	0.25598315474741434	0.0695479430950531
SimData1553	0.16271177575563048	0.11864825419532522	0.3854452117027749	0	0.25753587172250664	0.07565888662376286
SimData1554	0.16276635055061286	0.10989744363232612	0.37497858987136234	0	0.2654107574450993	0.08694685850059933
SimData1555	0.12936910844772748	0.12153484480466704	0.4221150314416204	0	0.26490846986319666	0.06207254544278853
SimData1556	0.13158760340017625	0.12064038992496294	0.43031471984739744	0	0.25536142065530587	0.06209586617215746
SimData1557	0.14062915813796228	0.11106834738737134	0.4379329591413438	0	0.2622854793576281	0.04808405597569452
SimData1558	0.15605071124692388	0.11382871130472126	0.4272627102146974	0	0.2556732003302093	0.04718466690344809
SimData1559	0.15033830884755842	0.11684635813440944	0.413876636811002	0	0.2595851002620566	0.0593535959449736
SimData156	0.10046268680703632	0.26757306558150395	0.05376653419307244	0	0.22727599089939357	0.3509217225189937
SimData1560	0.15025080447936373	0.11097315313653328	0.43156679312750296	0	0.2557876529977023	0.05142159625889763
SimData1561	0.12613198545348478	0.12061901242674912	0.34959958838399263	0	0.34478375831039587	0.05886565542537769
SimData1562	0.16926553467534758	0.1463598367348596	0.33047401753140104	0	0.26539147461102697	0.08850913644736491
SimData1563	0.1641987076798799	0.12772221738171402	0.3341330691438917	0	0.34692180684674373	0.02702419894777079
SimData1564	0	0.28359113973566663	0	0.4132572812019681	0.3031515790623653	0
SimData1565	0	0.0843391947375739	0.2992002877327696	0	0.4035773797061939	0.21288313782346252
SimData1566	0	0.0835625196508265	0.27943590523983086	0	0.45015660218024073	0.18684497292910196
SimData1567	0	0.08694939216178531	0.26734963530143036	0	0.43530242165196115	0.2103985508848232
SimData1568	0	0.08600297100742096	0.286072407328518	0	0.4230311505757397	0.20489347108832137
SimData1569	0	0.08645446147118502	0.2617715865620465	0	0.4127309856102796	0.23904296635648883
SimData157	0.14145155783707666	0.26331484465991967	0.07184917366573593	0	0.2319924594010616	0.2913919644362061
SimData1570	0	0.09441886426355602	0.21823799322037055	0	0.4362065474509601	0.2511365950651133
SimData1571	0.02767418228963879	0.10798439876170446	0.22667146296103008	0	0.4261969975045252	0.21147295848310144
SimData1572	0.03278627754491818	0.09541242940951088	0.20327994090663593	0	0.4257606428848056	0.2427607092541293
SimData1573	0	0.10625590054673306	0.20245735832002648	0	0.472647564044524	0.21863917708871647
SimData1574	0	0.097238115097599	0.19921392025339577	0	0.46530983076176574	0.2382381338872394
SimData1575	0	0.09200600014615493	0.19498140961083224	0	0.48437624116317846	0.22863634907983424
SimData1576	0	0.0861656461939123	0.18206314939729168	0	0.5015862226601296	0.2301849817486663
SimData1577	0	0.0848707010177402	0.2102969720217789	0	0.48358616946351274	0.2212461574969682
SimData1578	0.03429252616294599	0.1034473441864438	0.19365950537200513	0	0.4080038064172676	0.26059681786133754
SimData1579	0.01186422236340317	0.1283034796713647	0.23087696499904167	0	0.3978773670409532	0.23107796592523713
SimData158	0.10946842344333484	0.27387764688655647	0.01728823602116454	0	0.2643865151665912	0.33497917848235303
SimData1580	0	0.11933407050605	0.20408990028122653	0.03693405488112678	0.4960752381898195	0.14356673614177717
SimData1581	0	0.4510871515462711	0	0.5489128484537289	0	0
SimData1582	0.00190966443643521	0.2419379039827209	0.20778316716974068	0	0.39446140472713337	0.15390785968396983
SimData1583	0	0.25970021840066826	0.22005892817889233	0	0.33346072741670757	0.18678012600373192
SimData1584	0	0.2577896184561647	0.20304693102651156	0	0.3456575153322748	0.19350593518504897
SimData1585	0	0.2623641458412643	0.20948195689302845	0	0.3543291888038441	0.17382470846186313
SimData1586	0.01664241853116587	0.2612874542152278	0.18597533755112927	0	0.36709950433944216	0.16899528536303482
SimData1587	0.01990415885987049	0.26117825444316345	0.1862846529936261	0	0.3519399456985762	0.1806929880047639
SimData1588	0	0.25009895037460705	0.19883723195484115	0	0.4032542191702979	0.1478095985002539
SimData1589	0	0.2640679110805862	0.20506887842459795	0	0.35585752408530025	0.1750056864095157
SimData159	0.07824187157006599	0.2673447060671265	0.09897258838666348	0	0.23239074206899127	0.3230500919071528
SimData1590	0	0.2509616899046211	0.20130954676999244	0	0.3754104486051899	0.17231831472019646
SimData1591	0	0.2633354878464771	0.1272128259902401	0	0.4197913364052285	0.1896603497580544
SimData1592	0	0.26729822848243767	0.0947227569713858	0	0.4460460601598909	0.19193295438628577
SimData1593	0	0.26748934067563446	0.10732891837680944	0	0.44610149102675095	0.17908024992080512
SimData1594	0	0.26227871255385776	0.1136119783407739	0	0.433671341781423	0.1904379673239452
SimData1595	0	0.31134749795283284	0.06843340576301613	0	0.4235549694734067	0.19666412681074424
SimData1596	0.00463152355865758	0.21686838887745355	0.25972407326860375	0	0.35351188466654104	0.16526412962874418
SimData1597	0	0.2708103136076827	0.10905712149329708	0	0.42427211605506754	0.19586044884395265
SimData1598	0	0.350786817493038	0.12713715331415437	0.5220760291928075	0	0
SimData1599	0.02249322324851627	0.3585080244474618	0.31670039130278704	0.04429669371531796	0.1648799412122657	0.09312172607365128
SimData16	0.05605907118389886	0.5088538302291054	0	0	0.2865047161282495	0.1485823824587463
SimData160	0.05421899122577018	0.319073846404462	0.02624697669837739	0	0.2291790503555808	0.3712811353158096
SimData1600	0.05199429662621518	0.3514827086891292	0.30052945191664365	0.00428760118573105	0.1731113760890869	0.11859456549319404
SimData1601	0.04359962830629567	0.3504650977059792	0.302539737376632	0.02812092379111334	0.18042937144682705	0.0948452413731527
SimData1602	0.07797798964456476	0.337392026521713	0.2835491852397089	0.01774954100098738	0.18825483464488624	0.09507642294813962
SimData1603	0.02689152190528481	0.36488390630446776	0.27650957982951163	0.05404780520843003	0.19495004485719267	0.08271714189511321
SimData1604	0.02722993678226188	0.3538670605884323	0.27615830046541257	0.06733317791952097	0.20055326424472644	0.0748582599996457
SimData1605	0.02835591129094783	0.3829721857760456	0.2826267734190417	0.02497226134867153	0.17804954662973246	0.10302332153556082
SimData1606	0.05111953139256229	0.3564196768982392	0.2709002161535261	0.01952887871021768	0.19770579869759763	0.10432589814785706
SimData1607	0.04184794377572348	0.35602305957872477	0.2647171043584505	0.02031573900224305	0.207820462537017	0.10927569074784128
SimData1608	0.05104892939360442	0.3698135563530782	0.22351096520716085	0.03435560033808244	0.21149842723804815	0.10977252147002604
SimData1609	0.05049502566557996	0.3474766015378434	0.28003004380135665	0.00986403688085238	0.19678617674837243	0.1153481153659951
SimData161	0.04121472062989957	0.29261859794701095	0.00950059024467739	0	0.3024110393229013	0.35425505185551087
SimData1610	0.05159486669698236	0.35116287107072436	0.26730709105724754	0.02347447276977986	0.19835688698690832	0.10810381141835744
SimData1611	0.05672691387488854	0.3494594768940648	0.2702984211460227	0.01197313296235321	0.19899635174264277	0.11254570338002794
SimData1612	0.05018564675411888	0.3639740779960873	0.28320550175420267	0	0.1890341553706927	0.11360061812489852
SimData1613	0.12076823074566168	0.3269122601438602	0.25634085274124657	0.0094047510347038	0.2010396890935748	0.08553421624095298
SimData1614	0.07510366859616124	0.3710040526101646	0.22210611118405993	0.01240601588991711	0.25390712826880824	0.06547302345088887
SimData1615	0	0	0.5421056479267456	0.08019449889992544	0.1930925618040004	0.18460729136932863
SimData1616	0	0.21766312473573005	0.1589911195464729	0.00332475129715788	0.41693518814995106	0.2030858162706882
SimData1617	0	0.23064520427002516	0.10893369014603094	0.02212179144098446	0.43195589732060785	0.20634341682235147
SimData1618	0	0.21826088434174715	0.18518411886535469	0.00190388953895137	0.42494570636979206	0.16970540088415464
SimData1619	0	0.22800811776461452	0.11906702313697208	0	0.4298248021446765	0.22310005695373683
SimData162	0.0935834066380336	0.31768703450189895	0	0	0.27101521049999083	0.3177143483600768
SimData1620	0	0.22131504816078465	0.11060770596940978	0.00360299433590625	0.46500403817739894	0.1994702133565004
SimData1621	0	0.22486166666348328	0.15815323483389143	0	0.3986462115261447	0.21833888697648057
