NAME	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells
HLA.DRB1	1	41.5375764452061	1	408.11465356689	81.7073782746475	8321.76868336266	236.221935284849	2014.91429320395
HLA.DRB5	1	1	1	98.1032686232312	64.8625960965519	4211.66519249202	61.3631983111379	568.673652880301
HLA.DRB6	1	1	1	29.9165053598814	1	167.787253245934	1	221.562855078716
HLA.F.AS1	1	1	1	35.2086912987852	1	1	1	1
HMBS	57.8408516732891	1	25.2388529042442	1	1	1	1	1
HMCN1	24.5726999034479	1	1	1	1	1	1	1
HMGCS1	1	1	77.6238140655551	1	1	1	1	1
HMHA1	1	1	1	393.392088860363	247.929930997164	78.4934868680647	382.401148306246	324.588263686771
HMOX1	59.5683223692264	1	299.056827535349	1	1	368.688358221191	1	1
HNMT	1	1	45.5912719123093	1	1	85.8986764236896	1	1
HNRPLL	27.7967838025699	1	21.8523940916427	69.5974039840481	1	19.6422299366423	116.25606905209	1
HOMER3	1	1	60.004676079291	1	1	22.1436832239436	1	1
HOPX	1	1	1	229.27299217085	989.778348360489	1	1	1
HOXD9	1	35.1369687903126	1	1	1	1	1	1
HP	1	3508.56279279562	1	1	1	1	1	1
HPGD	57.1191515547143	1	1	1	1	1	1	1
HPS3	29.6846889243711	1	22.0160582236389	1	1	60.1353985807883	1	59.9121571085807
HPS4	106.164435873023	1	5.36215432810458	1	43.4884353990887	1	1	38.4719753213738
HRCT1	1	43.5304579867202	1	1	1	1	1	1
HSBP1L1	43.1124205354593	1	56.1897760216256	1	1	1	1	1
HSD17B14	1	1	1	1	1	66.1406828950034	1	1
HSD17B7	23.7652862294892	1	1	1	68.7520559519377	1	49.0447950248973	1
HSD17B8	1	1	1	1	49.221314425764	1	1	1
HSH2D	1	1	1	44.0341209206873	53.0079600800931	1	44.8224218263789	120.366552774877
HSPA13	40.6598435099013	1	23.4786950614414	1	1	1	1	1
HSPA1A	130.85881195023	111.387129918216	99.4032477055363	1	1	220.981057257638	1	1
HSPA1B	53.863867689605	1	31.4536070419403	1	1	127.057904938985	1	1
HSPA2	58.5197205822081	1	50.5790478513306	1	1	1	1	1
HSPA6	1	1	1	1	1	61.753347636247	1	1
HSPA7	27.965323194686	1	1	1	1	88.1209746223409	1	1
HSPB2	1	1	91.3602923991484	1	1	1	1	1
HSPB6	1	1	357.682860314649	1	1	1	1	1
HSPB7	1	1	99.3810302242322	1	1	1	1	1
HSPB8	33.232324614706	73.3905763811244	177.338626759622	1	1	1	1	1
HSPBAP1	1	1	1	1	1	35.5711048398202	1	1
HSPG2	24.8089554368619	157.227847886759	37.0154527232834	1	1	1	1	1
HTATSF1	32.6854825187997	1	26.5638980985833	1	1	41.7341214303552	44.3048828370106	1
HTRA1	1	65.4992810134232	116.057382612543	1	1	1	1	1
HTRA2	1	33.6432788580959	25.5987374869615	46.2517366771998	1	1	1	1
HTRA3	1	1	75.3001718811909	1	1	1	1	1
HVCN1	1	1	1	1	1	139.979311708138	1	240.671292660194
HYAL1	1	89.7891766243707	1	1	1	1	1	1
HYAL2	32.6461626714307	1892.56911608752	28.627347226159	1	1	23.2453186789783	1	1
ICA1	1	111.117138037936	1	1	1	1	105.328993595064	1
ICAM1	228.88460684445	1	85.5158792737857	40.2102654155927	173.49736653625	236.832876771732	1	1
ICAM3	1	1	16.2851534910936	245.226472350858	373.743645032628	1	305.558768543178	121.487518767543
ICOS	1	1	1	190.722511066582	1	1	397.332092271711	1
ICT1	44.2539799804879	1	24.031733353299	1	1	55.1186658600672	1	1
ID1	1	1336.97586425206	167.279095577665	1	1	1	1	1
ID2	1	98.484964776273	350.585965636844	704.172598614732	1004.80534486628	233.62957559283	235.527712703513	1
ID3	1	375.601179956449	280.189382355311	71.6826215465251	1	1	1	1
IDNK	1	1	1	19.6698801625812	7.30662522525031	1	29.2132100194226	1
IER3	136.032802421491	114.62561549826	172.981590173653	1	1	402.718004080793	1	1
IFFO1	21.4392117033843	50.8336778409935	33.7758162770004	1	1	84.8802052648078	1	1
IFI27	286.932122252106	1	354.058814569888	228.803813657603	1	774.547007344536	1	1
IFI30	54.2869396665302	166.642961006911	186.856811993618	65.064159826411	1	4015.00293823464	1	563.515001334788
IFI44	1	1	1	90.6754422210648	1	55.0707787456567	1	1
IFI44L	1	1	1	85.8335267219438	1	30.6011279305579	1	1
IFIT2	1	1	1	1	1	40.9396525249167	1	1
IFITM1	718.02883782398	1	828.480056334142	2708.33979180453	4385.45063217769	113.800668939087	2366.5563894096	418.806876084986
IFNG	1	1	1	280.781036182219	1	1	139.280501457723	1
IFNGR2	183.91631034534	191.243129610877	63.0099562470315	1	1	395.526000308717	1	85.0041823561714
IFT27	55.9427056891704	1	1	1	1	1	1	1
IGF1	1	131.836402362403	84.3324231635196	1	1	71.186715526326	1	1
IGF2	1	1	73.2670010442874	1	1	1	1	1
IGF2R	1	1	12.5513632621378	1	38.4969614762386	1	1	1
IGFBP3	91.3298506400507	1	1569.29938512335	1	1	1	1	1
IGFBP4	1	318.881540944633	612.769137545948	1	1	1	1	1
IGFBP5	1	1	115.566450168392	1	1	1	1	1
IGFBP6	1	1	583.308542229523	1	1	1	1	1
IGFBP7	131.884534949802	4915.40900028927	1422.54091250571	1	180.161726300567	1	1	1
IGJ	1	1	1	1	1	1	1	1474.19229023842
IGLL1	1	1	1	1	1	1	1	797.088457649016
IGLL3P	1	1	1	1	1	1	1	1578.07495275586
IGLL5	1	1	1	1	80.3343056367802	1	1	12510.3563027734
IGSF11	101.732903269156	1	1	1	1	1	1	1
IGSF6	1	1	1	1	1	765.114300597699	1	1
IKBKB	1	20.5179842817551	1	1	33.0731568450301	21.7079322500006	1	1
IKBKE	1	1	1	55.6285887441437	1	30.4271946028055	94.3042070338272	47.0354277538915
IKZF1	1	1	1	109.849997829467	7.29169688893744	1	91.1471978728045	48.1366335418411
IL10RA	1	1	1	332.215171434617	160.858293858023	146.619235647261	268.43456622986	76.3442394016918
IL15RA	1	62.8718201739318	1	1	1	44.0069777828774	1	1
IL16	1	1	1	116.930256777339	144.204649100093	15.1715023939317	146.271243428912	164.721498142545
IL18	1	1	1	1	1	157.140957821931	1	1
IL18BP	1	126.693909485954	1	1	1	181.616071231933	1	1
IL18RAP	1	1	1	1	268.588915554161	1	1	1
IL1R1	1	60.5152213261882	26.7161535001116	1	1	1	1	1
IL1RAP	59.4005584067641	1	1	1	1	1	1	1
IL21R	1	1	1	57.5852190143665	9.48791213322069	1	76.5379738702717	1
IL21R.AS1	1	1	1	1	6.96880196137079	1	24.1819350309227	1
IL27RA	21.3100155690657	1	1	109.443116596161	78.1179992357303	1	110.677067821467	1
IL2RA	1	1	1	1	1	21.2126081929815	1	1
IL2RB	1	1	1	183.005572552475	450.948795358584	1	146.694975845261	1
IL2RG	1	205.455648837788	1	1086.53140835782	814.266286190896	78.0770008016698	915.736179536087	327.915216678949
IL32	1	314.874465415303	1	2145.30342181891	806.432169251025	1	1979.5152836023	1
IL33	1	230.791198517725	1	1	1	1	1	1
IL3RA	1	157.891162563721	1	1	1	1	1	1
IL4I1	1	1	1	1	1	448.128136633787	1	1
IL4R	1	17.3497726374726	1	1	1	1	1	44.6714425134683
IL7	1	151.512072093583	1	1	1	1	1	1
IL7R	1	1	16.6148723515545	303.91755370038	1	1	377.650239607993	1
IMMP2L	41.5433344875418	1	1	1	1	1	1	1
INHBA	1	1	231.632847501652	1	1	1	1	1
INO80C	1	1	19.1932969858393	1	233.411340493352	1	1	1
INO80D	1	1	1	1	19.135126249002	1	20.3214909962167	1
INPP4A	1	1	1	1	55.65038452606	1	1	1
INPP4B	62.1567745221206	1	22.0788274256899	118.475149367949	1	1	137.996380573422	1
INPP5D	1	24.8912194271355	1	79.6540954585644	33.3423179210033	69.794241297649	85.8917878813244	235.308989403996
INSIG1	23.4185524980933	1	185.904829563186	1	1	43.3861042943311	1	1
INSIG2	22.9056037719765	246.81985232766	26.4297718699975	1	1	38.1140958371784	1	1
INTS9	33.5000442628447	1	17.7159378859979	1	116.068591080227	1	1	1
IP6K1	25.4631538280431	1	24.6091492563877	1	53.9475734882015	1	1	1
IPCEF1	1	1	1	84.9917360673653	1	1	51.4681391436871	1
IPO11.LRRC70	1	179.590031245869	1	1	1	1	1	1
IQCA1	1	77.645864574161	1	1	1	1	1	1
IQCB1	27.9858589752408	1	1	1	25.333623443923	1	1	40.0146767024444
IQCC	1	1	1	1	1	1	22.1374534658919	1
IQGAP2	1	1	1	39.7231940312542	71.9633027535522	15.5057644187759	1	1
IQSEC1	1	21.4648967184064	1	1	1	1	26.1071731699524	48.1104738581401
IRF4	22.3428654581522	1	1	71.4909296537649	1	1	1	91.2549154377834
IRF5	1	1	1	1	1	65.4862779115295	1	1
IRF8	1	52.494212444135	1	1	40.3076187808201	209.66607394145	1	739.707605930145
ISCA1	36.8574014686	62.4176250935123	43.0387414279447	53.9077129408821	1	1	1	1
ISG20	123.497200414096	1	1	410.182305379761	516.465534884517	1	391.757087974141	439.444812721843
ISLR	1	1	339.372034884722	1	1	1	1	1
ISYNA1	114.915845430434	95.6083068116419	1	1	1	1	1	1
ITGA11	1	1	90.6610096565272	1	1	1	1	1
ITGA5	1	351.210199842527	329.620741529459	1	1	1	1	1
ITGAE	1	1	12.5355509271483	69.2383958161211	172.648781621078	1	1	1
ITGAL	1	1	1	291.624978633248	279.783633297518	35.6613585595316	309.189735126627	64.9569379933733
ITGAM	1	1	1	1	187.019744232111	56.209692624595	1	1
ITGAX	1	1	1	1	257.964941522743	213.317834718379	1	1
ITGB2	1	1	1	630.623016103708	432.584159327017	591.420050752132	578.534938043665	207.415016948359
ITGB2.AS1	1	1	1	60.5373046888695	1	1	141.715497699947	1
ITGB4	1	80.1701661431526	1	1	1	1	1	1
ITGB7	1	1	1	153.495817423564	1	1	72.807641387049	59.7650130582094
ITGBL1	1	1	101.619280403983	1	1	1	1	1
ITK	1	1	1	163.875360719993	1	1	177.405759965271	1
ITM2A	1	77.951583032869	1	484.71082756019	171.971845238434	1	679.926801797996	1
ITPKB	26.9742261226976	1	1	43.0869903759519	57.9488577347606	1	62.115470546787	1
ITPR1	1	1	1	1	20.6589250681494	1	1	31.2635675947748
ITPRIP	1	63.7376202877386	11.2566982090275	38.2481258313723	1	1	1	1
JAG1	1	58.3270782462984	1	1	1	1	1	1
JAK2	1	1	1	1	1	36.5130256711811	1	1
JAK3	1	47.3841449056695	1	236.369548139169	196.450208102266	35.0578908659507	301.034777093199	113.638815091744
JAKMIP1	1	1	1	88.8920148917087	1	1	1	1
JAM3	1	1	51.4182382697537	1	1	1	1	1
JARID2	20.4673892070357	1	1	33.2167100130185	1	1	28.8485202605371	1
JUND	1	1	1	23.7846259318474	33.1840052706092	16.2588972142671	1	1
JUP	1	322.820185011502	1	1	1	1	1	1
KALRN	1	58.871196713845	1	1	1	1	1	1
KANK1	45.6115183619522	1	29.064599732294	1	1	1	1	1
KANK2	1	43.0586583468052	70.4359243816359	1	1	1	1	1
KANK3	1	52.4774288326487	1	1	1	1	1	1
KANSL3	18.5312357782959	1	22.4275246189555	1	44.0295496022347	1	39.0530665683076	1
KAT6A	1	1	1	1	47.3122738121979	1	23.9124623061556	1
KAT6B	1	1	13.1225715673988	1	92.0870653184165	1	26.8305298229527	1
KBTBD8	1	1	1	1	1	1	1	63.8028804671958
KCNA3	1	1	1	43.1094488574939	1	1	57.8281997255486	1
KCNE3	1	1	1	1	1	22.729221750738	1	1
KCNK6	1	1	20.7147263838144	1	1	41.1812965177993	1	1
KCNMA1	1	1	1	1	1	46.8856358149311	1	1
KCNN4	1	1	1	1	1	1	1	51.0917072216945
KCTD12	1	63.7248899158939	1	1	1	56.6376551541139	1	1
KDELR3	245.772801300701	1	268.021396910851	1	1	1	1	1
KDM4B	1	1	1	1	1	1	1	37.2784343879489
KDM4C	1	1	1	54.9600430771821	23.2177261574058	1	52.8551999384263	72.7097487926272
KDM6B	1	1	1	1	20.4859654111837	1	1	1
KDR	1	94.9532736746816	1	1	1	1	1	1
KHDRBS2	1	1	1	1	1	1	1	31.607679488357
KIAA0040	1	1	1	1	1	1	1	40.4914933476128
KIAA0125	1	1	1	1	1	1	1	45.7091654408206
KIAA0226L	1	1	1	1	1	28.5570681865782	1	157.117441576649
KIAA0391	1	28.1639291699897	38.8866335501106	58.2345889699118	1	1	52.8988500236318	1
KIAA0430	1	1	1	1	1	1	1	32.7440245040489
KIAA0922	1	31.6099147913219	1	59.2097321523353	39.9363828229429	1	71.5436597938561	184.684112172488
KIAA1147	1	1	1	1	34.586374073509	1	1	1
KIAA1199	1	235.715722724806	190.646218432062	1	1	1	1	1
KIAA1217	1	57.634990710163	1	1	1	1	1	1
KIAA1324	1	1	1	31.011217894233	8.61039604506269	1	50.0976105383043	27.2668951612063
KIAA1467	1	45.4869259654652	1	1	1	1	1	21.4168514875861
KIAA1468	1	1	1	25.1497207899291	1	1	1	45.7541886703633
KIAA1598	68.5607504540525	1	1	1	1	80.0226532278893	1	1
KIAA1683	1	1	1	1	60.3955123962397	1	1	1
KIAA1875	1	1	1	1	1	1	1	12.3940886671664
KIAA1919	1	1	1	14.9812012944773	1	1	1	18.0242990379785
KIAA1967	28.6983466662388	31.4216883334043	1	1	1	1	64.0686675210458	1
KIAA2026	1	1	1	1	28.602762441783	1	1	1
KIF21A	1	1	1	1	25.4856260774173	1	1	1
KIF22	22.5921312112238	1	64.9949195914939	106.072874579566	1	1	91.3795736789161	1
KIF23	1	1	67.2006423421477	1	1	1	1	1
KIF2A	1	24.5033099197455	10.400660216691	53.5220756902586	1	1	64.5827824366552	1
KIF3B	1	1	13.8688615661466	32.8170662769034	1	1	1	29.7686787832498
KIFC1	1	1	52.3881761151244	1	1	1	1	1
KIR2DL4	1	1	1	1	165.096979580307	1	1	1
KIR3DL1	1	1	1	1	359.799969269973	1	1	1
KIRREL	49.4960853498128	1	26.9955739997433	1	1	1	1	1
KLF10	45.494697010943	92.5344872299611	52.3894938010573	1	118.418152130328	47.9596749459085	1	1
KLF12	1	1	1	37.5445989797724	1	1	30.4798488509313	1
KLF2	1	28.0979775652741	1	1	1	1	1	46.4043042023602
KLHDC4	1	1	18.8015971287766	55.2956188094477	123.740553698757	1	1	1
KLHDC7B	1	1	1	1	40.6902204613748	1	1	1
KLHDC8B	83.6909037635803	1	20.2844284575901	1	1	86.2413816181363	1	1
KLHL28	1	1	1	1	1	1	32.2577008689254	17.7513700974304
KLHL3	1	72.985113232096	1	1	1	1	1	1
KLHL36	1	1	1	1	1	1	1	32.5353077616301
KLHL4	1	106.913084633652	1	1	1	1	1	1
KLHL6	1	1	1	34.4429888678389	3.5594114474833	1	30.9137479480222	57.7441314064516
KLRB1	1	1	1	150.48242826823	2646.74809424408	1	238.848197608996	1
KLRC1	1	1	1	1	464.374273432363	1	1	1
KLRC2	1	1	1	1	99.9903295267474	1	1	1
KLRC3	1	1	1	122.412668535294	64.896834865065	1	1	1
KLRC4	1	1	1	192.902598357956	78.0281766687661	1	1	1
KLRC4.KLRK1	1	1	1	87.2522663639607	48.4541862847347	1	1	1
KLRD1	20.9007089854789	29.6580505682803	23.4115957854027	221.510268075614	663.422378084767	19.3492815236968	102.932372143003	51.120055458861
KLRF1	1	1	1	1	1121.25203205259	1	1	1
KLRG1	1	1	1	164.341076355708	1	1	79.7034228558509	1
KLRK1	1	1	1	926.8146468047	2355.36209016262	1	177.949004031533	1
KRT18	1	196.308821679657	140.052103728232	1	1	1	1	1
KRT19	1	1	647.878996596335	1	1	1	1	1
KRT34	1	1	140.529156055243	1	1	1	1	1
KRT7	1	1	107.071289899703	1	1	1	1	1
KRTAP1.5	1	1	96.1629908756273	1	1	1	1	1
KRTAP19.1	64.6935500936961	1	1	1	1	1	1	1
KRTAP2.3	1	1	193.457597253314	1	1	1	1	1
KYNU	1	1	1	1	1	106.991700740221	1	59.3808688336126
L3HYPDH	1	1	47.7019354499579	1	1	1	1	1
LACTB	1	1	19.2029082968908	1	1	23.2317582473382	1	1
LAG3	1	1	1	100.290991385173	1	1	1	1
LAGE3	30.9231959064293	1	19.1871776113681	1	48.5325721515285	1	1	1
LAIR1	1	1	1	49.2912027139659	49.4585448951411	353.401524408562	65.7635964372994	224.27317709803
LAIR2	1	1	1	1	199.770620578799	1	1	1
LAMA4	61.6564241830396	320.878197050457	44.0308982523144	1	1	1	1	1
LAMB1	38.1290426416176	154.27565091026	78.8660635169875	1	1	1	1	1
LAMB2	106.309263005898	298.626854729695	114.397400137496	1	1	1	1	1
LANCL1	26.7282437326705	1	29.2174941057524	1	1	1	43.4957008006668	1
LAPTM4B	60.2774075987342	29.2441854131331	15.3707590853337	1	1	1	1	1
LARP6	1	1	56.2494285389431	1	1	1	1	1
LAT	1	1	1	438.694067230018	82.1052805635911	1	577.497571621398	1
LAT2	1	1	1	1	385.103939012086	204.315876414439	1	235.685391140968
LAX1	1	1	1	68.80200173162	1	1	74.1818670083131	70.6663941155026
LAYN	1	309.252607821871	40.0692886675493	1	1	1	1	1
LBH	1	1	125.415406417494	244.522053617939	142.384415265264	1	317.839150629311	218.24739733994
LCK	1	1	1	815.82011210504	487.466891416945	1	878.295188642237	1
LCOR	1	1	1	1	1	1	1	21.0504817824874
LCP1	1	1	1	816.28932890584	918.611080290224	312.45027163512	803.862359586351	480.710002848274
LCP2	1	1	1	166.912750142861	121.205124714399	89.8061332727969	129.02355063324	1
LDB2	1	275.350355201518	1	1	1	1	1	1
LDLRAP1	73.8802510778587	1	24.3234879466149	59.4952195659744	33.1527106308956	1	90.887361193625	1
LEF1	52.0441502075168	1	1	47.3497243734675	1	1	45.1395149871397	1
LEPR	1	83.4478581131217	1	1	1	1	1	1
LEPREL2	1	1	56.5033225811206	1	1	1	1	1
LGALS3BP	1328.79704287744	1	622.412696048814	80.9740528104978	80.1909845342635	428.100383682918	1	1
LGMN	96.4725638148203	149.716209819343	97.4089591142119	1	1	1666.1419435687	73.0565806739701	52.3304094940003
LHFP	35.3737850147329	480.846445594716	178.402866264982	1	1	1	1	1
LHFPL2	22.9869814050002	1	20.2021798371886	1	1	72.8778751988707	1	1
LHFPL3.AS1	199.968303399473	1	1	1	75.9125269717465	1	1	1
LILRA1	1	1	1	1	1	29.9106611626232	1	1
LILRA2	1	1	1	1	1	69.782328635738	1	1
LILRA5	1	1	1	1	1	51.810931995758	1	1
LILRA6	1	1	1	1	1	76.6996616843957	1	1
LILRB1	1	1	1	1	1	158.937139671866	1	115.475826793874
LILRB2	1	1	1	1	1	132.315234274034	1	1
LILRB4	1	1	1	1	1	267.145009617143	1	1
LILRB5	1	1	1	1	1	48.1215799203118	1	1
LIMA1	86.3324184625367	72.6348423385405	234.636939768879	1	1	1	1	1
LIMCH1	1	42.2305813773129	1	1	1	1	1	1
LIME1	1	1	1	283.477075436316	1	1	310.513284824756	1
LIMK1	1	1	1	1	68.4872757375064	55.3200498717266	1	1
LIMK2	1	93.8402121852102	17.6421752013992	1	1	1	39.079683993549	1
LIMS2	1	22.5568933569465	141.675918548458	1	1	1	1	1
LIMS3	1	196.302325103528	18.7743618493817	1	26.8888071134724	1	1	1
LIMS3L	1	187.293834639439	18.7743618493817	1	26.8237737208236	1	1	1
LINC00260	1	1	1	1	1	1	30.2725728763472	1
LINC00330	1	1	1	13.183688827608	1	1	1	1
LINC00426	1	1	1	1	88.9368441593157	1	1	1
LINC00473	30.6023124768509	1	1	1	1	1	1	1
LINC00589	27.3535597735841	1	1	1	1	1	1	1
LINC00623	1	1	26.8782884806771	63.6998478606273	84.2786378408777	1	54.4282947350264	1
LINC00673	64.0246256420481	1	1	1	1	1	1	1
LINC00847	27.25947217928	1	1	1	1	1	1	1
LINS	22.9848208218533	1	1	1	1	1	45.861803289108	1
LIPA	51.7272632822525	102.294639665247	45.6327549888161	1	1	677.453097314064	60.0158962397761	67.8589607276679
LIPT1	28.8747265248746	1	1	1	1	1	1	1
LMNA	776.845455600368	620.595178730469	1161.20127242064	1	1	53.5003972829598	1	1
LMO2	1	105.435416317341	1	1	1	1	1	1
LMO7	1	1	116.371367705868	1	1	1	1	1
LOC100128420	1	1	1	1	1	1	105.53354362597	1
LOC100129917	1	73.4106142987944	1	1	1	1	1	1
LOC100130231	1	1	1	172.446285558262	305.363279991227	1	151.135824151868	1
LOC100130476	1	1	1	79.9236385920237	1	1	58.9733636734574	1
LOC100131096	1	1	1	31.0366093455003	12.9797322632067	1	56.5925883123994	30.2136133800455
LOC100132356	1	1	1	1	28.6615055561299	1	1	1
LOC100132707	1	1	1	1	175.448826190105	1	1	1
LOC100132832	1	1	1	1	1	1	1	26.1878322970364
LOC100133445	52.4342507202381	1	1	1	1	1	1	31.0711081085753
LOC100134259	1	1	64.693629088858	1	1	1	1	1
LOC100188947	21.5314284234002	1	1	1	35.7345195462958	1	1	1
LOC100271836	16.9476565506646	1	1	151.907471052335	70.0095598523634	1	137.051279969144	231.453066686004
LOC100288778	1	1	1	1	1	32.4912800188059	1	1
LOC100289511	1	1	1	19.1130202207086	1	1	1	28.9950070000656
LOC100505495	1	51.9608942844643	1	1	8.70840602171611	1	1	1
LOC100505549	1	1	1	1	1	1	1	31.0141752238567
LOC100505648	1	61.5890166192045	1	1	1	1	53.822979726527	45.4198947770064
LOC100505702	1	1	1	1	1	83.80235818362	1	1
LOC100505865	74.2748943866075	1	1	1	1	1	1	1
LOC100506060	1	1	1	14.8603000272911	1	1	21.663573196604	31.350497849604
LOC100506123	1	21.9194102626703	1	38.0006749883123	1	1	34.9546834881026	1
LOC100506305	1	1	1	26.9893594018753	1	1	32.4657722479643	28.316180547017
LOC100506388	1	44.3435170596576	1	1	1	1	1	1
LOC100506776	1	1	1	41.5299318413348	5.06433139220007	1	28.4120347079403	1
LOC100507117	1	1	1	1	13.1918994868149	1	1	23.5396579873379
LOC146481	45.7180938362816	1	1	1	1	1	1	1
LOC154761	1	1	1	56.1423409398437	1	1	57.0608247776542	1
LOC253039	1	1	1	1	10.7782446300014	1	19.7327119905725	1
LOC257396	1	1	1	12.4285771861776	1	1	34.3571527403335	17.2072643639053
LOC283663	1	1	1	1	63.0762341043986	1	1	223.036622834415
LOC283683	1	1	1	1	29.1665516506325	1	1	1
LOC284581	1	35.3465611661407	1	1	1	1	1	1
LOC285740	1	1	1	1	1	1	55.4269260019245	1
LOC285972	1	1	1	1	15.1590794916956	1	1	20.1587416359925
LOC339166	1	1	1	1	16.2909961362758	1	1	1
LOC340357	68.1667779749949	1	1	1	1	1	1	1
LOC349196	1	1	1	19.2367779756678	1	1	1	19.1570138320191
LOC387895	31.4418798941087	1	1	1	1	1	1	1
LOC388796	57.832147805172	1	28.0077922353481	57.5451988638405	1	1	1	1
LOC400043	1	1	56.1838659240168	1	1	1	1	1
LOC400958	1	1	1	1	1	1	1	16.3367576894205
LOC401052	1	1	1	1	1	1	1	14.3645166650639
LOC595101	1	1	1	1	56.468602469477	1	1	1
LOC643401	1	1	1	1	1	1	1	15.6301857981204
LOC643623	1	1	1	1	1	1	1	14.0904924082858
LOC643733	1	173.452628523563	1	83.7620806045395	1	1	114.267394372171	1
LOC643837	1	40.4973902045126	1	1	1	1	1	1
LOC645166	29.6149260004346	1	200.983484196858	1	1	1	1	1
LOC646329	1	1	72.7605006576413	1	1	1	1	1
LOC648987	1	1	1	21.8758428268405	57.7141963104132	1	26.6338489291785	24.7111175442493
LOC650226	1	56.8090160713943	1	1	1	1	1	1
LOC728875	1	1	1	1	14.6905987245406	1	1	1
LOC729013	27.0357733012344	1	1	1	1	1	1	1
LOC729609	1	52.3711463422664	1	1	1	1	1	58.3030928769003
LOC729732	1	7.25001509196765	1	1	1	1	35.5663066870503	15.9942423801551
LOC729737	1	1	1	1	1	20.7487956575145	1	1
LOC96610	14.9849557940085	1	1	1	1	1	1	455.722432853249
LOH12CR1	1	1	15.8179544267256	47.3670737573528	1	1	1	1
LONP1	46.5602254920532	1	38.3125542589155	1	1	1	1	1
LOX	1	59.8839166296507	771.076454362488	1	1	1	1	1
LOXL1	1	1	38.4448716591706	1	1	1	1	1
LOXL2	1	70.6750106670444	290.690933458489	1	1	1	1	1
LOXL3	159.282794241703	1	180.984895098765	1	1	1	1	1
LOXL4	176.006372130173	1	17.4454647281717	1	1	1	1	1
LPAR1	1	1	58.1022901909233	1	1	1	1	1
LPAR5	1	1	1	1	1	46.3114440709042	1	95.5460251288709
LPAR6	1	45.7131097376755	1	43.5834364748688	130.570398737258	229.782803106164	99.9699423197614	1
LPCAT2	20.6559279189088	1	1	1	1	38.4526315736673	1	1
LPL	63.2477795629989	1	1	1	1	1	1	1
LRIF1	17.9487681034814	1	1	36.9044142479864	216.674235244244	1	1	1
LRMP	1	1	1	71.9313900260728	104.041891656899	27.5254015682642	69.8956138922341	281.849690608213
LRP1	13.7481010087913	1	135.493340297366	1	1	55.675835560384	1	1
LRRC25	1	1	1	1	1	161.371756363187	1	1
LRRC32	1	62.4523999397456	108.819394844569	1	1	1	1	1
LRRC37A2	1	24.0974434352449	1	1	1	1	27.7872166071246	40.3532919017204
LRRC37A4P	1	1	1	46.0533087276138	30.7223746007529	1	55.2600604236744	36.3560396277387
LRRC70	1	128.23271272476	1	1	1	1	1	1
LRRC8C	1	1	1	26.1270132065164	1	1	39.1707186617899	1
LRRFIP2	31.9399243235768	19.1225412201805	37.3406384850365	1	143.516209166405	1	1	1
LSM5	31.5272209240488	23.8849179587327	28.065154026519	1	92.3812497606239	45.896608962558	1	1
LSP1	1	1	96.211027900747	814.505162342046	1535.83954307265	644.590498074855	737.141275128115	492.947640512707
LSS	22.4760897142167	1	58.0109304933735	1	1	1	1	1
LST1	1	1	1	1	1	453.494221709778	1	1
LTB	1	170.44830980237	1	314.625316510888	1	1	688.201675949432	1157.69021324351
LTBP1	1	38.1033629236949	85.8934442028454	1	1	1	1	1
LTBP2	1	1	108.131586491727	1	1	1	1	1
LTBP4	1	196.010225434581	25.5245306902963	1	1	1	1	1
LTC4S	1	159.631031882575	1	1	1	1	1	1
LTV1	36.3726217856505	88.3228039355338	47.493810024208	70.9356397876286	1	1	1	1
LUM	1	1	788.741204544011	1	1	1	1	1
LURAP1	36.0885437384003	1	1	1	1	1	1	1
LXN	1	98.6234456106256	85.4849110415471	1	1	1	1	1
LY6K	43.4615264768134	1	1	1	1	1	1	1
LY86	1	1	1	1	1	403.909738460099	1	251.407789352747
LY9	1	1	1	184.180626397086	4.41497353532281	1	150.147128690615	300.041880505995
LYAR	17.8450521557365	1	1	68.6634528258825	1	1	1	1
LYN	1	71.9230131647667	1	1	228.038266022873	82.8816892072507	1	62.4532100934221
LYRM5	35.5902606650467	74.2453788227076	1	1	1	1	1	1
LYRM9	1	67.7472295648381	1	1	1	1	1	1
LYSMD2	22.5240252570539	82.8280466861125	1	1	1	1	1	1
LYST	42.883404839986	1	1	82.2567937579821	9.45345336548912	1	40.8188563867788	1
LYVE1	1	1136.53187199519	1	1	1	1	1	1
LYZ	37.7220783867127	31.89952117427	21.9618939808129	139.400413237734	114.156846858512	2830.10292806257	153.412443364382	163.291676709815
LZIC	48.3090049021627	1	16.4983573650893	1	1	1	1	1
LZTFL1	1	1	1	1	48.173499001021	1	1	1
LZTS1	160.738347528215	1	1	1	1	1	1	1
MAD2L1	59.6458615181392	1	41.7484349164797	1	1	1	1	1
MAD2L1BP	89.5808005006836	1	21.1693387875714	1	1	77.2047773835958	1	1
MAD2L2	114.787703687391	134.595027330946	77.4501828352626	77.9844840204981	301.361243748387	47.4895318798115	1	1
MAF	1	50.6149931396351	1	1	1	48.1865031710645	66.2282470316757	1
MAFB	1	1	1	1	1	125.24357713059	1	1
MAGEA12	46.7409190182215	1	1	1	1	1	1	1
MAGEA2B	33.1835485024385	1	1	1	1	1	1	1
MAGEA6	75.5612679296037	1	1	1	1	1	1	1
